accuracy_mean,accuracy_std,ece_mean,ece_std,group_id,macro_f1_mean,macro_f1_std,mean_confidence_mean,mean_confidence_std,nll_mean,nll_std,num_seeds,seeds
0.9889705882352942,0.0,0.010651978455922178,0.0,B2,0.9889539773984188,0.0,0.9990549825131894,0.0,0.10081357824069066,0.0,1,42
0.9830882352941176,0.0,0.014969853706219609,0.0,B5,0.983130673740016,0.0,0.9980580890003372,0.0,0.13223446287536667,0.0,1,42
