class_label,pred_classes,phase,max_final,min_risk,max_conf_margin,rescue_ppm,hit_N,true_c4_high_hits,false_hits,ALL_N,ALL_RMSE,ALL_MAE,ALL_Bias,ALL_P90AE,C4_CO_high_N,C4_CO_high_RMSE,C4_CO_high_MAE,C4_CO_high_Bias,C4_CO_high_P90AE,C4_nonCO_N,C4_nonCO_RMSE,C4_nonCO_MAE,C4_nonCO_Bias,C4_nonCO_P90AE,nonCO_ALL_N,nonCO_ALL_RMSE,nonCO_ALL_MAE,nonCO_ALL_Bias,nonCO_ALL_P90AE
ethanol_ethylene,"0,2",any,20.0,4.0,1.0,250.0,15,15,0,5400.0,18.04514020797115,6.756682841343395,0.5931729895646525,13.46955433700927,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,4.0,1.0,250.0,17,17,0,5400.0,18.04514020797115,6.756682841343395,0.5931729895646525,13.46955433700927,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,4.0,1.0,250.0,15,15,0,5400.0,18.04514020797115,6.756682841343395,0.5931729895646525,13.46955433700927,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,4.0,1.0,250.0,17,17,0,5400.0,18.04514020797115,6.756682841343395,0.5931729895646525,13.46955433700927,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,50.0,4.0,1.0,250.0,18,17,1,5400.0,18.30302129424645,6.797823054519767,0.6343132027410242,13.471368729898032,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,11.315757407400488,5.263128131034022,0.673259116628323,11.561848381632132,4050.0,18.716237130433946,5.869567645414651,1.0271273239441954,10.60507212212876
all_nonco,"0,2,3",any,50.0,4.0,1.0,250.0,18,17,1,5400.0,18.30302129424645,6.797823054519767,0.6343132027410242,13.471368729898032,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,11.315757407400488,5.263128131034022,0.673259116628323,11.561848381632132,4050.0,18.716237130433946,5.869567645414651,1.0271273239441954,10.60507212212876
ethanol_ethylene,"0,2",any,20.0,2.0,1.0,250.0,17,15,2,5400.0,18.555840448628746,6.835386545047098,0.6811359525276155,13.487603322566954,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,2.0,1.0,250.0,17,15,2,5400.0,18.555840448628746,6.835386545047098,0.6811359525276155,13.487603322566954,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,2.0,1.0,250.0,20,17,3,5400.0,18.78306754649583,6.864210947153872,0.7099603546343896,13.487603322566954,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,11.105827740317858,5.197926778312622,0.6080577639069238,11.430228003851528,4050.0,18.684541117224228,5.8531465639885205,1.0107062425180653,10.588118606054724
all_nonco,"0,2,3",any,30.0,2.0,1.0,250.0,20,17,3,5400.0,18.78306754649583,6.864210947153872,0.7099603546343896,13.487603322566954,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,11.105827740317858,5.197926778312622,0.6080577639069238,11.430228003851528,4050.0,18.684541117224228,5.8531465639885205,1.0107062425180653,10.588118606054724
ethanol_ethylene,"0,2",any,50.0,2.0,1.0,250.0,21,17,4,5400.0,19.03095188971184,6.905351160330244,0.7511005678107614,13.494191046809629,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,13.151571746969335,5.415727906893413,0.8258588924877155,11.561848381632132,4050.0,19.01604799262047,5.908000181557016,1.0655598600865608,10.60507212212876
all_nonco,"0,2,3",any,50.0,2.0,1.0,250.0,21,17,4,5400.0,19.03095188971184,6.905351160330244,0.7511005678107614,13.494191046809629,102.0,14.81253167574384,10.478603846682585,-0.045058389406031664,23.49410430744886,1020.0,13.151571746969335,5.415727906893413,0.8258588924877155,11.561848381632132,4050.0,19.01604799262047,5.908000181557016,1.0655598600865608,10.60507212212876
ethanol_ethylene,"0,2",any,20.0,4.0,1.0,225.0,15,15,0,5400.0,18.073979965464268,6.80760876726932,0.523728545120208,13.639870631700655,102.0,16.569796422057937,13.174682278055133,-3.7215289776413267,25.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,4.0,1.0,225.0,15,15,0,5400.0,18.073979965464268,6.80760876726932,0.523728545120208,13.639870631700655,102.0,16.569796422057937,13.174682278055133,-3.7215289776413267,25.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,2.0,1.0,225.0,17,15,2,5400.0,18.47770808938295,6.877053211713765,0.6024322488239118,13.655400005884161,102.0,16.569796422057937,13.174682278055133,-3.7215289776413267,25.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,2.0,1.0,225.0,17,15,2,5400.0,18.47770808938295,6.877053211713765,0.6024322488239118,13.655400005884161,102.0,16.569796422057937,13.174682278055133,-3.7215289776413267,25.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,4.0,1.0,225.0,17,17,0,5400.0,18.08038255329475,6.81686802652858,0.5144692858609488,13.655400005884161,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,4.0,1.0,225.0,17,17,0,5400.0,18.08038255329475,6.81686802652858,0.5144692858609488,13.655400005884161,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,50.0,4.0,1.0,225.0,18,17,1,5400.0,18.2840406927242,6.853378610075322,0.550979869407691,13.66235826003738,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
all_nonco,"0,2,3",any,50.0,4.0,1.0,225.0,18,17,1,5400.0,18.2840406927242,6.853378610075322,0.550979869407691,13.66235826003738,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",any,30.0,2.0,1.0,225.0,20,17,3,5400.0,18.659421127853758,6.910507243450168,0.617367762041797,13.704394810814076,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,10.626511333967843,5.173416974391054,0.5835479599853552,11.430228003851528,4050.0,18.61420479018965,5.846973724482348,1.0045334030118924,10.588118606054724
all_nonco,"0,2,3",any,30.0,2.0,1.0,225.0,20,17,3,5400.0,18.659421127853758,6.910507243450168,0.617367762041797,13.704394810814076,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,10.626511333967843,5.173416974391054,0.5835479599853552,11.430228003851528,4050.0,18.61420479018965,5.846973724482348,1.0045334030118924,10.588118606054724
ethanol_ethylene,"0,2",any,50.0,2.0,1.0,225.0,21,17,4,5400.0,18.85682655184335,6.947017826996911,0.653878345588539,13.71612311285328,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,12.334119590888875,5.366708299050276,0.7768392846445783,11.561848381632132,4050.0,18.87758373514466,5.89565450254467,1.053214181074215,10.60507212212876
all_nonco,"0,2,3",any,50.0,2.0,1.0,225.0,21,17,4,5400.0,18.85682655184335,6.947017826996911,0.653878345588539,13.71612311285328,102.0,16.93555595276483,13.664878356486506,-4.211725056072699,25.0,1020.0,12.334119590888875,5.366708299050276,0.7768392846445783,11.561848381632132,4050.0,18.87758373514466,5.89565450254467,1.053214181074215,10.60507212212876
ethanol_ethylene,"0,2",any,20.0,4.0,1.0,200.0,15,15,0,5400.0,18.19842412630535,6.867793952454505,0.4542841006757636,13.639870631700655,102.0,22.66117255800631,16.360956787859056,-7.397999565876621,50.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,4.0,1.0,200.0,15,15,0,5400.0,18.19842412630535,6.867793952454505,0.4542841006757636,13.639870631700655,102.0,22.66117255800631,16.360956787859056,-7.397999565876621,50.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,2.0,1.0,200.0,17,15,2,5400.0,18.50587374060233,6.92797913763969,0.523728545120208,13.655400005884161,102.0,22.66117255800631,16.360956787859056,-7.397999565876621,50.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,2.0,1.0,200.0,17,15,2,5400.0,18.50587374060233,6.92797913763969,0.523728545120208,13.655400005884161,102.0,22.66117255800631,16.360956787859056,-7.397999565876621,50.0,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,20.0,2.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,20.0,2.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,20.0,4.0,1.0,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,20.0,4.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,20.0,4.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,20.0,4.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,30.0,2.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,30.0,2.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,30.0,4.0,1.0,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,30.0,4.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,30.0,4.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,30.0,4.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,2.0,1.0,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,2.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,2.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,2.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,4.0,1.0,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,4.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,4.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,20.0,4.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,2.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,2.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,2.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,4.0,1.0,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,4.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,4.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,4.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,2.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,2.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,4.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,4.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,4.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,2.0,0.7,250.0,2,2,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,2.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,4.0,0.9,250.0,2,2,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,4.0,0.7,250.0,2,2,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,4.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,2.0,1.0,250.0,14,14,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,2.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,2.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,2.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,4.0,1.0,250.0,14,14,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,4.0,0.9,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,4.0,0.7,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,4.0,0.2,250.0,1,1,0,5400.0,18.211933967293007,6.782145804306357,0.549191508083171,13.46955433700927,102.0,23.228654898000546,11.82664306236886,-2.3734897619550512,23.49410430744886,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
