source_round,step,target_calibration_ce,target_calibration_accuracy
8,91,0.201714426279068,0.96875
8,92,0.10465758293867111,1.0
8,93,0.10758132487535477,1.0
8,94,0.10406266897916794,1.0
8,95,0.1769336611032486,0.96875
8,96,0.2670915126800537,0.9375
8,97,0.2999468743801117,0.9375
8,98,0.09607608616352081,1.0
8,99,0.17737287282943726,0.96875
8,100,0.09486056119203568,1.0
9,1,1.7878215312957764,0.5
9,2,1.807790994644165,0.5
9,3,2.154542922973633,0.40625
9,4,1.733093500137329,0.5
9,5,0.9812734127044678,0.625
9,6,1.2407820224761963,0.625
9,7,0.6304693818092346,0.75
9,8,0.9300174713134766,0.6875
9,9,0.7770179510116577,0.75
9,10,0.6967923641204834,0.75
9,11,0.6884294748306274,0.71875
9,12,0.5785571336746216,0.84375
9,13,0.5483865737915039,0.84375
9,14,0.526740312576294,0.8125
9,15,0.24285888671875,0.96875
9,16,0.599398136138916,0.8125
9,17,0.5457503795623779,0.875
9,18,0.37455976009368896,0.875
9,19,0.3513355553150177,0.875
9,20,0.42056670784950256,0.90625
9,21,0.588914692401886,0.8125
9,22,0.5420201420783997,0.875
9,23,0.3187662661075592,0.90625
9,24,0.30502378940582275,0.96875
9,25,0.17985190451145172,0.96875
9,26,0.3932762145996094,0.90625
9,27,0.456327885389328,0.90625
9,28,0.4308444559574127,0.90625
9,29,0.27026790380477905,0.90625
9,30,0.23996900022029877,0.96875
9,31,0.35040074586868286,0.90625
9,32,0.12160681933164597,1.0
9,33,0.21362702548503876,0.96875
9,34,0.1254831701517105,0.96875
9,35,0.37357115745544434,0.90625
9,36,0.2663712203502655,0.9375
9,37,0.35226768255233765,0.90625
9,38,0.32270151376724243,0.90625
9,39,0.165690079331398,1.0
9,40,0.34965795278549194,0.875
9,41,0.21635571122169495,0.96875
9,42,0.14065901935100555,0.96875
9,43,0.1407482624053955,0.96875
9,44,0.21139013767242432,0.9375
9,45,0.3234606385231018,0.9375
9,46,0.3387964367866516,0.9375
9,47,0.2114228755235672,0.96875
9,48,0.23034563660621643,0.96875
9,49,0.20413346588611603,0.96875
9,50,0.11294564604759216,1.0
9,51,0.32051631808280945,0.9375
9,52,0.11556126922369003,0.96875
9,53,0.1037917211651802,1.0
9,54,0.10304265469312668,1.0
9,55,0.1464817076921463,0.96875
9,56,0.21155032515525818,0.96875
9,57,0.21214020252227783,0.96875
9,58,0.19093413650989532,0.96875
9,59,0.21095500886440277,0.96875
9,60,0.20899172127246857,0.96875
9,61,0.4580247402191162,0.875
9,62,0.127060204744339,1.0
9,63,0.21119548380374908,0.96875
9,64,0.2808343172073364,0.9375
9,65,0.2285732626914978,0.96875
9,66,0.20553156733512878,0.96875
9,67,0.0936652347445488,1.0
9,68,0.18456614017486572,0.96875
9,69,0.08902512490749359,1.0
9,70,0.0926552265882492,1.0
9,71,0.21246956288814545,0.96875
9,72,0.09835079312324524,1.0
9,73,0.08946775645017624,1.0
9,74,0.08265333622694016,1.0
9,75,0.08400893211364746,1.0
9,76,0.19223709404468536,0.96875
9,77,0.09324292093515396,1.0
9,78,0.10407297313213348,1.0
9,79,0.5921807289123535,0.84375
9,80,0.18986237049102783,0.96875
9,81,0.19439497590065002,0.96875
9,82,0.13005979359149933,1.0
9,83,0.20704594254493713,0.96875
9,84,0.0820898488163948,1.0
9,85,0.08243969082832336,1.0
9,86,0.07529482245445251,1.0
9,87,0.2705547511577606,0.9375
9,88,0.18968547880649567,0.96875
9,89,0.1628982424736023,0.96875
9,90,0.19496820867061615,0.96875
9,91,0.18119239807128906,0.96875
9,92,0.08880540728569031,1.0
9,93,0.1765868365764618,0.96875
9,94,0.08707252889871597,1.0
9,95,0.16707240045070648,0.96875
9,96,0.1605885773897171,0.96875
9,97,0.2943563461303711,0.9375
9,98,0.07826180756092072,1.0
9,99,0.16408118605613708,0.96875
9,100,0.07899131625890732,1.0
10,1,1.9800457954406738,0.46875
10,2,2.0046329498291016,0.4375
10,3,1.8760820627212524,0.53125
10,4,1.8420424461364746,0.5
10,5,1.208427906036377,0.5625
10,6,1.4620851278305054,0.53125
10,7,0.8967455625534058,0.71875
10,8,0.9816902875900269,0.6875
10,9,1.0109245777130127,0.65625
10,10,0.9736742973327637,0.65625
10,11,0.65383380651474,0.75
10,12,0.8628240823745728,0.6875
10,13,0.5854080319404602,0.78125
10,14,0.7997942566871643,0.71875
10,15,0.44293510913848877,0.84375
10,16,0.4773918688297272,0.8125
10,17,0.6230807304382324,0.84375
10,18,0.5077990293502808,0.84375
10,19,0.3407360315322876,0.90625
10,20,0.3288753628730774,0.90625
10,21,0.4207827150821686,0.8125
10,22,0.4262615740299225,0.90625
10,23,0.5646462440490723,0.84375
10,24,0.6308205723762512,0.8125
10,25,0.36852094531059265,0.875
10,26,0.21847844123840332,0.9375
10,27,0.4819532334804535,0.90625
10,28,0.37893006205558777,0.9375
10,29,0.2619052827358246,0.90625
10,30,0.13710831105709076,0.9375
10,31,0.3620762825012207,0.90625
10,32,0.128215029835701,1.0
10,33,0.19008365273475647,0.96875
10,34,0.09564577788114548,1.0
10,35,0.41804394125938416,0.875
10,36,0.26404595375061035,0.9375
10,37,0.28648728132247925,0.9375
10,38,0.13269075751304626,0.96875
10,39,0.24989520013332367,0.9375
10,40,0.35048794746398926,0.90625
10,41,0.2257024049758911,0.9375
10,42,0.10323148220777512,1.0
10,43,0.13372202217578888,0.96875
10,44,0.1109982430934906,0.96875
10,45,0.23210808634757996,0.9375
10,46,0.2380150556564331,0.9375
10,47,0.2146391123533249,0.9375
10,48,0.24016113579273224,0.96875
10,49,0.08270809799432755,1.0
10,50,0.09861529618501663,1.0
10,51,0.2056819349527359,0.96875
10,52,0.10750934481620789,0.96875
10,53,0.09653743356466293,1.0
10,54,0.0934496819972992,1.0
10,55,0.16236703097820282,0.96875
10,56,0.20629990100860596,0.96875
10,57,0.20824387669563293,0.96875
10,58,0.09206053614616394,1.0
10,59,0.09789163619279861,0.96875
10,60,0.184817835688591,0.96875
10,61,0.41610562801361084,0.90625
10,62,0.11216633766889572,1.0
10,63,0.10037229210138321,1.0
10,64,0.09649298340082169,0.96875
10,65,0.1215422973036766,0.96875
10,66,0.07330643385648727,1.0
10,67,0.07281044125556946,1.0
10,68,0.1745658963918686,0.96875
10,69,0.07419328391551971,1.0
10,70,0.08260729908943176,1.0
10,71,0.07560557126998901,1.0
10,72,0.1180582270026207,0.96875
10,73,0.08036108314990997,1.0
10,74,0.19097277522087097,0.96875
10,75,0.07028587907552719,1.0
10,76,0.0800257995724678,1.0
10,77,0.07832285016775131,1.0
10,78,0.08611638844013214,1.0
10,79,0.23359793424606323,0.96875
10,80,0.1742163598537445,0.96875
10,81,0.18802796304225922,0.96875
10,82,0.10097482800483704,1.0
10,83,0.08600341528654099,1.0
10,84,0.07256491482257843,1.0
10,85,0.07105303555727005,1.0
10,86,0.06138336658477783,1.0
10,87,0.16583748161792755,0.96875
10,88,0.08827310800552368,1.0
10,89,0.0695420578122139,1.0
10,90,0.17986643314361572,0.96875
10,91,0.16585643589496613,0.96875
10,92,0.07557985186576843,1.0
10,93,0.0764288678765297,1.0
10,94,0.07366423308849335,1.0
10,95,0.07254956662654877,1.0
10,96,0.06295706331729889,1.0
10,97,0.20107561349868774,0.96875
10,98,0.06664358824491501,1.0
10,99,0.07315859943628311,1.0
10,100,0.06384403258562088,1.0
11,1,2.1665916442871094,0.46875
11,2,2.5384411811828613,0.34375
11,3,2.295318365097046,0.4375
11,4,2.19416880607605,0.46875
11,5,1.3296263217926025,0.5625
11,6,1.9482364654541016,0.46875
11,7,1.0865345001220703,0.6875
11,8,1.323681116104126,0.65625
11,9,1.1181601285934448,0.65625
11,10,1.0738359689712524,0.65625
11,11,0.8397713303565979,0.71875
11,12,1.0571210384368896,0.65625
11,13,0.8319460153579712,0.75
11,14,0.7137231230735779,0.78125
11,15,0.40121471881866455,0.84375
11,16,0.47011008858680725,0.8125
11,17,0.46544894576072693,0.90625
11,18,0.41916221380233765,0.84375
11,19,0.35598358511924744,0.90625
11,20,0.25824663043022156,0.9375
11,21,0.5526618361473083,0.8125
11,22,0.42386940121650696,0.90625
11,23,0.3200133144855499,0.9375
11,24,0.22316306829452515,0.96875
11,25,0.20562691986560822,0.9375
11,26,0.15338148176670074,0.96875
11,27,0.490641325712204,0.90625
11,28,0.49673643708229065,0.90625
11,29,0.2672009766101837,0.875
11,30,0.10646843910217285,0.96875
11,31,0.3426836431026459,0.875
11,32,0.08232063800096512,1.0
11,33,0.19451312720775604,0.96875
11,34,0.05875373259186745,1.0
11,35,0.3239530026912689,0.90625
11,36,0.25943681597709656,0.90625
11,37,0.319838285446167,0.90625
11,38,0.25802817940711975,0.9375
11,39,0.2164197415113449,0.96875
11,40,0.4535560607910156,0.875
11,41,0.1928997039794922,0.96875
11,42,0.33408188819885254,0.90625
11,43,0.13855019211769104,0.96875
11,44,0.19093288481235504,0.96875
11,45,0.34920692443847656,0.90625
11,46,0.24816223978996277,0.9375
11,47,0.2087971717119217,0.96875
11,48,0.2379378080368042,0.9375
11,49,0.1851203888654709,0.96875
11,50,0.06456413865089417,1.0
11,51,0.3315117359161377,0.90625
11,52,0.10007885843515396,0.96875
11,53,0.07391271740198135,1.0
11,54,0.07186136394739151,1.0
11,55,0.15728506445884705,0.9375
11,56,0.1796509027481079,0.96875
11,57,0.19348019361495972,0.96875
11,58,0.18724122643470764,0.96875
11,59,0.20478947460651398,0.9375
11,60,0.28606274724006653,0.9375
11,61,0.5597296357154846,0.84375
11,62,0.12017322331666946,0.9375
11,63,0.20179149508476257,0.96875
11,64,0.2224186658859253,0.9375
11,65,0.1348782330751419,0.96875
11,66,0.05634482949972153,1.0
11,67,0.06738999485969543,1.0
11,68,0.16429950296878815,0.96875
11,69,0.06635098159313202,1.0
11,70,0.0624413937330246,1.0
11,71,0.06277962028980255,1.0
11,72,0.07243707031011581,1.0
11,73,0.06786689162254333,1.0
11,74,0.055888351052999496,1.0
11,75,0.061620619148015976,1.0
11,76,0.06776109337806702,1.0
11,77,0.07515673339366913,1.0
11,78,0.08399736881256104,1.0
11,79,0.6367607116699219,0.84375
11,80,0.16566693782806396,0.96875
11,81,0.18588317930698395,0.96875
11,82,0.08684036880731583,1.0
11,83,0.2081543654203415,0.96875
11,84,0.059494324028491974,1.0
11,85,0.06351534277200699,1.0
11,86,0.04870960861444473,1.0
11,87,0.1523996889591217,0.96875
11,88,0.16502930223941803,0.96875
11,89,0.15892113745212555,0.96875
11,90,0.16211573779582977,0.96875
11,91,0.1574001908302307,0.96875
11,92,0.06409016251564026,1.0
11,93,0.06668239086866379,1.0
11,94,0.06324868649244308,1.0
11,95,0.15509817004203796,0.96875
11,96,0.13701726496219635,0.96875
11,97,0.306822270154953,0.9375
11,98,0.05940643697977066,1.0
11,99,0.14845673739910126,0.96875
11,100,0.05429898574948311,1.0
12,1,2.2461516857147217,0.46875
12,2,2.2905447483062744,0.4375
12,3,2.1469836235046387,0.53125
12,4,2.1634366512298584,0.5
12,5,1.3054871559143066,0.5625
12,6,1.9135444164276123,0.5
12,7,0.9992594122886658,0.6875
12,8,1.2741354703903198,0.65625
12,9,1.130414366722107,0.6875
12,10,0.9750936627388,0.65625
12,11,0.7029395699501038,0.75
12,12,0.7347737550735474,0.75
12,13,0.7947988510131836,0.8125
12,14,0.6427279114723206,0.8125
12,15,0.3704606890678406,0.90625
12,16,0.5459248423576355,0.84375
12,17,0.6248533129692078,0.84375
12,18,0.10567371547222137,0.96875
12,19,0.30658093094825745,0.9375
12,20,0.34256085753440857,0.9375
12,21,0.3382537364959717,0.875
12,22,0.4157310724258423,0.90625
12,23,0.23086990416049957,0.96875
12,24,0.13877250254154205,0.9375
12,25,0.12006150931119919,0.96875
12,26,0.11964291334152222,0.96875
12,27,0.4970364272594452,0.875
12,28,0.3544909358024597,0.9375
12,29,0.13760599493980408,0.9375
12,30,0.07811550050973892,1.0
12,31,0.2756410241127014,0.90625
12,32,0.0868983194231987,0.96875
12,33,0.304158478975296,0.9375
12,34,0.12244519591331482,0.9375
12,35,0.3496270179748535,0.90625
12,36,0.21486619114875793,0.96875
12,37,0.2302834689617157,0.9375
12,38,0.26163139939308167,0.9375
12,39,0.09137061983346939,1.0
12,40,0.2813185751438141,0.9375
12,41,0.14751049876213074,0.96875
12,42,0.06047965958714485,1.0
12,43,0.08190737664699554,0.96875
12,44,0.17406953871250153,0.96875
12,45,0.3232129216194153,0.9375
12,46,0.33637577295303345,0.9375
12,47,0.177303284406662,0.96875
12,48,0.21018344163894653,0.96875
12,49,0.19556444883346558,0.96875
12,50,0.06012292578816414,1.0
12,51,0.3228244483470917,0.9375
12,52,0.06815391033887863,1.0
12,53,0.06013333797454834,1.0
12,54,0.05998357757925987,1.0
12,55,0.08910087496042252,0.96875
12,56,0.18002068996429443,0.96875
12,57,0.189052551984787,0.96875
12,58,0.169767364859581,0.96875
12,59,0.1807357221841812,0.9375
12,60,0.22361712157726288,0.9375
12,61,0.5841555595397949,0.84375
12,62,0.07628350704908371,1.0
12,63,0.18633629381656647,0.96875
12,64,0.19565342366695404,0.96875
12,65,0.06872247904539108,1.0
12,66,0.09325770288705826,0.96875
12,67,0.04989931359887123,1.0
12,68,0.16070327162742615,0.96875
12,69,0.054548051208257675,1.0
12,70,0.0519043393433094,1.0
12,71,0.049465108662843704,1.0
12,72,0.05908571183681488,1.0
12,73,0.05334680527448654,1.0
12,74,0.1267346739768982,0.96875
12,75,0.047280773520469666,1.0
12,76,0.09378046542406082,0.96875
12,77,0.05283025652170181,1.0
12,78,0.07960565388202667,1.0
12,79,0.721278965473175,0.8125
12,80,0.16389651596546173,0.96875
12,81,0.18588940799236298,0.96875
12,82,0.07302404940128326,1.0
12,83,0.19526205956935883,0.96875
12,84,0.046167369931936264,1.0
12,85,0.04557675123214722,1.0
12,86,0.04054531455039978,1.0
12,87,0.15694375336170197,0.96875
12,88,0.16249911487102509,0.96875
12,89,0.1486503928899765,0.96875
12,90,0.15675383806228638,0.96875
12,91,0.18507550656795502,0.9375
12,92,0.054767683148384094,1.0
12,93,0.05041132867336273,1.0
12,94,0.05107985436916351,1.0
12,95,0.15211555361747742,0.96875
12,96,0.13929399847984314,0.96875
12,97,0.30477896332740784,0.9375
12,98,0.046509068459272385,1.0
12,99,0.1488463431596756,0.96875
12,100,0.04121759533882141,1.0
13,1,2.5696535110473633,0.4375
13,2,2.66919207572937,0.40625
13,3,2.4569637775421143,0.46875
13,4,2.315624237060547,0.5
13,5,1.4946078062057495,0.5625
13,6,2.0050032138824463,0.5
13,7,1.1582940816879272,0.6875
13,8,1.1968716382980347,0.71875
13,9,1.1317650079727173,0.71875
13,10,0.891008198261261,0.78125
13,11,0.5127835869789124,0.8125
13,12,1.0251973867416382,0.6875
13,13,0.591926097869873,0.84375
13,14,0.826594352722168,0.75
13,15,0.3806573450565338,0.875
13,16,0.5191348791122437,0.8125
13,17,0.5389008522033691,0.84375
13,18,0.5698104500770569,0.8125
13,19,0.3309747576713562,0.90625
13,20,0.3103185296058655,0.90625
13,21,0.4964940845966339,0.78125
13,22,0.44386664032936096,0.90625
13,23,0.3043079674243927,0.9375
13,24,0.35655462741851807,0.9375
13,25,0.1902763694524765,0.90625
13,26,0.12401449680328369,0.96875
13,27,0.22545361518859863,0.96875
13,28,0.44477003812789917,0.90625
13,29,0.20638839900493622,0.90625
13,30,0.07787792384624481,0.96875
13,31,0.30983635783195496,0.90625
13,32,0.06410932540893555,1.0
13,33,0.10050997883081436,0.96875
13,34,0.04893457144498825,1.0
13,35,0.4273448884487152,0.875
13,36,0.13942542672157288,0.9375
13,37,0.0879853218793869,1.0
13,38,0.10854696482419968,0.96875
13,39,0.13802661001682281,0.9375
13,40,0.3400247395038605,0.90625
13,41,0.1855367124080658,0.96875
13,42,0.059327200055122375,1.0
13,43,0.08966311812400818,0.96875
13,44,0.04506099969148636,1.0
13,45,0.14721179008483887,0.9375
13,46,0.2247430682182312,0.9375
13,47,0.1890047937631607,0.96875
13,48,0.23625853657722473,0.9375
13,49,0.04123103246092796,1.0
13,50,0.058565326035022736,1.0
13,51,0.18117932975292206,0.96875
13,52,0.06928437948226929,0.96875
13,53,0.056787122040987015,1.0
13,54,0.24905924499034882,0.9375
13,55,0.24085690081119537,0.9375
13,56,0.38912540674209595,0.90625
13,57,0.2284611612558365,0.9375
13,58,0.05237947404384613,1.0
13,59,0.07432468235492706,0.96875
13,60,0.05798684433102608,1.0
13,61,0.24033993482589722,0.9375
13,62,0.07648875564336777,1.0
13,63,0.06354314088821411,1.0
13,64,0.07818860560655594,0.96875
13,65,0.129871666431427,0.96875
13,66,0.045018270611763,1.0
13,67,0.06228891387581825,1.0
13,68,0.16797702014446259,0.96875
13,69,0.04714766517281532,1.0
13,70,0.04661107435822487,1.0
13,71,0.04399785399436951,1.0
13,72,0.05722791329026222,1.0
13,73,0.046736910939216614,1.0
13,74,0.18234826624393463,0.96875
13,75,0.04195210337638855,1.0
13,76,0.06121417135000229,0.96875
13,77,0.05872750282287598,1.0
13,78,0.062970370054245,1.0
13,79,0.2189667522907257,0.96875
13,80,0.1651018261909485,0.96875
13,81,0.18503308296203613,0.96875
13,82,0.06821698695421219,1.0
13,83,0.07734782993793488,1.0
13,84,0.04423642158508301,1.0
13,85,0.042112331837415695,1.0
13,86,0.03355520963668823,1.0
13,87,0.1700451821088791,0.96875
13,88,0.047891274094581604,1.0
13,89,0.03918801248073578,1.0
13,90,0.1488567441701889,0.96875
13,91,0.15141122043132782,0.96875
13,92,0.045077476650476456,1.0
13,93,0.17593520879745483,0.96875
13,94,0.04360059276223183,1.0
13,95,0.04961976408958435,1.0
13,96,0.03633424639701843,1.0
13,97,0.19421415030956268,0.96875
13,98,0.03655480965971947,1.0
13,99,0.043039895594120026,1.0
13,100,0.034650497138500214,1.0
14,1,2.7236709594726562,0.40625
14,2,2.9067447185516357,0.4375
14,3,2.9648513793945312,0.40625
14,4,2.9833459854125977,0.40625
14,5,1.625135898590088,0.5625
14,6,2.166806697845459,0.5
14,7,1.3202919960021973,0.6875
14,8,1.7842589616775513,0.59375
14,9,1.5252689123153687,0.65625
14,10,1.3884153366088867,0.6875
14,11,0.9023098945617676,0.78125
14,12,0.8472540378570557,0.75
14,13,0.9217327237129211,0.75
14,14,0.9901660084724426,0.75
14,15,0.40855956077575684,0.875
14,16,0.6723214387893677,0.8125
14,17,0.6372929811477661,0.8125
14,18,0.5812628865242004,0.84375
14,19,0.31248795986175537,0.875
14,20,0.5367786884307861,0.875
14,21,0.5170885324478149,0.84375
14,22,0.5701018571853638,0.875
14,23,0.4267599284648895,0.90625
14,24,0.6141329407691956,0.84375
14,25,0.23216471076011658,0.9375
14,26,0.19826003909111023,0.9375
14,27,0.7148540019989014,0.84375
14,28,0.49600106477737427,0.90625
14,29,0.12746836245059967,0.9375
14,30,0.18928638100624084,0.96875
14,31,0.2602875828742981,0.90625
14,32,0.09383697807788849,0.96875
14,33,0.25471723079681396,0.90625
14,34,0.04318730905652046,1.0
14,35,0.5608564615249634,0.875
14,36,0.28673240542411804,0.90625
14,37,0.19023297727108002,0.96875
14,38,0.09946710616350174,1.0
14,39,0.2889772653579712,0.90625
14,40,0.2720048427581787,0.9375
14,41,0.2082270234823227,0.875
14,42,0.059875231236219406,1.0
14,43,0.05383658781647682,1.0
14,44,0.17770084738731384,0.96875
14,45,0.20701375603675842,0.96875
14,46,0.3314889371395111,0.9375
14,47,0.1677597016096115,0.96875
14,48,0.2363337278366089,0.96875
14,49,0.05775214731693268,0.96875
14,50,0.08986352384090424,0.96875
14,51,0.17016436159610748,0.96875
14,52,0.06395314633846283,0.96875
14,53,0.056815676391124725,1.0
14,54,0.04862711578607559,1.0
14,55,0.1194048523902893,0.9375
14,56,0.17985668778419495,0.96875
14,57,0.20413760840892792,0.96875
14,58,0.17855364084243774,0.96875
14,59,0.19110435247421265,0.9375
14,60,0.1590721309185028,0.96875
14,61,0.5534610748291016,0.875
14,62,0.08903178572654724,0.96875
14,63,0.05656047537922859,1.0
14,64,0.06493373215198517,0.96875
14,65,0.11425230652093887,0.96875
14,66,0.03654084727168083,1.0
14,67,0.03761894255876541,1.0
14,68,0.15562309324741364,0.96875
14,69,0.03709500655531883,1.0
14,70,0.039271000772714615,1.0
14,71,0.03721491992473602,1.0
14,72,0.040239688009023666,1.0
14,73,0.04376045614480972,1.0
14,74,0.03458007797598839,1.0
14,75,0.03783530741930008,1.0
14,76,0.04252661392092705,1.0
14,77,0.056421566754579544,0.96875
14,78,0.05371600016951561,1.0
14,79,0.2357538342475891,0.9375
14,80,0.15154163539409637,0.96875
14,81,0.19326524436473846,0.96875
14,82,0.057491496205329895,1.0
14,83,0.05169617012143135,1.0
14,84,0.03997490555047989,1.0
14,85,0.04154496639966965,1.0
14,86,0.02839350327849388,1.0
14,87,0.030384540557861328,1.0
14,88,0.04781222715973854,1.0
14,89,0.034923113882541656,1.0
14,90,0.14561767876148224,0.96875
14,91,0.14144191145896912,0.96875
14,92,0.034729715436697006,1.0
14,93,0.04565591365098953,1.0
14,94,0.042931877076625824,1.0
14,95,0.04090230539441109,1.0
14,96,0.03208581730723381,1.0
14,97,0.2017029970884323,0.96875
14,98,0.03426400572061539,1.0
14,99,0.03601803630590439,1.0
14,100,0.0301109217107296,1.0
15,1,2.5529632568359375,0.46875
15,2,2.8095672130584717,0.40625
15,3,3.113743305206299,0.375
15,4,2.8865609169006348,0.4375
15,5,1.837342619895935,0.5625
15,6,2.5058753490448,0.46875
15,7,1.9710583686828613,0.59375
15,8,2.178506851196289,0.5625
15,9,1.4756696224212646,0.6875
15,10,2.2595722675323486,0.46875
15,11,1.7667644023895264,0.59375
15,12,1.2239528894424438,0.625
15,13,1.5390797853469849,0.625
15,14,1.2919567823410034,0.625
15,15,0.9630087018013,0.75
15,16,0.8419730067253113,0.71875
15,17,0.8860564827919006,0.78125
15,18,0.9078313112258911,0.75
15,19,0.573727011680603,0.875
15,20,0.5687000751495361,0.875
15,21,0.46168431639671326,0.8125
15,22,0.563433051109314,0.875
15,23,0.4043041169643402,0.90625
15,24,0.4624118506908417,0.875
15,25,0.4290546476840973,0.875
15,26,0.34632378816604614,0.90625
15,27,0.528114378452301,0.875
15,28,0.39421218633651733,0.90625
15,29,0.16001789271831512,0.9375
15,30,0.29967209696769714,0.9375
15,31,0.4254399538040161,0.875
15,32,0.1695704609155655,0.9375
15,33,0.13209840655326843,0.9375
15,34,0.03677618131041527,1.0
15,35,0.41142672300338745,0.875
15,36,0.24174264073371887,0.9375
15,37,0.14217962324619293,0.96875
15,38,0.206561878323555,0.96875
15,39,0.12596414983272552,0.9375
15,40,0.2851182520389557,0.9375
15,41,0.1795406937599182,0.9375
15,42,0.04718870297074318,1.0
15,43,0.05783122032880783,1.0
15,44,0.11326749622821808,0.96875
15,45,0.1838667243719101,0.9375
15,46,0.31492161750793457,0.9375
15,47,0.18722406029701233,0.96875
15,48,0.2208719402551651,0.96875
15,49,0.114592045545578,0.96875
15,50,0.06883765757083893,0.96875
15,51,0.049371395260095596,1.0
15,52,0.06237820163369179,0.96875
15,53,0.04380268603563309,1.0
15,54,0.041128382086753845,1.0
15,55,0.08437936007976532,0.96875
15,56,0.1918313056230545,0.96875
15,57,0.2034936100244522,0.96875
15,58,0.18147164583206177,0.96875
15,59,0.1277361810207367,0.9375
15,60,0.062137097120285034,1.0
15,61,0.24509531259536743,0.9375
15,62,0.07419949024915695,0.96875
15,63,0.050514183938503265,1.0
15,64,0.047903358936309814,1.0
15,65,0.07171233743429184,0.96875
15,66,0.03583546355366707,1.0
15,67,0.03549237549304962,1.0
15,68,0.1644434630870819,0.96875
15,69,0.030844667926430702,1.0
15,70,0.03202848136425018,1.0
15,71,0.031093843281269073,1.0
15,72,0.03581468388438225,1.0
15,73,0.03576360642910004,1.0
15,74,0.1661728024482727,0.96875
15,75,0.028906477615237236,1.0
15,76,0.03461998328566551,1.0
15,77,0.044036686420440674,1.0
15,78,0.04392622411251068,1.0
15,79,0.22889557480812073,0.96875
15,80,0.1607419103384018,0.96875
15,81,0.1885700821876526,0.96875
15,82,0.048679500818252563,1.0
15,83,0.04404382407665253,1.0
15,84,0.032336439937353134,1.0
15,85,0.03099718689918518,1.0
15,86,0.023900162428617477,1.0
15,87,0.15847276151180267,0.96875
15,88,0.0419674851000309,1.0
15,89,0.03015030175447464,1.0
15,90,0.14862631261348724,0.96875
15,91,0.14812982082366943,0.96875
15,92,0.03367713838815689,1.0
15,93,0.16773918271064758,0.96875
15,94,0.03328205272555351,1.0
15,95,0.031670548021793365,1.0
15,96,0.027327636256814003,1.0
15,97,0.19587621092796326,0.96875
15,98,0.027643313631415367,1.0
15,99,0.0324232392013073,1.0
15,100,0.026053914800286293,1.0
16,1,2.6613574028015137,0.5
16,2,3.0515120029449463,0.4375
16,3,3.2128560543060303,0.40625
16,4,2.9308552742004395,0.46875
16,5,2.042952299118042,0.53125
16,6,2.569140672683716,0.4375
16,7,1.9595472812652588,0.59375
16,8,2.051146984100342,0.59375
16,9,1.4360365867614746,0.625
16,10,1.5768330097198486,0.5625
16,11,1.2307661771774292,0.65625
16,12,1.562540054321289,0.59375
16,13,1.069216251373291,0.71875
16,14,1.3199905157089233,0.625
16,15,0.7544229030609131,0.8125
16,16,1.268095850944519,0.6875
16,17,0.8572254180908203,0.75
16,18,0.48755180835723877,0.78125
16,19,0.5426415205001831,0.8125
16,20,0.5655093789100647,0.75
16,21,0.4901770055294037,0.84375
16,22,0.40048205852508545,0.84375
16,23,0.5051232576370239,0.90625
16,24,0.2882457971572876,0.9375
16,25,0.26255345344543457,0.9375
16,26,0.0842670425772667,0.96875
16,27,0.3383927047252655,0.875
16,28,0.4268321394920349,0.90625
16,29,0.16847315430641174,0.90625
16,30,0.08121217042207718,0.96875
16,31,0.3268144428730011,0.875
16,32,0.09105294942855835,0.96875
16,33,0.0511409267783165,0.96875
16,34,0.03311075270175934,1.0
16,35,0.40493109822273254,0.875
16,36,0.05342024937272072,1.0
16,37,0.126658096909523,0.9375
16,38,0.13714717328548431,0.9375
16,39,0.09171143174171448,0.96875
16,40,0.3573206961154938,0.90625
16,41,0.20282049477100372,0.9375
16,42,0.0341058112680912,1.0
16,43,0.06658077239990234,0.96875
16,44,0.03309572488069534,1.0
16,45,0.16656780242919922,0.9375
16,46,0.0818059891462326,0.9375
16,47,0.18256661295890808,0.96875
16,48,0.23462273180484772,0.96875
16,49,0.1350582242012024,0.96875
16,50,0.06022718548774719,0.96875
16,51,0.04658522456884384,1.0
16,52,0.05562587454915047,0.96875
16,53,0.09515614062547684,0.96875
16,54,0.03924131020903587,1.0
16,55,0.09904840588569641,0.96875
16,56,0.19082024693489075,0.96875
16,57,0.20547224581241608,0.96875
16,58,0.039624202996492386,1.0
16,59,0.07132238149642944,0.96875
16,60,0.14740468561649323,0.96875
16,61,0.5723311305046082,0.875
16,62,0.0709494948387146,0.96875
16,63,0.049608707427978516,1.0
16,64,0.046002261340618134,1.0
16,65,0.05925269052386284,1.0
16,66,0.023976413533091545,1.0
16,67,0.027774862945079803,1.0
16,68,0.18360914289951324,0.9375
16,69,0.0330556221306324,1.0
16,70,0.036896176636219025,1.0
16,71,0.0351564884185791,1.0
16,72,0.08234386146068573,0.96875
16,73,0.11196095496416092,0.96875
16,74,0.048856306821107864,0.96875
16,75,0.03639990836381912,1.0
16,76,0.03537742793560028,1.0
16,77,0.042167022824287415,1.0
16,78,0.03566240891814232,1.0
16,79,0.21426163613796234,0.96875
16,80,0.1513509750366211,0.96875
16,81,0.1886250078678131,0.96875
16,82,0.08909095078706741,0.96875
16,83,0.04645262658596039,1.0
16,84,0.03748558089137077,1.0
16,85,0.036851778626441956,1.0
16,86,0.023570725694298744,1.0
