mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
source_ridge_source_oracle,test,ALL,source_ridge_ppm,1360,8.43290655092613,5.626681238181129,0.044610404699532126,0.6098707496642544,14.052227403585404
source_ridge_source_oracle,test,C1,source_ridge_ppm,680,8.70898821458749,5.614484423291476,0.04487935279219766,0.7993379576289369,14.854896482345017
source_ridge_source_oracle,test,C1-CO,source_ridge_ppm,170,14.222074689262149,10.77276764690928,0.06320922084116509,0.43746640487420774,25.006087614323405
source_ridge_source_oracle,test,C1-CO_low_25_100,source_ridge_ppm,68,12.598109180695733,8.956294891635533,0.055991596358647706,3.4755946684994146,19.846874446569146
source_ridge_source_oracle,test,C1-CO_mid_125_175,source_ridge_ppm,51,10.564865183697604,8.10975452369143,0.046954956371989355,4.047532501230308,19.57183861579192
source_ridge_source_oracle,test,C1-CO_high_200_250,source_ridge_ppm,51,18.73477636113717,15.857744443825457,0.0832656727161652,-7.223437376315503,29.011599014606873
source_ridge_source_oracle,test,C1-nonCO,source_ridge_ppm,510,5.805701060748942,3.8950566820855417,0.03679320421327368,0.91996180854718,8.869867333387528
source_ridge_source_oracle,test,C2,source_ridge_ppm,680,8.14747507338819,5.638878053070781,0.04433982530260506,0.42040354169957184,13.730929051801187
source_ridge_source_oracle,test,C2-CO,source_ridge_ppm,170,12.770797562933634,9.632742406163034,0.05675910027970504,0.7776461022502033,21.987411604109063
source_ridge_source_oracle,test,C2-CO_low_25_100,source_ridge_ppm,68,11.58113166958825,7.804036126652826,0.05147169630928111,3.9422266775928314,22.785040180887705
source_ridge_source_oracle,test,C2-CO_mid_125_175,source_ridge_ppm,51,11.921927025184623,9.14336040127558,0.052986342334153884,6.731140838849266,20.48894948140085
source_ridge_source_oracle,test,C2-CO_high_200_250,source_ridge_ppm,51,14.92252468540399,12.560399450397432,0.06632233193512885,-9.395289401472363,21.906455267534028
source_ridge_source_oracle,test,C2-nonCO,source_ridge_ppm,510,5.843290451235386,4.307589935373365,0.039338212833920694,0.3013226881826946,9.199775386082177
source_ridge_source_oracle,test,nonCO_ALL,source_ridge_ppm,1020,5.824526079617124,4.1013233087294525,0.0380869719539799,0.6106422483649373,9.079318140217199
source_per_gas_mlp_source_oracle,test,ALL,source_per_gas_mlp_ppm,1360,5.2493883554641645,2.7100029820740255,0.025547552330445415,-0.0844575877402659,6.45226914146871
source_per_gas_mlp_source_oracle,test,C1,source_per_gas_mlp_ppm,680,5.395826577636682,2.7748868354670777,0.026437159108195427,-0.2190362042916771,6.523535999391631
source_per_gas_mlp_source_oracle,test,C1-CO,source_per_gas_mlp_ppm,170,9.80896179008914,6.267315464413405,0.043595385733729515,-1.2915662787979825,14.952458608950817
source_per_gas_mlp_source_oracle,test,C1-CO_low_25_100,source_per_gas_mlp_ppm,68,7.540325006543056,4.807806999840415,0.033512555584635804,-0.6222720703529804,10.82819833452381
source_per_gas_mlp_source_oracle,test,C1-CO_mid_125_175,source_per_gas_mlp_ppm,51,12.097993014449147,7.859395013838292,0.05376885784199622,-1.7300701348590906,18.765088496874284
source_per_gas_mlp_source_oracle,test,C1-CO_high_200_250,source_per_gas_mlp_ppm,51,9.92718496930042,6.621247201085834,0.04412082208577964,-1.7454547006635444,15.570562153838097
source_per_gas_mlp_source_oracle,test,C1-nonCO,source_per_gas_mlp_ppm,510,2.597694261217872,1.6107439591516353,0.01727363954677275,0.138473820543758,3.784129625994804
