accuracy_mean,accuracy_std,ece_mean,ece_std,group_id,macro_f1_mean,macro_f1_std,mean_confidence_mean,mean_confidence_std,nll_mean,nll_std,num_seeds,seeds
0.26544117647058824,0.0,0.7275068106458469,0.0,A0,0.1793490556548109,0.0,0.992947987116435,0.0,11.281556478974935,0.0,1,42
0.9823529411764705,0.0,0.015780952879611187,0.0,A0T,0.9823584489144805,0.0,0.9981338940560818,0.0,0.17416700993614795,0.0,1,42
0.29705882352941176,0.0,0.6508123267003718,0.0,A2,0.27275846967327244,0.0,0.9469926817671341,0.0,3.925846544846614,0.0,1,42
0.2911764705882353,0.0,0.6952774282544851,0.0,A3,0.23123447665182914,0.0,0.9864538988427204,0.0,9.326567420679936,0.0,1,42
0.2933823529411765,0.0,0.68471906897338,0.0,A4,0.22147460405269737,0.0,0.977113563896102,0.0,6.304950803739144,0.0,1,42
0.3161764705882353,0.0,0.6653349020244445,0.0,A4S,0.2264431553365772,0.0,0.9815113726126797,0.0,5.982349890353854,0.0,1,42
0.7301470588235294,0.0,0.2000900208730908,0.0,A5,0.7414561493430124,0.0,0.9302370796966202,0.0,1.0906978738916577,0.0,1,42
0.9801470588235294,0.0,0.017762057789984874,0.0,A6,0.9802347052854394,0.0,0.9973930922939497,0.0,0.13841637886787808,0.0,1,42
0.9860294117647059,0.0,0.01182720849619191,0.0,A7,0.986048368105871,0.0,0.9978566202608978,0.0,0.11318938513873412,0.0,1,42
