N,accuracy,checkpoint_label,confusion_matrix_json,ece,group_id,macro_f1,mean_confidence,nll,recall_0,recall_1,recall_2,recall_3,round,run_name,seed
1360,0.26544117647058824,final_aggregated,"[[16, 7, 317, 0], [24, 3, 163, 150], [1, 4, 19, 316], [1, 8, 8, 323]]",0.7275068106458469,A0,0.1793490556548109,0.992947987116435,11.281556478974935,0.047058823529411764,0.008823529411764706,0.05588235294117647,0.95,25,A0_ce_only_no_da_c12_to_c5_s42_r25,42
1360,0.9823529411764705,final_adapted,"[[325, 11, 4, 0], [0, 338, 0, 2], [1, 5, 334, 0], [0, 0, 1, 339]]",0.015780952879611187,A0T,0.9823584489144805,0.9981338940560818,0.17416700993614795,0.9558823529411765,0.9941176470588236,0.9823529411764705,0.9970588235294118,25,A0T_ce_only_server_da_c12_to_c5_s42_r25,42
1360,0.29705882352941176,final_aggregated,"[[11, 10, 319, 0], [98, 24, 189, 29], [202, 4, 48, 86], [2, 10, 7, 321]]",0.6508123267003718,A2,0.27275846967327244,0.9469926817671341,3.925846544846614,0.03235294117647059,0.07058823529411765,0.1411764705882353,0.9441176470588235,25,A2_align_only_no_da_c12_to_c5_s42_r25,42
1360,0.2911764705882353,final_aggregated,"[[18, 4, 314, 4], [50, 33, 190, 67], [0, 4, 22, 314], [13, 2, 2, 323]]",0.6952774282544851,A3,0.23123447665182914,0.9864538988427204,9.326567420679936,0.052941176470588235,0.09705882352941177,0.06470588235294118,0.95,25,A3_replay_only_no_da_c12_to_c5_s42_r25,42
1360,0.2933823529411765,final_aggregated,"[[13, 7, 320, 0], [5, 12, 267, 56], [0, 4, 53, 283], [2, 11, 6, 321]]",0.68471906897338,A4,0.22147460405269737,0.977113563896102,6.304950803739144,0.03823529411764706,0.03529411764705882,0.15588235294117647,0.9441176470588235,25,A4_align_replay_no_da_c12_to_c5_s42_r25,42
1360,0.3161764705882353,final_aggregated,"[[17, 6, 317, 0], [13, 9, 156, 162], [0, 4, 70, 266], [1, 4, 1, 334]]",0.6653349020244445,A4S,0.2264431553365772,0.9815113726126797,5.982349890353854,0.05,0.026470588235294117,0.20588235294117646,0.9823529411764705,25,A4S_align_replay_no_da_c12_to_c5_s42_r25,42
1360,0.7301470588235294,final_adapted,"[[212, 35, 93, 0], [0, 251, 89, 0], [5, 24, 280, 31], [1, 0, 89, 250]]",0.2000900208730908,A5,0.7414561493430124,0.9302370796966202,1.0906978738916577,0.6235294117647059,0.7382352941176471,0.8235294117647058,0.7352941176470589,25,A5_align_replay_server_da_c12_to_c5_s42_r25,42
1360,0.9801470588235294,final_adapted,"[[331, 6, 3, 0], [0, 340, 0, 0], [0, 15, 325, 0], [2, 1, 0, 337]]",0.017762057789984874,A6,0.9802347052854394,0.9973930922939497,0.13841637886787808,0.9735294117647059,1.0,0.9558823529411765,0.9911764705882353,25,A6_proto_replay_server_da_c12_to_c5_s42_r25,42
1360,0.9860294117647059,final_adapted,"[[330, 6, 4, 0], [0, 338, 2, 0], [0, 5, 335, 0], [1, 0, 1, 338]]",0.01182720849619191,A7,0.986048368105871,0.9978566202608978,0.11318938513873412,0.9705882352941176,0.9941176470588236,0.9852941176470589,0.9941176470588236,25,A7_proto_replay_full_da_c12_to_c5_s42_r25,42
