step,val_loss,coral_loss,mmd_global,mmd_class,adv_loss,proto_anchor,proto_loss,consist_loss,residual_loss,mmd_proto_loss,stage_mmd_loss,align_reg_legacy_loss,target_ce_loss,target_ce_acc,weighted_coral_loss,weighted_mmd_global,weighted_mmd_class,weighted_adv_loss,weighted_proto_anchor,weighted_proto_loss,weighted_consist_loss,weighted_residual_loss,weighted_mmd_proto_loss,weighted_stage_mmd_loss,weighted_align_reg_legacy_loss,weighted_target_ce_loss,total_loss
13.0,0.06010540574789047,1.240794426848879e-05,0.10554760694503784,0.2344481647014618,0.03582531586289406,0.0,0.0,0.0,0.0,0.0,0.5011180639266968,0.0,0.0,0.0,6.203972134244395e-06,0.05277380347251892,0.1172240823507309,0.01791265793144703,0.0,0.0,0.0,0.0,0.0,0.1002236157655716,0.0,0.0,0.348245769739151
14.0,0.03234526887536049,6.32285491519724e-06,0.07123494148254395,0.28673264384269714,0.07428496330976486,0.0,0.0,0.0,0.0,0.0,0.36480948328971863,0.0,0.0,0.0,3.16142745759862e-06,0.03561747074127197,0.14336632192134857,0.03714248165488243,0.0,0.0,0.0,0.0,0.0,0.07296189665794373,0.0,0.0,0.3214366137981415
15.0,0.007435395382344723,4.043004992126953e-06,0.0860409140586853,0.3544262945652008,0.022702861577272415,0.0,0.0,0.0,0.0,0.0,0.49478355050086975,0.0,0.0,0.0,2.0215024960634764e-06,0.04302045702934265,0.1772131472826004,0.011351430788636208,0.0,0.0,0.0,0.0,0.0,0.09895671159029007,0.0,0.0,0.33797916769981384
16.0,0.024177931249141693,8.155851901392452e-06,0.07257765531539917,0.26466429233551025,0.05452045798301697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.077925950696226e-06,0.036288827657699585,0.13233214616775513,0.027260228991508484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200632095336914
17.0,0.004585541319102049,1.0542631571297534e-05,0.044630229473114014,0.22961574792861938,0.022455506026744843,0.0,0.0,0.0,0.0,0.0,0.1646566390991211,0.0,0.0,0.0,5.271315785648767e-06,0.022315114736557007,0.11480787396430969,0.011227753013372421,0.0,0.0,0.0,0.0,0.0,0.03293132781982422,0.0,0.0,0.185872882604599
18.0,0.0032627228647470474,1.0768619176815264e-05,0.05587559938430786,0.31827858090400696,0.07799563556909561,0.0,0.0,0.0,0.0,0.0,0.3872104585170746,0.0,0.0,0.0,5.384309588407632e-06,0.02793779969215393,0.15913929045200348,0.038997817784547806,0.0,0.0,0.0,0.0,0.0,0.07744209468364716,0.0,0.0,0.30678510665893555
19.0,0.0013049952685832977,3.714845888680429e-06,0.05534851551055908,0.1495170295238495,0.06793802231550217,0.0,0.0,0.0,0.0,0.0,0.2972547113895416,0.0,0.0,0.0,1.8574229443402146e-06,0.02767425775527954,0.07475851476192474,0.03396901115775108,0.0,0.0,0.0,0.0,0.0,0.059450943022966385,0.0,0.0,0.1971595734357834
20.0,0.001342073199339211,8.692394658282865e-06,0.077445387840271,0.27173885703086853,0.06999270617961884,0.0,0.0,0.0,0.0,0.0,0.41485169529914856,0.0,0.0,0.0,4.346197329141432e-06,0.0387226939201355,0.13586942851543427,0.03499635308980942,0.0,0.0,0.0,0.0,0.0,0.08297034353017807,0.0,0.0,0.29390525817871094
21.0,0.0011616081465035677,8.30265798867913e-06,0.04380291700363159,0.22276660799980164,0.06615763902664185,0.0,0.0,0.0,0.0,0.0,0.1382157802581787,0.0,0.0,0.0,4.151328994339565e-06,0.021901458501815796,0.11138330399990082,0.03307881951332092,0.0,0.0,0.0,0.0,0.0,0.02764315716922283,0.0,0.0,0.1951725035905838
22.0,0.001274731708690524,1.4271300642576534e-05,0.02385687828063965,0.4384218156337738,0.0993872582912445,0.0,0.0,0.0,0.0,0.0,0.4106285870075226,0.0,0.0,0.0,7.135650321288267e-06,0.011928439140319824,0.2192109078168869,0.04969362914562225,0.0,0.0,0.0,0.0,0.0,0.0821257159113884,0.0,0.0,0.3642405867576599
23.0,0.001184760476462543,8.012149010028224e-06,0.07463091611862183,0.2566327452659607,0.08738743513822556,0.0,0.0,0.0,0.0,0.0,0.3641435503959656,0.0,0.0,0.0,4.006074505014112e-06,0.03731545805931091,0.12831637263298035,0.04369371756911278,0.0,0.0,0.0,0.0,0.0,0.07282871007919312,0.0,0.0,0.28334301710128784
24.0,0.0013822342734783888,6.358121027005836e-06,0.025568723678588867,0.19070938229560852,0.08242559432983398,0.0,0.0,0.0,0.0,0.0,0.18511267006397247,0.0,0.0,0.0,3.179060513502918e-06,0.012784361839294434,0.09535469114780426,0.04121279716491699,0.0,0.0,0.0,0.0,0.0,0.037022534757852554,0.0,0.0,0.18775978684425354
25.0,0.001421006629243493,1.0021362868428696e-05,0.10891491174697876,0.25509458780288696,0.12731479108333588,0.0,0.0,0.0,0.0,0.0,0.27387532591819763,0.0,0.0,0.0,5.010681434214348e-06,0.05445745587348938,0.12754729390144348,0.06365739554166794,0.0,0.0,0.0,0.0,0.0,0.054775066673755646,0.0,0.0,0.3018632233142853
26.0,0.0023018179927021265,5.133006652613403e-06,0.061051011085510254,0.15532270073890686,0.024019014090299606,0.0,0.0,0.0,0.0,0.0,0.16615021228790283,0.0,0.0,0.0,2.5665033263067016e-06,0.030525505542755127,0.07766135036945343,0.012009507045149803,0.0,0.0,0.0,0.0,0.0,0.033230043947696686,0.0,0.0,0.15573078393936157
27.0,0.0025625773705542088,5.913423137826612e-06,0.03414839506149292,0.14608898758888245,0.050760217010974884,0.0,0.0,0.0,0.0,0.0,0.36717119812965393,0.0,0.0,0.0,2.956711568913306e-06,0.01707419753074646,0.07304449379444122,0.025380108505487442,0.0,0.0,0.0,0.0,0.0,0.0734342411160469,0.0,0.0,0.19149857759475708
28.0,0.013207711279392242,3.819148787442828e-06,0.05875974893569946,0.11505517363548279,0.016521405428647995,0.0,0.0,0.0,0.0,0.0,0.12987259030342102,0.0,0.0,0.0,1.909574393721414e-06,0.02937987446784973,0.057527586817741394,0.008260702714323997,0.0,0.0,0.0,0.0,0.0,0.025974517688155174,0.0,0.0,0.13435229659080505
29.0,0.010141882114112377,9.23524385143537e-06,0.11098629236221313,0.17743456363677979,0.13274669647216797,0.0,0.0,0.0,0.0,0.0,0.3355598449707031,0.0,0.0,0.0,4.617621925717685e-06,0.05549314618110657,0.08871728181838989,0.06637334823608398,0.0,0.0,0.0,0.0,0.0,0.06711196899414062,0.0,0.0,0.2878422439098358
30.0,0.0023799920454621315,3.6722135519084986e-06,0.04336047172546387,0.10745137929916382,0.03145884349942207,0.0,0.0,0.0,0.0,0.0,0.34437036514282227,0.0,0.0,0.0,1.8361067759542493e-06,0.021680235862731934,0.05372568964958191,0.015729421749711037,0.0,0.0,0.0,0.0,0.0,0.06887407600879669,0.0,0.0,0.16239124536514282
31.0,0.02375785820186138,6.784314791730139e-06,0.02747344970703125,0.1262599229812622,0.08547837287187576,0.0,0.0,0.0,0.0,0.0,0.2169964760541916,0.0,0.0,0.0,3.3921573958650697e-06,0.013736724853515625,0.0631299614906311,0.04273918643593788,0.0,0.0,0.0,0.0,0.0,0.04339929670095444,0.0,0.0,0.18676641583442688
32.0,0.03855999931693077,1.1308894499961752e-05,0.17467212677001953,0.18072764575481415,0.04303080588579178,0.0,0.0,0.0,0.0,0.0,0.5595951080322266,0.0,0.0,0.0,5.654447249980876e-06,0.08733606338500977,0.09036382287740707,0.02151540294289589,0.0,0.0,0.0,0.0,0.0,0.11191902309656143,0.0,0.0,0.3496999442577362
33.0,0.06505191326141357,7.506651854782831e-06,0.03441077470779419,0.11639994382858276,-0.0030131982639431953,0.0,0.0,0.0,0.0,0.0,0.14640207588672638,0.0,0.0,0.0,3.7533259273914155e-06,0.017205387353897095,0.05819997191429138,-0.0015065991319715977,0.0,0.0,0.0,0.0,0.0,0.029280414804816246,0.0,0.0,0.16823484003543854
34.0,0.03344733268022537,4.009812528238399e-06,0.035147011280059814,0.0739920437335968,0.04786547273397446,0.0,0.0,0.0,0.0,0.0,0.11999872326850891,0.0,0.0,0.0,2.0049062641191995e-06,0.017573505640029907,0.0369960218667984,0.02393273636698723,0.0,0.0,0.0,0.0,0.0,0.023999745026230812,0.0,0.0,0.13595135509967804
35.0,0.006596858147531748,8.147910079969733e-07,0.04153949022293091,0.06692716479301453,0.03444758802652359,0.0,0.0,0.0,0.0,0.0,0.12582623958587646,0.0,0.0,0.0,4.073955039984867e-07,0.020769745111465454,0.03346358239650726,0.017223794013261795,0.0,0.0,0.0,0.0,0.0,0.025165248662233353,0.0,0.0,0.10321962833404541
36.0,0.009284058585762978,6.079517334001139e-06,0.042368412017822266,0.12791424989700317,0.07323718070983887,0.0,0.0,0.0,0.0,0.0,0.285577654838562,0.0,0.0,0.0,3.0397586670005694e-06,0.021184206008911133,0.06395712494850159,0.036618590354919434,0.0,0.0,0.0,0.0,0.0,0.05711553245782852,0.0,0.0,0.18816253542900085
37.0,0.004008166957646608,5.156955921847839e-06,0.07060396671295166,0.12265968322753906,0.09872011095285416,0.0,0.0,0.0,0.0,0.0,0.19501912593841553,0.0,0.0,0.0,2.5784779609239195e-06,0.03530198335647583,0.06132984161376953,0.04936005547642708,0.0,0.0,0.0,0.0,0.0,0.039003826677799225,0.0,0.0,0.18900644779205322
38.0,0.0036606930661946535,5.796484856546158e-06,0.042182743549346924,0.10455849766731262,0.023129411041736603,0.0,0.0,0.0,0.0,0.0,0.5555629134178162,0.0,0.0,0.0,2.898242428273079e-06,0.021091371774673462,0.05227924883365631,0.011564705520868301,0.0,0.0,0.0,0.0,0.0,0.11111258715391159,0.0,0.0,0.19971150159835815
39.0,0.0024693424347788095,1.509514049757854e-06,0.024711549282073975,0.07448035478591919,0.04215595871210098,0.0,0.0,0.0,0.0,0.0,0.12360683083534241,0.0,0.0,0.0,7.54757024878927e-07,0.012355774641036987,0.037240177392959595,0.02107797935605049,0.0,0.0,0.0,0.0,0.0,0.02472136728465557,0.0,0.0,0.09786540269851685
40.0,0.004377390258014202,7.187763003457803e-06,0.061505794525146484,0.07775896787643433,0.03930239379405975,0.0,0.0,0.0,0.0,0.0,0.1274043768644333,0.0,0.0,0.0,3.5938815017289016e-06,0.030752897262573242,0.03887948393821716,0.019651196897029877,0.0,0.0,0.0,0.0,0.0,0.025480875745415688,0.0,0.0,0.11914543807506561
41.0,0.004701028577983379,3.067290208491613e-06,0.05557650327682495,0.08458173274993896,-0.015784086659550667,0.0,0.0,0.0,0.0,0.0,0.10279548168182373,0.0,0.0,0.0,1.5336451042458066e-06,0.027788251638412476,0.04229086637496948,-0.007892043329775333,0.0,0.0,0.0,0.0,0.0,0.020559096708893776,0.0,0.0,0.08744873106479645
42.0,0.018739067018032074,3.5506400308804587e-06,0.03369283676147461,0.09344497323036194,0.014399133622646332,0.0,0.0,0.0,0.0,0.0,0.2082270085811615,0.0,0.0,0.0,1.7753200154402293e-06,0.016846418380737305,0.04672248661518097,0.007199566811323166,0.0,0.0,0.0,0.0,0.0,0.04164540395140648,0.0,0.0,0.13115471601486206
43.0,0.019512515515089035,5.54882444703253e-06,0.05081462860107422,0.09491536021232605,0.08138816803693771,0.0,0.0,0.0,0.0,0.0,0.17535781860351562,0.0,0.0,0.0,2.774412223516265e-06,0.02540731430053711,0.047457680106163025,0.04069408401846886,0.0,0.0,0.0,0.0,0.0,0.035071562975645065,0.0,0.0,0.16814593970775604
44.0,0.008772257715463638,4.653544692700962e-06,0.028754711151123047,0.09112820029258728,-0.010698286816477776,0.0,0.0,0.0,0.0,0.0,0.07293635606765747,0.0,0.0,0.0,2.326772346350481e-06,0.014377355575561523,0.04556410014629364,-0.005349143408238888,0.0,0.0,0.0,0.0,0.0,0.01458727102726698,0.0,0.0,0.07795416563749313
45.0,0.009116900153458118,3.2702687349228654e-06,0.019382834434509277,0.0687168538570404,-0.008631687611341476,0.0,0.0,0.0,0.0,0.0,0.252732515335083,0.0,0.0,0.0,1.6351343674614327e-06,0.009691417217254639,0.0343584269285202,-0.004315843805670738,0.0,0.0,0.0,0.0,0.0,0.05054650455713272,0.0,0.0,0.09939903765916824
46.0,0.010607746429741383,9.116361979977228e-06,0.04621994495391846,0.13984322547912598,0.04445115104317665,0.0,0.0,0.0,0.0,0.0,0.2073093205690384,0.0,0.0,0.0,4.558180989988614e-06,0.02310997247695923,0.06992161273956299,0.022225575521588326,0.0,0.0,0.0,0.0,0.0,0.04146186634898186,0.0,0.0,0.16733133792877197
47.0,0.015370756387710571,3.3679314128676197e-06,0.023651301860809326,0.08736053109169006,-0.011240173131227493,0.0,0.0,0.0,0.0,0.0,0.14050498604774475,0.0,0.0,0.0,1.6839657064338098e-06,0.011825650930404663,0.04368026554584503,-0.005620086565613747,0.0,0.0,0.0,0.0,0.0,0.02810099720954895,0.0,0.0,0.09335926920175552
48.0,0.01333156693726778,4.533794708549976e-06,0.03286319971084595,0.14087462425231934,-0.03105938993394375,0.0,0.0,0.0,0.0,0.0,0.17773455381393433,0.0,0.0,0.0,2.266897354274988e-06,0.016431599855422974,0.07043731212615967,-0.015529694966971874,0.0,0.0,0.0,0.0,0.0,0.035546910017728806,0.0,0.0,0.12021996080875397
49.0,0.012031827121973038,7.5122047746845055e-06,0.05249941349029541,0.1747530698776245,0.028737008571624756,0.0,0.0,0.0,0.0,0.0,0.08981508016586304,0.0,0.0,0.0,3.7561023873422528e-06,0.026249706745147705,0.08737653493881226,0.014368504285812378,0.0,0.0,0.0,0.0,0.0,0.017963016405701637,0.0,0.0,0.157993346452713
50.0,0.012910827994346619,7.748471944069024e-07,0.01931631565093994,0.07147669792175293,0.043499454855918884,0.0,0.0,0.0,0.0,0.0,0.10753166675567627,0.0,0.0,0.0,3.874235972034512e-07,0.00965815782546997,0.035738348960876465,0.021749727427959442,0.0,0.0,0.0,0.0,0.0,0.021506333723664284,0.0,0.0,0.10156378149986267
51.0,0.006452201399952173,6.907279384904541e-06,0.043959081172943115,0.0955447256565094,0.042815156280994415,0.0,0.0,0.0,0.0,0.0,0.13574564456939697,0.0,0.0,0.0,3.4536396924522705e-06,0.021979540586471558,0.0477723628282547,0.021407578140497208,0.0,0.0,0.0,0.0,0.0,0.027149129658937454,0.0,0.0,0.12476426362991333
52.0,0.003607850056141615,4.3188831000406935e-07,0.03295773267745972,0.07341903448104858,0.04495896026492119,0.0,0.0,0.0,0.0,0.0,0.11145022511482239,0.0,0.0,0.0,2.1594415500203468e-07,0.01647886633872986,0.03670951724052429,0.022479480132460594,0.0,0.0,0.0,0.0,0.0,0.022290045395493507,0.0,0.0,0.10156597197055817
53.0,0.006416832562536001,8.373213859158568e-06,0.016726374626159668,0.09350723028182983,0.025914814323186874,0.0,0.0,0.0,0.0,0.0,0.25398576259613037,0.0,0.0,0.0,4.186606929579284e-06,0.008363187313079834,0.04675361514091492,0.012957407161593437,0.0,0.0,0.0,0.0,0.0,0.050797153264284134,0.0,0.0,0.12529237568378448
54.0,0.003024348523467779,5.611299457086716e-06,0.025547921657562256,0.07893389463424683,0.036432892084121704,0.0,0.0,0.0,0.0,0.0,0.19293177127838135,0.0,0.0,0.0,2.805649728543358e-06,0.012773960828781128,0.03946694731712341,0.018216446042060852,0.0,0.0,0.0,0.0,0.0,0.03858635574579239,0.0,0.0,0.11207086592912674
55.0,0.00599939189851284,6.8088993430137634e-06,0.05205118656158447,0.10119947791099548,0.004151947796344757,0.0,0.0,0.0,0.0,0.0,0.21188992261886597,0.0,0.0,0.0,3.4044496715068817e-06,0.026025593280792236,0.05059973895549774,0.0020759738981723785,0.0,0.0,0.0,0.0,0.0,0.04237798601388931,0.0,0.0,0.12708207964897156
56.0,0.00450986297801137,4.113069280720083e-06,0.07191908359527588,0.1413457989692688,-0.028381329029798508,0.0,0.0,0.0,0.0,0.0,0.22591114044189453,0.0,0.0,0.0,2.0565346403600415e-06,0.03595954179763794,0.0706728994846344,-0.014190664514899254,0.0,0.0,0.0,0.0,0.0,0.045182228088378906,0.0,0.0,0.14213591814041138
57.0,0.0022342822048813105,2.126149638570496e-06,0.027017831802368164,0.07466274499893188,0.01161148026585579,0.0,0.0,0.0,0.0,0.0,0.10423439741134644,0.0,0.0,0.0,1.063074819285248e-06,0.013508915901184082,0.03733137249946594,0.005805740132927895,0.0,0.0,0.0,0.0,0.0,0.020846879109740257,0.0,0.0,0.07972825318574905
58.0,0.004895920865237713,1.1601637197600212e-05,0.03864353895187378,0.13127833604812622,0.002854488790035248,0.0,0.0,0.0,0.0,0.0,0.42163920402526855,0.0,0.0,0.0,5.800818598800106e-06,0.01932176947593689,0.06563916802406311,0.001427244395017624,0.0,0.0,0.0,0.0,0.0,0.08432783931493759,0.0,0.0,0.1756177544593811
59.0,0.0034459508024156094,3.6550943605107022e-06,0.022759675979614258,0.10007902979850769,-0.005814678966999054,0.0,0.0,0.0,0.0,0.0,0.1687087118625641,0.0,0.0,0.0,1.8275471802553511e-06,0.011379837989807129,0.050039514899253845,-0.002907339483499527,0.0,0.0,0.0,0.0,0.0,0.03374174237251282,0.0,0.0,0.09570153057575226
60.0,0.00404270039871335,3.705045173774124e-06,0.026080787181854248,0.10113734006881714,-0.04914645105600357,0.0,0.0,0.0,0.0,0.0,0.13081347942352295,0.0,0.0,0.0,1.852522586887062e-06,0.013040393590927124,0.05056867003440857,-0.024573225528001785,0.0,0.0,0.0,0.0,0.0,0.02616269700229168,0.0,0.0,0.06924308836460114
61.0,0.003391175763681531,3.667283408503863e-06,0.03229093551635742,0.09082198143005371,-0.029146861284971237,0.0,0.0,0.0,0.0,0.0,0.16352054476737976,0.0,0.0,0.0,1.8336417042519315e-06,0.01614546775817871,0.045410990715026855,-0.014573430642485619,0.0,0.0,0.0,0.0,0.0,0.03270411118865013,0.0,0.0,0.08308014273643494
62.0,0.002161117736250162,5.417884494818281e-06,0.06689929962158203,0.08666729927062988,0.006849739700555801,0.0,0.0,0.0,0.0,0.0,0.10625481605529785,0.0,0.0,0.0,2.7089422474091407e-06,0.033449649810791016,0.04333364963531494,0.0034248698502779007,0.0,0.0,0.0,0.0,0.0,0.02125096321105957,0.0,0.0,0.10362295806407928
63.0,0.0017666378989815712,6.5892954808077775e-06,0.10578811168670654,0.179071307182312,-0.01924750953912735,0.0,0.0,0.0,0.0,0.0,0.24788802862167358,0.0,0.0,0.0,3.2946477404038887e-06,0.05289405584335327,0.089535653591156,-0.009623754769563675,0.0,0.0,0.0,0.0,0.0,0.04957760497927666,0.0,0.0,0.1841534972190857
64.0,0.003334668232128024,6.634702913288493e-06,0.05347788333892822,0.1596318483352661,0.008965378627181053,0.0,0.0,0.0,0.0,0.0,0.1315913200378418,0.0,0.0,0.0,3.3173514566442464e-06,0.02673894166946411,0.07981592416763306,0.004482689313590527,0.0,0.0,0.0,0.0,0.0,0.02631826512515545,0.0,0.0,0.140693798661232
65.0,0.0021207001991569996,1.9772335235757055e-06,0.029327869415283203,0.062156081199645996,0.03186294808983803,0.0,0.0,0.0,0.0,0.0,0.09802933782339096,0.0,0.0,0.0,9.886167617878527e-07,0.014663934707641602,0.031078040599822998,0.015931474044919014,0.0,0.0,0.0,0.0,0.0,0.019605867564678192,0.0,0.0,0.08340100198984146
66.0,0.004521214868873358,5.179910658625886e-06,0.03700798749923706,0.1404198706150055,0.010570949874818325,0.0,0.0,0.0,0.0,0.0,0.319257527589798,0.0,0.0,0.0,2.589955329312943e-06,0.01850399374961853,0.07020993530750275,0.0052854749374091625,0.0,0.0,0.0,0.0,0.0,0.0638515055179596,0.0,0.0,0.16237470507621765
67.0,0.003991016186773777,2.0648762983910274e-06,0.027529597282409668,0.07321926951408386,-0.021464509889483452,0.0,0.0,0.0,0.0,0.0,0.2078426629304886,0.0,0.0,0.0,1.0324381491955137e-06,0.013764798641204834,0.03660963475704193,-0.010732254944741726,0.0,0.0,0.0,0.0,0.0,0.04156853258609772,0.0,0.0,0.08520276099443436
68.0,0.003639576956629753,5.8267510212317575e-06,0.044906795024871826,0.07397466897964478,0.016932638362050056,0.0,0.0,0.0,0.0,0.0,0.12729983031749725,0.0,0.0,0.0,2.9133755106158787e-06,0.022453397512435913,0.03698733448982239,0.008466319181025028,0.0,0.0,0.0,0.0,0.0,0.02545996569097042,0.0,0.0,0.09700950980186462
69.0,0.0028861272148787975,5.355665052775294e-06,0.06813740730285645,0.07706469297409058,0.03561489284038544,0.0,0.0,0.0,0.0,0.0,0.09660252928733826,0.0,0.0,0.0,2.677832526387647e-06,0.03406870365142822,0.03853234648704529,0.01780744642019272,0.0,0.0,0.0,0.0,0.0,0.01932050660252571,0.0,0.0,0.11261780560016632
70.0,0.0029164582956582308,5.486498139362084e-06,0.022890686988830566,0.07866361737251282,-0.006395433098077774,0.0,0.0,0.0,0.0,0.0,0.19585470855236053,0.0,0.0,0.0,2.743249069681042e-06,0.011445343494415283,0.03933180868625641,-0.003197716549038887,0.0,0.0,0.0,0.0,0.0,0.039170943200588226,0.0,0.0,0.08966957777738571
71.0,0.0032281694002449512,4.773709406435955e-06,0.030735790729522705,0.08400881290435791,0.018457569181919098,0.0,0.0,0.0,0.0,0.0,0.21949659287929535,0.0,0.0,0.0,2.3868547032179777e-06,0.015367895364761353,0.042004406452178955,0.009228784590959549,0.0,0.0,0.0,0.0,0.0,0.04389932006597519,0.0,0.0,0.11373095959424973
72.0,0.0030336615163832903,1.058509496942861e-05,0.02660369873046875,0.07031294703483582,-0.008349660784006119,0.0,0.0,0.0,0.0,0.0,0.13275694847106934,0.0,0.0,0.0,5.292547484714305e-06,0.013301849365234375,0.03515647351741791,-0.004174830392003059,0.0,0.0,0.0,0.0,0.0,0.026551390066742897,0.0,0.0,0.07387383282184601
73.0,0.0024629002436995506,3.764750545087736e-06,0.031803786754608154,0.08295479416847229,-0.004705815576016903,0.0,0.0,0.0,0.0,0.0,0.11620324850082397,0.0,0.0,0.0,1.882375272543868e-06,0.015901893377304077,0.041477397084236145,-0.0023529077880084515,0.0,0.0,0.0,0.0,0.0,0.023240650072693825,0.0,0.0,0.0807318165898323
74.0,0.0033146850764751434,3.0118783342913957e-06,0.04477715492248535,0.06803405284881592,-0.012494619004428387,0.0,0.0,0.0,0.0,0.0,0.09775343537330627,0.0,0.0,0.0,1.5059391671456979e-06,0.022388577461242676,0.03401702642440796,-0.006247309502214193,0.0,0.0,0.0,0.0,0.0,0.019550686702132225,0.0,0.0,0.0730251744389534
75.0,0.0032796442974358797,2.143582605640404e-06,0.034901976585388184,0.07005724310874939,0.02643454261124134,0.0,0.0,0.0,0.0,0.0,0.13711786270141602,0.0,0.0,0.0,1.071791302820202e-06,0.017450988292694092,0.035028621554374695,0.01321727130562067,0.0,0.0,0.0,0.0,0.0,0.027423573657870293,0.0,0.0,0.0964011698961258
76.0,0.002392878755927086,6.952529020054499e-06,0.042037367820739746,0.13761234283447266,0.003041805699467659,0.0,0.0,0.0,0.0,0.0,0.2537490129470825,0.0,0.0,0.0,3.4762645100272493e-06,0.021018683910369873,0.06880617141723633,0.0015209028497338295,0.0,0.0,0.0,0.0,0.0,0.05074980482459068,0.0,0.0,0.14449191093444824
