step,method,source_ce,raw_alignment,weighted_alignment,total_loss,alignment_scope,active_alignment,target_fields,target_label_object_present,target_ce_status,class_conditional_status,phase_conditional_status,concentration_status,pseudo_label_status,dann_objective,optimizer,optimizer_lr,alignment_weight,source_checkpoint_ordered_fingerprint
11,mmd,0.3058846890926361,0.027099251747131348,0.013549625873565674,0.3194343149662018,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
12,mmd,0.002986100036650896,0.020140886306762695,0.010070443153381348,0.013056542724370956,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
13,mmd,0.0026851166039705276,0.04069775342941284,0.02034887671470642,0.02303399331867695,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
14,mmd,0.0025906360242515802,0.05689573287963867,0.028447866439819336,0.031038502231240273,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
15,mmd,0.002373264404013753,0.015589773654937744,0.007794886827468872,0.010168150998651981,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
16,mmd,0.0024495497345924377,0.0365140438079834,0.0182570219039917,0.020706571638584137,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
17,mmd,0.21660158038139343,0.07527202367782593,0.037636011838912964,0.2542375922203064,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
18,mmd,0.0024499925784766674,0.022952139377593994,0.011476069688796997,0.013926062732934952,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
19,mmd,0.0023203433956950903,0.03223156929016113,0.016115784645080566,0.0184361282736063,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
20,mmd,0.0029910013545304537,0.025456666946411133,0.012728333473205566,0.01571933552622795,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
21,mmd,0.002902800217270851,0.019922971725463867,0.009961485862731934,0.012864286080002785,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
22,mmd,0.004176383372396231,0.03969353437423706,0.01984676718711853,0.02402315102517605,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
23,mmd,0.002889036200940609,0.03129655122756958,0.01564827561378479,0.018537312746047974,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
24,mmd,0.0037922197952866554,0.020605742931365967,0.010302871465682983,0.014095091260969639,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
25,mmd,0.0026088645681738853,0.05784493684768677,0.028922468423843384,0.031531333923339844,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
26,mmd,0.0028632446192204952,0.02186661958694458,0.01093330979347229,0.013796554878354073,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
27,mmd,0.0033255440648645163,0.043946146965026855,0.021973073482513428,0.025298617780208588,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
28,mmd,0.004415635019540787,0.02653515338897705,0.013267576694488525,0.017683211714029312,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
29,mmd,0.00400789687409997,0.0252264142036438,0.0126132071018219,0.016621103510260582,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
30,mmd,0.003231591312214732,0.0707770586013794,0.0353885293006897,0.03862012177705765,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
31,mmd,0.16113898158073425,0.01953643560409546,0.00976821780204773,0.17090719938278198,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
32,mmd,0.0027302613016217947,0.024983763694763184,0.012491881847381592,0.01522214338183403,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
33,mmd,0.0028614113107323647,0.04316502809524536,0.02158251404762268,0.02444392442703247,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
34,mmd,0.0024137450382113457,0.015343725681304932,0.007671862840652466,0.010085607878863811,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
35,mmd,0.0021738484501838684,0.015476703643798828,0.007738351821899414,0.009912200272083282,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
36,mmd,0.002487869467586279,0.024850904941558838,0.012425452470779419,0.014913322404026985,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
37,mmd,0.22147276997566223,0.02297419309616089,0.011487096548080444,0.23295986652374268,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
38,mmd,0.0024096020497381687,0.019029080867767334,0.009514540433883667,0.011924142017960548,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
39,mmd,0.002545200986787677,0.015409469604492188,0.007704734802246094,0.010249936021864414,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
40,mmd,0.0031031607650220394,0.025343477725982666,0.012671738862991333,0.01577490009367466,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
41,mmd,0.002991284476593137,0.04591536521911621,0.022957682609558105,0.025948967784643173,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
42,mmd,0.004706593230366707,0.036365509033203125,0.018182754516601562,0.02288934774696827,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
43,mmd,0.003268760396167636,0.04114043712615967,0.020570218563079834,0.02383897826075554,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
44,mmd,0.0037729302421212196,0.024461746215820312,0.012230873107910156,0.0160038024187088,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
45,mmd,0.002686023246496916,0.02377098798751831,0.011885493993759155,0.014571517705917358,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
46,mmd,0.0030037646647542715,0.01626986265182495,0.008134931325912476,0.01113869622349739,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
47,mmd,0.0029776107985526323,0.024719059467315674,0.012359529733657837,0.015337140299379826,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
48,mmd,0.004331015050411224,0.027875244617462158,0.013937622308731079,0.018268637359142303,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
49,mmd,0.0036512406077235937,0.03111898899078369,0.015559494495391846,0.019210735335946083,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
50,mmd,0.00320302601903677,0.07139182090759277,0.03569591045379639,0.03889893740415573,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
51,mmd,0.16945673525333405,0.039681851863861084,0.019840925931930542,0.1892976611852646,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
52,mmd,0.0027578913141041994,0.04150402545928955,0.020752012729644775,0.023509904742240906,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
53,mmd,0.002499605296179652,0.019617080688476562,0.009808540344238281,0.012308145873248577,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
54,mmd,0.0025714102666825056,0.027588367462158203,0.013794183731079102,0.016365593299269676,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
55,mmd,0.00230860011652112,0.06374025344848633,0.031870126724243164,0.034178726375103,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
56,mmd,0.0023755598813295364,0.024001240730285645,0.012000620365142822,0.014376180246472359,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
57,mmd,0.20669853687286377,0.03295785188674927,0.016478925943374634,0.2231774628162384,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
58,mmd,0.0025425823405385017,0.03542613983154297,0.017713069915771484,0.02025565132498741,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
59,mmd,0.0024575963616371155,0.0351032018661499,0.01755160093307495,0.020009197294712067,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
60,mmd,0.0030643343925476074,0.03532367944717407,0.017661839723587036,0.020726174116134644,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
61,mmd,0.00328306807205081,0.041239023208618164,0.020619511604309082,0.02390258014202118,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
62,mmd,0.004588504321873188,0.020657658576965332,0.010328829288482666,0.014917333610355854,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
63,mmd,0.002786239143460989,0.023548483848571777,0.011774241924285889,0.014560481533408165,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
64,mmd,0.0039167385548353195,0.016070008277893066,0.008035004138946533,0.011951742693781853,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
65,mmd,0.002809912199154496,0.03759962320327759,0.018799811601638794,0.021609723567962646,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
66,mmd,0.0028147243428975344,0.03597301244735718,0.01798650622367859,0.020801231265068054,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
67,mmd,0.003156643360853195,0.0179365873336792,0.0089682936668396,0.012124937027692795,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
68,mmd,0.003959109075367451,0.024194002151489258,0.012097001075744629,0.016056109219789505,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
69,mmd,0.003964695148169994,0.06976515054702759,0.034882575273513794,0.03884727135300636,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
70,mmd,0.0032671450171619654,0.040154993534088135,0.020077496767044067,0.02334464155137539,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
71,mmd,0.12436577677726746,0.02021205425262451,0.010106027126312256,0.1344718039035797,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
72,mmd,0.00267554703168571,0.01786404848098755,0.008932024240493774,0.011607571505010128,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
73,mmd,0.0026532900519669056,0.02835714817047119,0.014178574085235596,0.016831863671541214,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
74,mmd,0.002592578297480941,0.08238571882247925,0.041192859411239624,0.04378543794155121,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
75,mmd,0.002221598755568266,0.03892415761947632,0.01946207880973816,0.021683678030967712,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
76,mmd,0.0023585751187056303,0.010215461254119873,0.0051077306270599365,0.0074663059785962105,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
77,mmd,0.1984594315290451,0.03399240970611572,0.01699620485305786,0.21545563638210297,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
78,mmd,0.0023370743729174137,0.036872804164886475,0.018436402082443237,0.020773475989699364,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
79,mmd,0.0025501656346023083,0.027651429176330566,0.013825714588165283,0.01637588068842888,unconditional_global,mmd,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,UNAVAILABLE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
