experiment,dataset,class_id,gas,alpha,calibration_total_N,fit_N,validation_N,fit_per_concentration_json,validation_per_concentration_n_json,fit_per_repeat_json,validation_per_repeat_json,fit_RMSE,validation_RMSE,validation_MAE,validation_Bias,validation_per_concentration_RMSE_json
A_OLD_CKPT_OLD_DATA,OLD,3,Methane,0.0,80,60,20,"{""100.0"":6,""125.0"":6,""150.0"":6,""175.0"":6,""200.0"":6,""225.0"":6,""25.0"":6,""250.0"":6,""50.0"":6,""75.0"":6}","{""100.0"":2,""125.0"":2,""150.0"":2,""175.0"":2,""200.0"":2,""225.0"":2,""25.0"":2,""250.0"":2,""50.0"":2,""75.0"":2}","{""1"":30,""2"":30}","{""1"":12,""2"":8}",1.599335904854538e-08,9.213665334349935,6.81249014814648,4.511053462890521,"{""100.0"": 5.124040057034849, ""125.0"": 2.2217462626880344, ""150.0"": 10.909462246291346, ""175.0"": 7.562056937518576, ""200.0"": 6.430179176565083, ""225.0"": 19.72084844328044, ""25.0"": 4.848670681166288, ""250.0"": 0.0, ""50.0"": 7.634577476691659, ""75.0"": 11.378392951337434}"
A_OLD_CKPT_OLD_DATA,OLD,3,Methane,0.01,80,60,20,"{""100.0"":6,""125.0"":6,""150.0"":6,""175.0"":6,""200.0"":6,""225.0"":6,""25.0"":6,""250.0"":6,""50.0"":6,""75.0"":6}","{""100.0"":2,""125.0"":2,""150.0"":2,""175.0"":2,""200.0"":2,""225.0"":2,""25.0"":2,""250.0"":2,""50.0"":2,""75.0"":2}","{""1"":30,""2"":30}","{""1"":12,""2"":8}",2.1361091229572104,12.119033429200334,7.100868811602666,3.1827465403912956,"{""100.0"": 2.6207480865695714, ""125.0"": 2.3961704645400226, ""150.0"": 1.920338521562109, ""175.0"": 5.518236112552044, ""200.0"": 3.553345540725811, ""225.0"": 25.0, ""25.0"": 1.9046922722293638, ""250.0"": 25.359336398498627, ""50.0"": 3.2227149587431136, ""75.0"": 11.279413897001957}"
A_OLD_CKPT_OLD_DATA,OLD,3,Methane,0.1,80,60,20,"{""100.0"":6,""125.0"":6,""150.0"":6,""175.0"":6,""200.0"":6,""225.0"":6,""25.0"":6,""250.0"":6,""50.0"":6,""75.0"":6}","{""100.0"":2,""125.0"":2,""150.0"":2,""175.0"":2,""200.0"":2,""225.0"":2,""25.0"":2,""250.0"":2,""50.0"":2,""75.0"":2}","{""1"":30,""2"":30}","{""1"":12,""2"":8}",4.07508452826023,7.1270378114833575,5.618099905935618,3.9296367141222603,"{""100.0"": 7.344788610921724, ""125.0"": 3.921250491341168, ""150.0"": 2.604966832503544, ""175.0"": 8.795643851533045, ""200.0"": 5.757000117475529, ""225.0"": 8.32653620005952, ""25.0"": 12.372102085966732, ""250.0"": 4.504732598581489, ""50.0"": 4.307885731785819, ""75.0"": 7.751238018198614}"
A_OLD_CKPT_OLD_DATA,OLD,3,Methane,1.0,80,60,20,"{""100.0"":6,""125.0"":6,""150.0"":6,""175.0"":6,""200.0"":6,""225.0"":6,""25.0"":6,""250.0"":6,""50.0"":6,""75.0"":6}","{""100.0"":2,""125.0"":2,""150.0"":2,""175.0"":2,""200.0"":2,""225.0"":2,""25.0"":2,""250.0"":2,""50.0"":2,""75.0"":2}","{""1"":30,""2"":30}","{""1"":12,""2"":8}",10.059719109206501,14.088556577550966,11.379157660798727,1.839042134183338,"{""100.0"": 16.025256439755513, ""125.0"": 8.453948525337873, ""150.0"": 7.530080031324747, ""175.0"": 8.298468493509834, ""200.0"": 7.725222471103531, ""225.0"": 27.167866951658198, ""25.0"": 20.137459603714014, ""250.0"": 11.787245528681881, ""50.0"": 4.999415784757926, ""75.0"": 12.7987045664415}"
A_OLD_CKPT_OLD_DATA,OLD,3,Methane,10.0,80,60,20,"{""100.0"":6,""125.0"":6,""150.0"":6,""175.0"":6,""200.0"":6,""225.0"":6,""25.0"":6,""250.0"":6,""50.0"":6,""75.0"":6}","{""100.0"":2,""125.0"":2,""150.0"":2,""175.0"":2,""200.0"":2,""225.0"":2,""25.0"":2,""250.0"":2,""50.0"":2,""75.0"":2}","{""1"":30,""2"":30}","{""1"":12,""2"":8}",26.2375644399889,40.31980710603121,26.430824549163354,-3.7850324566275866,"{""100.0"": 25.980895559736776, ""125.0"": 18.181558372061787, ""150.0"": 12.83022872536611, ""175.0"": 7.454082074560591, ""200.0"": 15.052423682825106, ""225.0"": 114.13853500006385, ""25.0"": 18.407299624437808, ""250.0"": 17.05595866168648, ""50.0"": 19.393493042590176, ""75.0"": 27.768538575507694}"
A_OLD_CKPT_OLD_DATA,OLD,3,Methane,100.0,80,60,20,"{""100.0"":6,""125.0"":6,""150.0"":6,""175.0"":6,""200.0"":6,""225.0"":6,""25.0"":6,""250.0"":6,""50.0"":6,""75.0"":6}","{""100.0"":2,""125.0"":2,""150.0"":2,""175.0"":2,""200.0"":2,""225.0"":2,""25.0"":2,""250.0"":2,""50.0"":2,""75.0"":2}","{""1"":30,""2"":30}","{""1"":12,""2"":8}",39.843438394746656,61.400143535871386,36.41515157934968,-9.303015939894614,"{""100.0"": 26.002390965265004, ""125.0"": 16.772370409812098, ""150.0"": 4.023537971269854, ""175.0"": 1.9381881642452636, ""200.0"": 12.172492013558733, ""225.0"": 180.5543354494723, ""25.0"": 27.144818928135713, ""250.0"": 32.47715104317457, ""50.0"": 36.483664077908095, ""75.0"": 29.18376595853564}"
A_OLD_CKPT_OLD_DATA,OLD,3,Methane,1000.0,80,60,20,"{""100.0"":6,""125.0"":6,""150.0"":6,""175.0"":6,""200.0"":6,""225.0"":6,""25.0"":6,""250.0"":6,""50.0"":6,""75.0"":6}","{""100.0"":2,""125.0"":2,""150.0"":2,""175.0"":2,""200.0"":2,""225.0"":2,""25.0"":2,""250.0"":2,""50.0"":2,""75.0"":2}","{""1"":30,""2"":30}","{""1"":12,""2"":8}",50.216382620088986,62.83753914093598,46.96889329245504,-6.977533987550162,"{""100.0"": 30.351763997809435, ""125.0"": 15.125409003834971, ""150.0"": 2.378328469707651, ""175.0"": 17.301058638163855, ""200.0"": 30.996084421604294, ""225.0"": 158.14324724986074, ""25.0"": 60.37921530243325, ""250.0"": 62.07990659144845, ""50.0"": 55.065612101903774, ""75.0"": 39.0991383787917}"
