mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
H3_calibration_client_hybrid,test,C2-CO_high_200_250,calibration_client_hybrid_ppm,201,22.125978908929994,15.659982149714969,0.09833768403968887,-9.536565246643356,34.28375978845855
H3_calibration_client_hybrid,test,C2-nonCO,calibration_client_hybrid_ppm,2010,14.044114672621406,4.565727577448885,0.11615573108389084,0.42452027991433294,9.26663252366608
H3_calibration_client_hybrid,test,C3,calibration_client_hybrid_ppm,2680,17.839636097310358,6.3769922877124685,0.14544242833067186,0.8801298831496182,13.548892237776867
H3_calibration_client_hybrid,test,C3-CO,calibration_client_hybrid_ppm,670,14.92845915227482,10.191668013212224,0.06634870734344364,-0.5816633082620744,23.71380669495909
H3_calibration_client_hybrid,test,C3-CO_low_25_100,calibration_client_hybrid_ppm,268,13.644490740718485,8.793734114325963,0.060642181069859934,3.8446550857790336,20.57308207851161
H3_calibration_client_hybrid,test,C3-CO_mid_125_175,calibration_client_hybrid_ppm,201,12.396145599287207,9.176573495348348,0.05509398044127647,-0.19667549597904288,20.238016960565915
H3_calibration_client_hybrid,test,C3-CO_high_200_250,calibration_client_hybrid_ppm,201,18.465347177537584,13.070674396257782,0.08206820967794481,-6.868408979266582,33.20009057549589
H3_calibration_client_hybrid,test,C3-nonCO,calibration_client_hybrid_ppm,2010,18.709637192961072,5.105433712545883,0.1635153905791384,1.367394280286849,9.108728025310675
H3_calibration_client_hybrid,test,nonCO_ALL,calibration_client_hybrid_ppm,6030,15.488297040137878,4.871000832082479,0.12970752544784162,0.9320242763876462,9.308520062068038
H4_test_oracle_client_hybrid,test,ALL,test_oracle_client_hybrid_ppm,8040,15.587352816709759,6.787530484817164,0.11230957374657152,0.9097360222691809,15.233262728169485
H4_test_oracle_client_hybrid,test,C1,test_oracle_client_hybrid_ppm,2680,15.729733479587692,6.877987290012464,0.09770754177803673,0.7118782003875846,14.524942614730195
H4_test_oracle_client_hybrid,test,C1-CO,test_oracle_client_hybrid_ppm,670,23.7749709340666,12.172946128843288,0.10566653748474046,-0.3982894890372105,23.653539260092433
H4_test_oracle_client_hybrid,test,C1-CO_low_25_100,test_oracle_client_hybrid_ppm,268,10.412322880123222,7.24538476879016,0.046276990578325426,3.3525387651212406,17.149432917877146
H4_test_oracle_client_hybrid,test,C1-CO_mid_125_175,test_oracle_client_hybrid_ppm,201,16.518325510442295,13.017927668543976,0.07341478004641021,7.671521835238094,27.75191577751525
H4_test_oracle_client_hybrid,test,C1-CO_high_200_250,test_oracle_client_hybrid_ppm,201,38.29822156493511,17.89804640254676,0.17021431806637824,-13.469205152190453,26.354691805843885
H4_test_oracle_client_hybrid,test,C1-nonCO,test_oracle_client_hybrid_ppm,2010,11.894660124606837,5.113001010402191,0.09490633582154057,1.0819340968625166,9.993758605683514
H4_test_oracle_client_hybrid,test,C2,test_oracle_client_hybrid_ppm,2680,14.616013893946818,7.19940214540526,0.10526399975061267,0.9669254746158321,16.27905411909434
H4_test_oracle_client_hybrid,test,C2-CO,test_oracle_client_hybrid_ppm,670,15.554724250493107,11.497253551900277,0.06913210777996937,1.504511491678144,25.065770250364192
H4_test_oracle_client_hybrid,test,C2-CO_low_25_100,test_oracle_client_hybrid_ppm,268,12.78901787920488,8.666752362415517,0.056840079463132805,3.054883070129575,22.81873690899415
H4_test_oracle_client_hybrid,test,C2-CO_mid_125_175,test_oracle_client_hybrid_ppm,201,17.218716836291343,13.17653835456797,0.07652763038351708,9.073678178956113,25.384790200155578
H4_test_oracle_client_hybrid,test,C2-CO_high_200_250,test_oracle_client_hybrid_ppm,201,17.08611447311477,13.591970335212261,0.07593828654717676,-8.131817300201732,27.423447297719747
H4_test_oracle_client_hybrid,test,C2-nonCO,test_oracle_client_hybrid_ppm,2010,14.289413354920107,5.766785009906922,0.11480823177206798,0.7877301355950613,11.555947860485322
H4_test_oracle_client_hybrid,test,C3,test_oracle_client_hybrid_ppm,2680,16.36595020189358,6.2852020190337665,0.13119850495187052,1.0504043918041264,14.075925263902064
H4_test_oracle_client_hybrid,test,C3-CO,test_oracle_client_hybrid_ppm,670,14.675160327836982,10.561997126241067,0.06522293479038659,1.3698548154651078,23.234919324317847
H4_test_oracle_client_hybrid,test,C3-CO_low_25_100,test_oracle_client_hybrid_ppm,268,12.733274763809312,8.608650948425058,0.05659233228359694,2.7758034659345636,20.14995421743619
H4_test_oracle_client_hybrid,test,C3-CO_mid_125_175,test_oracle_client_hybrid_ppm,201,15.292701263921552,12.181149766365637,0.06796756117298468,7.741724302133322,23.431485625430867
H4_test_oracle_client_hybrid,test,C3-CO_high_200_250,test_oracle_client_hybrid_ppm,201,16.36518688957252,11.547306056537844,0.07273416395365565,-6.876612871829049,27.00724142347832
H4_test_oracle_client_hybrid,test,C3-nonCO,test_oracle_client_hybrid_ppm,2010,16.89198008322018,4.859603649964666,0.14674031436947035,0.9439209172504657,7.927072757186371
H4_test_oracle_client_hybrid,test,nonCO_ALL,test_oracle_client_hybrid_ppm,6030,14.502979747159873,5.246463223424592,0.12072125264833708,0.9378617165693478,9.9700413559546
