preprocessing,client,gas,true_ppm,N,Oracle_RMSE,MAE,Bias,R2
timebin,C4,Ethylene,25.0,34,2.460816657400644,2.0594481415121,-1.4724235280862294,nan
timebin,C4,Ethylene,37.5,34,2.2625408677948258,1.8120103810707577,1.0547353723827628,nan
timebin,C4,Ethylene,50.0,34,1.8043976763649427,1.2469614633757986,0.20423215916463716,nan
timebin,C4,Ethylene,62.5,34,4.596279298966895,3.9722030619833277,3.943764319602845,nan
timebin,C4,Ethylene,75.0,34,3.390464593193879,2.638842579327565,0.3544508954441601,nan
timebin,C4,Ethylene,87.5,34,2.729472780583202,1.5416176960694434,-0.1472099018364002,nan
timebin,C4,Ethylene,100.0,34,3.17341463725181,2.2442318513036295,0.272933362282366,nan
timebin,C4,Ethylene,112.5,34,4.290191546708008,3.459730618069889,-2.1601974904961097,nan
timebin,C4,Ethylene,125.0,34,6.142231546504243,4.65877789264353,-4.65877789264353,nan
timebin,C4,Methane,25.0,34,2.0285953660805447,1.0783600661858022,1.0783600661858022,nan
timebin,C4,Methane,50.0,34,3.9944816725745076,3.203329796460125,-0.931747576936269,nan
timebin,C4,Methane,75.0,34,5.120134232219415,4.531679085318896,3.4001417909386924,nan
timebin,C4,Methane,100.0,34,4.485799208417137,3.383982746217459,2.6309366846804116,nan
timebin,C4,Methane,125.0,34,4.74082194174936,3.8764025412921694,-1.2229509162300398,nan
timebin,C4,Methane,150.0,34,6.969656557685073,4.426604343683173,-0.5161076072322798,nan
timebin,C4,Methane,175.0,31,13.202286999980723,8.168000544404043,1.6025395448560271,nan
timebin,C4,Methane,200.0,34,9.064716221907407,6.378421280686589,4.511870633258339,nan
timebin,C4,Methane,225.0,34,10.514319837594513,5.976962233203057,-1.724153608735887,nan
timebin,C4,Methane,250.0,34,6.612699739983474,4.120798047787483,-4.120798047787483,nan
timebin,C5,CO,25.0,34,6.017278331721027,3.1065958392993567,3.1065958392993567,nan
timebin,C5,CO,50.0,34,24.269716561554738,13.354487765233323,7.840524656663651,nan
timebin,C5,CO,75.0,34,13.619660004839993,11.514467965654953,-3.8596989205392154,nan
timebin,C5,CO,100.0,34,24.76063346622828,19.94339327835424,13.387391318224083,nan
timebin,C5,CO,125.0,34,20.097362682264027,15.066418855733927,8.661836901716397,nan
timebin,C5,CO,150.0,34,25.50288981445222,19.00367944514831,13.756260239621364,nan
timebin,C5,CO,175.0,34,21.130986424662133,18.349356234439693,12.62484650591647,nan
timebin,C5,CO,200.0,34,25.777338197357977,18.210382781663828,3.970183635860324,nan
timebin,C5,CO,225.0,34,20.08811553784597,15.374111683201136,-3.2603785630969764,nan
timebin,C5,CO,250.0,34,21.190446523066232,11.595489355470106,-11.595489355470106,nan
timebin,C5,Ethanol,12.5,34,0.9683364696425345,0.31423586239484724,0.31423586239484724,nan
timebin,C5,Ethanol,25.0,31,3.520634588642893,2.519608317250984,2.1432837265784057,nan
timebin,C5,Ethanol,37.5,34,7.52060693320141,5.3965851268013925,5.2427023077526185,nan
timebin,C5,Ethanol,50.0,34,3.3689173372205747,2.234372554684674,0.920945269056391,nan
timebin,C5,Ethanol,62.5,34,5.176898643127789,4.421254255878022,4.271263168137855,nan
timebin,C5,Ethanol,75.0,34,6.936699423736328,5.5948235348604065,-2.4296549121466526,nan
timebin,C5,Ethanol,87.5,34,6.1578072176540894,5.120628037733546,3.7673951404921944,nan
timebin,C5,Ethanol,100.0,34,6.102849309264477,4.195774783485437,-3.7207199837864295,nan
timebin,C5,Ethanol,112.5,32,5.644404255398678,4.844353334410053,-4.521318568248679,nan
timebin,C5,Ethanol,125.0,34,7.622094338360083,5.306123062956368,-5.306123062956368,nan
timebin,C5,Ethylene,12.5,34,1.1539552914362954,0.5143653894824888,0.5143653894824888,nan
timebin,C5,Ethylene,25.0,34,7.00071965208428,6.5658027637925365,6.5658027637925365,nan
timebin,C5,Ethylene,37.5,34,5.781407913871121,4.6867431507703285,4.663475088764223,nan
timebin,C5,Ethylene,50.0,34,6.163476410489976,5.130777552127186,4.681489626184994,nan
timebin,C5,Ethylene,62.5,34,7.363088182813819,6.124377770167615,3.0632469292072866,nan
timebin,C5,Ethylene,75.0,34,7.448893802956668,5.424831847740293,5.406209987173909,nan
timebin,C5,Ethylene,87.5,34,6.1005718444241985,3.558975384839407,0.06803400804085538,nan
timebin,C5,Ethylene,100.0,34,5.2343102230089595,2.5288323154111474,0.42680316427991516,nan
timebin,C5,Ethylene,112.5,34,9.083629599808926,8.664488648884447,-7.201215312821174,nan
timebin,C5,Ethylene,125.0,34,6.03542521528883,4.6575369306058345,-4.6575369306058345,nan
timebin,C5,Methane,25.0,34,4.285274143681326,2.341390467522681,2.341390467522681,nan
timebin,C5,Methane,50.0,34,4.004522206817822,2.926274643903167,-0.49754089967539583,nan
timebin,C5,Methane,75.0,34,3.1200462872509753,2.1301057127140943,-0.574746598952166,nan
timebin,C5,Methane,100.0,34,3.305254115395014,2.8208429546870835,1.9721886343787511,nan
timebin,C5,Methane,125.0,32,3.6225115941822885,2.777427600285502,1.2587318147888555,nan
timebin,C5,Methane,150.0,34,4.638760884298973,3.6039380471867832,1.085433180472513,nan
timebin,C5,Methane,175.0,34,4.994872221260252,3.634758982112221,-0.7300372587209033,nan
timebin,C5,Methane,200.0,34,6.3892232575360985,4.05888685252627,-0.8010553368899761,nan
timebin,C5,Methane,225.0,17,8.53096140682307,5.806708053882676,-5.579092488289316,nan
timebin,C5,Methane,250.0,34,18.34329299708898,6.776838510761294,-6.776838510761294,nan
timebin_short,C3,CO,25.0,67,2.9446284484660774,1.2527042126801011,1.2527042126801011,nan
timebin_short,C3,CO,50.0,67,8.181198750045029,6.961576919696872,-2.4764005735344665,nan
timebin_short,C3,CO,75.0,66,7.60417763090924,5.20927827773434,-0.803674744161625,nan
timebin_short,C3,CO,100.0,65,8.8275567890982,5.737281523052568,-0.09428215939523542,nan
timebin_short,C3,CO,125.0,65,13.049475342446165,10.329301308639604,7.386437720687016,nan
timebin_short,C3,CO,150.0,67,15.950507838764706,10.029245810117095,2.35421087462339,nan
timebin_short,C3,CO,175.0,67,18.96412247284978,12.253294404111157,-0.20416775063701167,nan
timebin_short,C3,CO,200.0,64,25.282724680409093,14.002613523443198,-5.043328275790691,nan
timebin_short,C3,CO,225.0,67,19.551492227981683,12.156096553443906,-9.334363045881771,nan
timebin_short,C3,CO,250.0,67,21.92648227746956,7.279121743223125,-7.279121743223125,nan
timebin_short,C3,Ethanol,12.5,61,1.8203645215667639,0.3483174124105442,0.3483174124105442,nan
timebin_short,C3,Ethanol,25.0,67,4.371861683435964,3.5317983116808165,0.3516596420489637,nan
timebin_short,C3,Ethanol,37.5,67,5.592099796346474,4.502532243426214,3.9522611702023527,nan
timebin_short,C3,Ethanol,50.0,67,6.848306428204231,6.032330786505829,6.0031855367560105,nan
timebin_short,C3,Ethanol,62.5,67,6.197387825853337,5.3726932231681905,5.178895479980369,nan
timebin_short,C3,Ethanol,75.0,62,5.341373659008661,4.280780077389573,4.021844122246552,nan
timebin_short,C3,Ethanol,87.5,67,5.500042808548202,4.598347586389594,2.4062367505747737,nan
timebin_short,C3,Ethanol,100.0,64,5.241413764889016,4.378032893193611,0.945491526959706,nan
timebin_short,C3,Ethanol,112.5,67,8.083296780217626,6.874855812059218,-6.5212710324150045,nan
timebin_short,C3,Ethanol,125.0,62,9.20591609712432,7.8231255017577155,-7.8231255017577155,nan
timebin_short,C3,Ethylene,12.5,67,2.3336560385239156,0.6530637449489245,0.6530637449489245,nan
timebin_short,C3,Ethylene,25.0,67,5.1094267888932645,3.756125417559996,2.178144028975367,nan
timebin_short,C3,Ethylene,37.5,67,4.481438115778621,3.5501658350674976,2.8440085137361613,nan
timebin_short,C3,Ethylene,50.0,67,11.167761505081279,5.493884832108231,2.1137326444157822,nan
timebin_short,C3,Ethylene,62.5,67,9.069142196628684,4.812815354162497,3.833702629648484,nan
timebin_short,C3,Ethylene,75.0,67,4.922338971404447,3.341244974499755,0.787018087238393,nan
timebin_short,C3,Ethylene,87.5,66,6.1868438104187975,4.526888193367876,1.0067781125910498,nan
timebin_short,C3,Ethylene,100.0,67,7.307922653361591,4.484573549405541,-2.7249353669924354,nan
timebin_short,C3,Ethylene,112.5,65,10.320245192064329,6.948830676175869,-1.833963247811036,nan
timebin_short,C3,Ethylene,125.0,67,12.56184948469744,8.12868532579272,-8.12868532579272,nan
timebin_short,C3,Methane,25.0,67,3.236880678021131,1.6085764722036249,1.6085764722036249,nan
timebin_short,C3,Methane,50.0,67,5.03333151854263,3.2186246730153463,-0.8513875542910969,nan
timebin_short,C3,Methane,75.0,67,4.469899162472844,2.600761499606092,-0.050750271536563474,nan
timebin_short,C3,Methane,100.0,67,5.221260225269871,3.0534952705145657,1.9254127973841049,nan
timebin_short,C3,Methane,125.0,67,5.369486256866317,3.6333480577974133,1.4835271302220294,nan
timebin_short,C3,Methane,150.0,67,4.814128398979143,2.86699591952746,1.1151652355235813,nan
timebin_short,C3,Methane,175.0,67,6.749606907333378,5.020140374397136,1.827143622842753,nan
timebin_short,C3,Methane,200.0,67,5.671481330499756,4.178016289117606,-0.9970466308989645,nan
timebin_short,C3,Methane,225.0,67,4.565625590275751,3.314139011272232,-0.14698456708246435,nan
timebin_short,C3,Methane,250.0,67,6.819664737427855,4.646295021119737,-4.646295021119737,nan
timebin_short,C4,CO,25.0,34,4.4837426710117665,2.130730241952556,2.130730241952556,nan
timebin_short,C4,CO,50.0,34,8.258690737298545,6.658023807686063,3.187671710342651,nan
timebin_short,C4,CO,75.0,34,10.66243772661338,8.500968937143368,6.54185864924852,nan
timebin_short,C4,CO,100.0,34,15.122516216400024,13.574273694165703,11.884379701936346,nan
timebin_short,C4,CO,125.0,34,24.345331034232796,21.15199025375335,20.263364154484346,nan
timebin_short,C4,CO,150.0,34,11.177154559157962,7.839320921356489,-3.4214445986523305,nan
timebin_short,C4,CO,175.0,34,23.49556264542451,21.324985209929743,-21.262307597816484,nan
timebin_short,C4,CO,200.0,34,13.090247933383315,10.09635741699923,6.449234367709433,nan
timebin_short,C4,CO,225.0,34,12.90702223606211,10.084860432621126,2.082124436689791,nan
timebin_short,C4,CO,250.0,34,21.979512102334255,17.03055185058938,-17.03055185058938,nan
timebin_short,C4,Ethanol,12.5,34,1.41507515645699,0.24268338720268806,0.24268338720268806,nan
timebin_short,C4,Ethanol,25.0,34,2.60419070371523,2.041759577089534,-0.3388673395037987,nan
timebin_short,C4,Ethanol,37.5,34,2.6861016206021637,2.131283482162738,1.448629953959123,nan
timebin_short,C4,Ethanol,50.0,34,4.8868264821249285,4.0290404322021764,3.9463454338815875,nan
timebin_short,C4,Ethanol,62.5,34,6.328952611307959,5.409792596075711,5.237115899707586,nan
timebin_short,C4,Ethanol,75.0,34,2.358876859885009,2.054494140510249,1.6691262357550798,nan
timebin_short,C4,Ethanol,87.5,34,3.3834771215527772,2.6985515648545477,1.6418149664342778,nan
timebin_short,C4,Ethanol,100.0,34,3.456436990826501,2.6096214582937334,-1.6046147930328107,nan
timebin_short,C4,Ethanol,112.5,32,5.2121767543304705,4.046820270506025,-3.6343547853306943,nan
timebin_short,C4,Ethanol,125.0,32,20.34272276245069,6.4730000439318065,-6.4730000439318065,nan
timebin_short,C4,Ethylene,12.5,34,0.21935540335904516,0.03761914131944057,0.03761914131944057,nan
timebin_short,C4,Ethylene,25.0,34,2.460816657400644,2.0594481415121,-1.4724235280862294,nan
timebin_short,C4,Ethylene,37.5,34,2.2625408677948258,1.8120103810707577,1.0547353723827628,nan
timebin_short,C4,Ethylene,50.0,34,1.8043976763649427,1.2469614633757986,0.20423215916463716,nan
timebin_short,C4,Ethylene,62.5,34,4.596279298966895,3.9722030619833277,3.943764319602845,nan
timebin_short,C4,Ethylene,75.0,34,3.390464593193879,2.638842579327565,0.3544508954441601,nan
timebin_short,C4,Ethylene,87.5,34,2.729472780583202,1.5416176960694434,-0.1472099018364002,nan
timebin_short,C4,Ethylene,100.0,34,3.17341463725181,2.2442318513036295,0.272933362282366,nan
timebin_short,C4,Ethylene,112.5,34,4.290191546708008,3.459730618069889,-2.1601974904961097,nan
timebin_short,C4,Ethylene,125.0,34,6.142231546504243,4.65877789264353,-4.65877789264353,nan
timebin_short,C4,Methane,25.0,34,2.052179668143148,1.0867755826502943,1.0867755826502943,nan
timebin_short,C4,Methane,50.0,34,3.978059119038608,3.1320773277233727,-0.8754245108952486,nan
timebin_short,C4,Methane,75.0,34,4.9019620591083655,4.220802732985764,3.3252482386834155,nan
timebin_short,C4,Methane,100.0,34,4.334438501667858,3.1776142436176245,2.6574415339477246,nan
timebin_short,C4,Methane,125.0,34,4.700854064000149,3.7896752038007793,-1.0037797851046197,nan
timebin_short,C4,Methane,150.0,34,6.860540098397366,4.334038381483712,-0.28120848579033675,nan
timebin_short,C4,Methane,175.0,34,12.57485214189557,7.554765632840415,1.345163325673984,nan
timebin_short,C4,Methane,200.0,34,8.991104902725933,6.251239209722714,4.421670516941751,nan
timebin_short,C4,Methane,225.0,34,11.562526830806114,6.478631902459085,-2.437322534108613,nan
timebin_short,C4,Methane,250.0,34,7.32606293742447,4.416013768093998,-4.416013768093998,nan
timebin_short,C5,CO,25.0,34,6.017278331721027,3.1065958392993567,3.1065958392993567,nan
timebin_short,C5,CO,50.0,34,24.269716561554738,13.354487765233323,7.840524656663651,nan
timebin_short,C5,CO,75.0,34,13.619660004839993,11.514467965654953,-3.8596989205392154,nan
timebin_short,C5,CO,100.0,34,24.76063346622828,19.94339327835424,13.387391318224083,nan
timebin_short,C5,CO,125.0,34,20.097362682264027,15.066418855733927,8.661836901716397,nan
timebin_short,C5,CO,150.0,34,25.50288981445222,19.00367944514831,13.756260239621364,nan
timebin_short,C5,CO,175.0,34,21.130986424662133,18.349356234439693,12.62484650591647,nan
timebin_short,C5,CO,200.0,34,25.777338197357977,18.210382781663828,3.970183635860324,nan
timebin_short,C5,CO,225.0,34,20.08811553784597,15.374111683201136,-3.2603785630969764,nan
timebin_short,C5,CO,250.0,34,21.190446523066232,11.595489355470106,-11.595489355470106,nan
timebin_short,C5,Ethanol,12.5,34,0.9683364696425345,0.31423586239484724,0.31423586239484724,nan
timebin_short,C5,Ethanol,25.0,31,3.520634588642893,2.519608317250984,2.1432837265784057,nan
timebin_short,C5,Ethanol,37.5,34,7.52060693320141,5.3965851268013925,5.2427023077526185,nan
timebin_short,C5,Ethanol,50.0,34,3.3689173372205747,2.234372554684674,0.920945269056391,nan
timebin_short,C5,Ethanol,62.5,34,5.176898643127789,4.421254255878022,4.271263168137855,nan
timebin_short,C5,Ethanol,75.0,34,6.936699423736328,5.5948235348604065,-2.4296549121466526,nan
timebin_short,C5,Ethanol,87.5,34,6.1578072176540894,5.120628037733546,3.7673951404921944,nan
timebin_short,C5,Ethanol,100.0,34,6.102849309264477,4.195774783485437,-3.7207199837864295,nan
timebin_short,C5,Ethanol,112.5,32,5.644404255398678,4.844353334410053,-4.521318568248679,nan
timebin_short,C5,Ethanol,125.0,34,7.622094338360083,5.306123062956368,-5.306123062956368,nan
timebin_short,C5,Ethylene,12.5,34,1.1539552914362954,0.5143653894824888,0.5143653894824888,nan
timebin_short,C5,Ethylene,25.0,34,7.00071965208428,6.5658027637925365,6.5658027637925365,nan
timebin_short,C5,Ethylene,37.5,34,5.781407913871121,4.6867431507703285,4.663475088764223,nan
timebin_short,C5,Ethylene,50.0,34,6.163476410489976,5.130777552127186,4.681489626184994,nan
timebin_short,C5,Ethylene,62.5,34,7.363088182813819,6.124377770167615,3.0632469292072866,nan
timebin_short,C5,Ethylene,75.0,34,7.448893802956668,5.424831847740293,5.406209987173909,nan
timebin_short,C5,Ethylene,87.5,34,6.1005718444241985,3.558975384839407,0.06803400804085538,nan
timebin_short,C5,Ethylene,100.0,34,5.2343102230089595,2.5288323154111474,0.42680316427991516,nan
timebin_short,C5,Ethylene,112.5,34,9.083629599808926,8.664488648884447,-7.201215312821174,nan
timebin_short,C5,Ethylene,125.0,34,6.03542521528883,4.6575369306058345,-4.6575369306058345,nan
timebin_short,C5,Methane,25.0,34,21.76984404018942,19.265429233054757,19.265429233054757,nan
timebin_short,C5,Methane,50.0,34,16.466079377879876,13.1051739558047,5.842797954022879,nan
timebin_short,C5,Methane,75.0,34,11.75883058917617,9.63144882695066,-1.5903381994298973,nan
timebin_short,C5,Methane,100.0,34,8.831742221281676,6.311519728382292,0.799488774495706,nan
timebin_short,C5,Methane,125.0,34,16.67952704219398,10.345251552226031,5.76390604510601,nan
timebin_short,C5,Methane,150.0,34,13.776867597960718,9.398154433697263,1.3303002299130195,nan
timebin_short,C5,Methane,175.0,34,12.34665337999966,7.910258072604503,-1.3288651941455332,nan
timebin_short,C5,Methane,200.0,34,17.84306587809441,12.048314735303366,-1.5976601590632318,nan
timebin_short,C5,Methane,225.0,34,27.119880550860913,19.34194966178346,-9.475963743904995,nan
timebin_short,C5,Methane,250.0,34,10.363939114179587,5.093158348276342,-5.093158348276342,nan
