experiment_id,method,target,scope,seed,N,RMSE,MAE,NRMSE_range,R2,Bias
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_ALL,42,1360,28.057496229689647,10.691170586712394,0.19972727686326158,0.821260210875533,1.1670805278582432
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,42,1328,13.110112802502927,7.5532155375945225,0.06560105370342245,0.9603621062382204,0.7202219012423267
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,42,1360,14.4488286458766,7.939890240591398,0.0708372702296877,0.9525988698847863,0.28883559463806247
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_CC,42,1328,13.110112802502927,7.5532155375945225,0.06560105370342245,0.9603621062382204,0.7202219012423267
