experiment_id,method,target,scope,class_id,gas,true_ppm,seed,N,RMSE,MAE,NRMSE_range,R2,Bias
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,0,Ethanol,125.0,42,34,4.6407867295986565,2.8284239873739017,0.041251437596432496,nan,-2.8284239873739017
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,25.0,42,33,8.226177875342437,4.246982317066025,0.0365607905570775,nan,4.246982317066025
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,50.0,42,28,11.746352506016676,9.544292328674837,0.05220601113785189,nan,2.7287561078314697
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,75.0,42,34,16.298496057410965,13.348795365619102,0.07243776025515984,nan,-2.2992164141477094
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,100.0,42,33,16.243044165399173,13.551002863099756,0.07219130740177411,nan,5.483191395453313
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,125.0,42,33,21.007428312022473,15.165925167000438,0.0933663480534332,nan,10.180078618193168
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,150.0,42,34,25.517808981760762,21.113904067101952,0.11341248436338115,nan,11.787476557782504
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,175.0,42,34,11.870024471042354,9.678685277317971,0.0527556643157438,nan,0.6894920304955067
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,200.0,42,33,19.134146056519924,16.02588393062764,0.08504064914008856,nan,4.734059502747378
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,225.0,42,34,19.130640986744062,14.07082787513145,0.08502507105219584,nan,-6.846021741960668
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,1,CO,250.0,42,34,20.39425079174972,12.666233938208588,0.09064111462999874,nan,-12.666233938208588
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,12.5,42,31,0.7339622015297902,0.2001901076587307,0.006524108458042579,nan,0.2001901076587307
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,25.0,42,32,5.369742994344667,4.747598823990426,0.04773104883861926,nan,4.743287713275603
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,37.5,42,33,4.9384085052698605,4.078895238545659,0.043896964491287646,nan,3.7455646356563554
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,50.0,42,32,5.5054866137159895,4.835405542228133,0.04893765878858657,nan,4.000455049099661
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,62.5,42,33,7.338625752657729,5.999480140871231,0.06523222891251314,nan,3.8173735707114513
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,75.0,42,34,9.640027436414638,6.882361885845118,0.0856891327681301,nan,6.0027940029690985
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,87.5,42,34,6.904649794404422,4.42762094146096,0.06137466483915041,nan,-1.8449653422664842
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,100.0,42,34,4.767782679321734,3.040099581694988,0.04238029048285986,nan,2.039544292236525
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,112.5,42,34,7.660351057277615,6.634020430668907,0.06809200939802323,nan,-6.173778110350076
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,2,Ethylene,125.0,42,33,4.342882984549142,2.8296703214248815,0.03860340430710348,nan,-2.8296703214248815
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,25.0,42,33,13.510683977971667,11.552324126214074,0.06004748434654074,nan,11.552324126214074
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,50.0,42,34,8.861275579161289,7.316020391476765,0.03938344701849462,nan,2.4327485826148822
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,75.0,42,34,8.48200247391311,5.778505390887039,0.037697788772947154,nan,-1.3491150792479485
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,100.0,42,34,9.488537583741358,7.627878927986912,0.04217127814996159,nan,3.3047119638993903
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,125.0,42,34,14.787726145604916,11.228225733327996,0.06572322731379962,nan,1.1206086257058128
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,150.0,42,34,11.537733556650416,8.577332870737136,0.05127881580733518,nan,2.846229319117163
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,175.0,42,34,15.72381345223586,9.831182005878242,0.06988361534327048,nan,-3.2195495774421325
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,200.0,42,34,13.219691174451828,8.274647486539285,0.058754182997563686,nan,-1.0702647953736142
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,225.0,42,26,22.112167232358857,15.910551417301253,0.09827629881048379,nan,-4.593055649802926
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,S_CC,3,Methane,250.0,42,34,38.6062055472412,13.166305936763035,0.17158313576551645,nan,-13.166305936763035
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,12.5,42,34,0.9344779701882687,0.349565104926727,0.008306470846117943,nan,0.349565104926727
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,25.0,42,34,2.8688888411400786,2.1208609485200753,0.025501234143467368,nan,0.31688751153325917
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,37.5,42,34,6.977361522056071,4.232974320040311,0.06202099130716507,nan,4.232974320040311
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,50.0,42,34,3.2646102552792304,2.2598893845663706,0.029018757824704266,nan,1.4187142468626357
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,62.5,42,34,3.3611042032675718,2.1614208341491357,0.029876481806822862,nan,1.5727446508526812
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,75.0,42,34,6.041465947959691,4.912498382952266,0.05370191953741947,nan,-3.220520996904447
