method,scope,N,accuracy,macro_f1,nll,ece,checkpoint_sha256
FedAvg,C1,680,0.9985294117647059,0.9985293990432443,0.011231897386190102,0.0007844126399825235,2d114a8ae23fcdea574d1e7c64e638620f60e49560da594397187bd5de1505fa
FedAvg,C2,680,1.0,1.0,0.0006464030023699687,0.0006461313542197589,2d114a8ae23fcdea574d1e7c64e638620f60e49560da594397187bd5de1505fa
FedAvg,C5,1360,0.4786764705882353,0.36860954434591753,4.082857309767214,0.5057970133993556,2d114a8ae23fcdea574d1e7c64e638620f60e49560da594397187bd5de1505fa
FedAvg,C1+C2,1360,0.9992647058823529,0.9992647042921805,0.0059391501942800354,6.914064288143784e-05,2d114a8ae23fcdea574d1e7c64e638620f60e49560da594397187bd5de1505fa
GAPS-DG-P,C1,680,0.9985294117647059,0.9985293990432443,0.01124312158911171,0.0008036312811514623,3a19f14e4aa77111b775d55eaeaee8b54dbeda90b789ddb721c5ccf9582a4063
GAPS-DG-P,C2,680,1.0,1.0,0.0006671535119691558,0.0006668243338080471,3a19f14e4aa77111b775d55eaeaee8b54dbeda90b789ddb721c5ccf9582a4063
GAPS-DG-P,C5,1360,0.3382352941176471,0.3160174105109828,5.413317660256137,0.648408436468419,3a19f14e4aa77111b775d55eaeaee8b54dbeda90b789ddb721c5ccf9582a4063
GAPS-DG-P,C1+C2,1360,0.9992647058823529,0.9992647042921805,0.005955137550540434,6.840347367176314e-05,3a19f14e4aa77111b775d55eaeaee8b54dbeda90b789ddb721c5ccf9582a4063
