accuracy_mean,accuracy_std,ece_mean,ece_std,group_id,macro_f1_mean,macro_f1_std,mean_confidence_mean,mean_confidence_std,nll_mean,nll_std,num_seeds,seeds
0.9875,0.0,0.012026913507896368,0.0,B1,0.9875337545706898,0.0,0.9976483384914258,0.0,0.09882595791204489,0.0,1,42
0.9926470588235294,0.0,0.006681427622542724,0.0,B2,0.9926573078897397,0.0,0.9990140687893418,0.0,0.06901757788138493,0.0,1,42
0.9889705882352942,0.0,0.010755343735218005,0.0,B3,0.988979885269746,0.0,0.9981842232977642,0.0,0.1021912511051246,0.0,1,42
0.9897058823529412,0.0,0.0081342694075669,0.0,B4,0.9897144724635099,0.0,0.997840151760508,0.0,0.08348272459984254,0.0,1,42
0.9889705882352942,0.0,0.00927266899277178,0.0,B5,0.9889895837919297,0.0,0.9977534413337708,0.0,0.07036536926717657,0.0,1,42
