mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
A0_baseline_final,test,ALL,baseline_final_ppm,5400,27.336272006610333,12.998893677167533,0.1578336952944895,-0.7640208506911422,27.83922873437405
A0_baseline_final,test,C3,baseline_final_ppm,2680,19.68588107638486,11.102676585287554,0.11076503885689598,0.13622063720544952,24.297240525484078
A0_baseline_final,test,C3-CO,baseline_final_ppm,670,33.7008253219887,20.85602887873121,0.14978144587550532,-0.3479418348444545,42.26480424404147
A0_baseline_final,test,C3-CO_low_25_100,baseline_final_ppm,268,25.070639508976416,16.733673210959505,0.11142506448433961,2.5332897329449295,29.861310459673412
A0_baseline_final,test,C3-CO_mid_125_175,baseline_final_ppm,201,34.77081194869033,23.57227482800534,0.15453694199417928,3.697531962702374,55.79385459423065
A0_baseline_final,test,C3-CO_high_200_250,baseline_final_ppm,201,41.698442503136704,23.636257153152677,0.185326411125052,-8.235057722777126,42.900943756103516
A0_baseline_final,test,C3-nonCO,baseline_final_ppm,2010,11.752872381267414,7.85155915413967,0.09423568645214646,0.2976081278887509,17.986111044883753
A0_baseline_final,test,C4,baseline_final_ppm,1360,30.610873222536796,13.058205977534218,0.1520107053829676,-1.4802550088258126,27.1535112708807
A0_baseline_final,test,C4-CO,baseline_final_ppm,340,56.588431890041136,27.309382034684806,0.25150414173351615,-7.428811718709769,51.3457596302033
A0_baseline_final,test,C4-CO_low_25_100,baseline_final_ppm,136,20.018548263960913,10.412459154544836,0.08897132561760404,3.0393287577145895,25.28303600847721
A0_baseline_final,test,C4-CO_mid_125_175,baseline_final_ppm,102,32.479044217650525,25.132904559666034,0.1443513076340023,4.851609753335223,53.143137693405166
A0_baseline_final,test,C4-CO_high_200_250,baseline_final_ppm,102,95.31504288319486,52.01509001655687,0.4236224128141994,-33.666753825987236,233.80422707181424
A0_baseline_final,test,C4-nonCO,baseline_final_ppm,1020,13.48890425511596,8.307813958484022,0.09861488206654702,0.5025972278021719,19.119710214436054
A0_baseline_final,test,C5,baseline_final_ppm,1360,35.58669915603665,16.676244469623164,0.22722019855381914,-1.821791977529167,39.52300228178502
A0_baseline_final,test,C5-CO,baseline_final_ppm,340,46.115481743532186,32.873059051001775,0.2049576966379208,-7.474195729283726,67.9931676387787
A0_baseline_final,test,C5-CO_low_25_100,baseline_final_ppm,136,32.718059118772295,23.547905029537265,0.14541359608343243,5.848283240544227,48.99037666618824
A0_baseline_final,test,C5-CO_mid_125_175,baseline_final_ppm,102,45.398435985373574,35.89817296768374,0.20177082660166032,7.410517719336877,75.51520705223085
A0_baseline_final,test,C5-CO_high_200_250,baseline_final_ppm,102,60.003991602304794,42.28148382960581,0.26668440712135466,-40.12221447100826,85.81828527152541
A0_baseline_final,test,C5-nonCO,baseline_final_ppm,1020,31.29970697866563,11.277306275830293,0.2341711746509563,0.06234260638901876,18.580510430037982
A0_baseline_final,test,nonCO_ALL,baseline_final_ppm,4050,19.00289748774791,8.829248528104033,0.14376059276542724,0.2899829550447911,18.60622443258762
H2_3_R3aK16_current_mainline,test,ALL,h2_3_ppm,5400,18.62168397346191,7.324845977068662,0.132579221262454,0.2999949619722214,15.176043274965478
H2_3_R3aK16_current_mainline,test,C3,h2_3_ppm,2680,13.935954190366488,5.966502025127395,0.10227651137679823,0.11045417442132656,12.889371172619644
H2_3_R3aK16_current_mainline,test,C3-CO,h2_3_ppm,670,16.152022803297587,9.213196311973272,0.07178676801465594,-1.8414828849388292,19.17915320133957
H2_3_R3aK16_current_mainline,test,C3-CO_low_25_100,h2_3_ppm,268,9.600600953202303,6.204518350598524,0.04266933756978801,0.4195225538005141,14.2273235181939
H2_3_R3aK16_current_mainline,test,C3-CO_mid_125_175,h2_3_ppm,201,18.60424928016379,10.69924724203538,0.08268555235628351,-0.4471241365627029,19.383691474831693
H2_3_R3aK16_current_mainline,test,C3-CO_high_200_250,h2_3_ppm,201,20.015310622092212,11.738715997077499,0.0889569360981876,-6.25051555163408,28.979979819346994
H2_3_R3aK16_current_mainline,test,C3-nonCO,h2_3_ppm,2010,13.11431070937048,4.8842705961787685,0.11058721905603637,0.7610998608747118,10.105361116643406
H2_3_R3aK16_current_mainline,test,C4,h2_3_ppm,1360,13.41723599848358,6.827342967693554,0.07128030276758814,0.34137647360897705,15.024267744229785
H2_3_R3aK16_current_mainline,test,C4-CO,h2_3_ppm,340,22.018698397062504,12.173390863414525,0.09786088176472224,-0.0008680697066862187,26.605720375014418
H2_3_R3aK16_current_mainline,test,C4-CO_low_25_100,h2_3_ppm,136,9.597011751056343,7.585513210550541,0.04265338556025041,6.983933742555293,14.892692625073046
H2_3_R3aK16_current_mainline,test,C4-CO_mid_125_175,h2_3_ppm,102,17.90850486948963,14.838711236761172,0.07959335497550947,0.3526188911798636,32.12744398331302
H2_3_R3aK16_current_mainline,test,C4-CO_high_200_250,h2_3_ppm,102,34.24264696168007,15.625240693886527,0.15218954205191143,-9.66742411360921,39.42329234752081
H2_3_R3aK16_current_mainline,test,C4-nonCO,h2_3_ppm,1020,8.855616075975213,5.04532700245323,0.05985196758332785,0.4554579880475314,11.430228003851528
H2_3_R3aK16_current_mainline,test,C5,h2_3_ppm,1360,28.53309737745913,10.499085597622148,0.20999483779196768,0.6321202963916406,23.84243345177697
H2_3_R3aK16_current_mainline,test,C5-CO,h2_3_ppm,340,26.84951581355063,17.758432076874012,0.11933118139355837,-5.504022128853786,36.41128393309119
H2_3_R3aK16_current_mainline,test,C5-CO_low_25_100,h2_3_ppm,136,19.63361075360573,13.187424415369504,0.0872604922382477,-3.208098533878063,26.27758951330722
H2_3_R3aK16_current_mainline,test,C5-CO_mid_125_175,h2_3_ppm,102,26.011637378247848,17.85848776621581,0.11560727723665712,2.6132851806466526,35.217828158826144
H2_3_R3aK16_current_mainline,test,C5-CO_high_200_250,h2_3_ppm,102,34.819699749960805,23.753053269538217,0.15475422111093695,-16.682560898321857,44.93295386104913
