replicate,sampled_file_count,sampled_window_count,a4_minus_a0t_rmse,a4_minus_a0t_mean_excess_squared_error
93,80,1348,-7.848158546599606,-280.40150611963634
94,80,1379,0.22465944244688174,10.671331136345884
95,80,1356,3.31257998990551,116.6691745641359
96,80,1363,-0.705329071533729,-27.38844661748196
97,80,1352,-1.4285680790872064,-53.79721427356958
98,80,1360,-3.968756203367189,-164.888557127905
99,80,1369,-3.9877857447104432,-189.57363017876685
100,80,1363,-5.190299791429981,-188.66670483097585
101,80,1382,1.2365675933151792,47.61835165075155
102,80,1352,-0.6821743440852508,-31.08471641018565
103,80,1354,-7.209182974494473,-269.39030610557234
104,80,1332,-11.75398378079548,-572.5416860010083
105,80,1373,-5.439576733110716,-231.9992854286976
106,80,1359,-5.396010350320726,-237.89764407617741
107,80,1370,-3.28863529579176,-146.1154271323828
108,80,1354,1.630968686768341,83.12697823621016
109,80,1375,-5.477979361722767,-212.81930471180354
110,80,1366,3.19280798741881,117.35971247954274
111,80,1370,-1.8538768760435964,-72.46012376083075
112,80,1363,2.5162462531794993,83.97301650136748
113,80,1359,-1.8995146037791244,-74.95048278884626
114,80,1348,-0.6064726239797977,-21.143952497485458
115,80,1342,-4.1057847690939795,-183.4454807877163
116,80,1362,-6.522465281196027,-260.67215593583387
117,80,1354,-1.2236030868237044,-51.70164313082955
118,80,1361,-4.612241429103449,-198.20681175883536
119,80,1336,-2.4864699711144347,-92.05868136192005
120,80,1375,4.020621854229937,208.59810568591953
121,80,1356,-12.00049227500853,-472.829458495106
122,80,1380,0.9920455875226803,29.391631908253345
123,80,1360,-3.6830017614555253,-185.4499902614252
124,80,1372,5.309138192579802,221.0977580646898
125,80,1374,-2.2158641222392053,-75.32957810803155
126,80,1367,-4.309825772885262,-184.20317382586728
127,80,1362,-3.751469672986982,-146.77315170012793
128,80,1361,-1.6423527042119446,-68.67423402257228
129,80,1358,-0.8489697857222396,-28.54248025640706
130,80,1337,-4.517194267339963,-177.07080049557698
131,80,1339,-2.5832315955073,-127.1309609051072
132,80,1340,-1.6401075444264457,-67.71318082348043
133,80,1368,-8.362156825845737,-424.6451704794962
134,80,1359,-4.870354377377865,-181.30801379301505
135,80,1368,-0.00951741488216129,-0.38345011260094
136,80,1374,-2.6059368171261426,-116.46941360800992
137,80,1356,-2.4131523592547097,-90.95005258518631
138,80,1365,0.38044512074198167,14.736276472631744
139,80,1359,-1.4131706198691525,-53.43888696215977
140,80,1370,-4.085431059935978,-172.9231297036137
141,80,1375,-5.995457817652724,-248.40409658601925
142,80,1372,-4.0937673005100805,-176.77817965423202
143,80,1366,-6.8836654653952785,-293.33832884153105
144,80,1368,-0.8213193596510244,-34.47573183836397
145,80,1345,-7.806787786107776,-311.44693553461883
146,80,1341,-5.113924835149238,-209.29699897227954
147,80,1348,-6.936377123716634,-216.92433805636915
148,80,1356,-4.807376732672324,-199.08051818628954
149,80,1355,-4.007132151179015,-168.8249703268215
150,80,1369,-2.5357835233786012,-108.3021688924992
151,80,1360,-1.8490128050668488,-72.78088411847145
152,80,1366,-0.25134650540605463,-9.362564864953882
153,80,1349,0.5924835568383777,22.139379054694942
154,80,1357,1.4848079431660146,65.49070627883194
155,80,1364,-1.9529326728898155,-72.42701967700242
156,80,1359,-2.7415903711113714,-98.54345182609671
157,80,1369,0.024805312648361166,0.9963289833258386
158,80,1376,-0.44841978622636347,-15.141794897100013
159,80,1372,-1.9294339781875074,-81.02528297481004
160,80,1355,-3.7942494960827666,-154.1963805228858
161,80,1362,-1.7390108421853405,-72.41940768575768
162,80,1376,0.12553891467239708,4.6494038840334895
163,80,1357,3.5395809697695277,131.53960850867583
164,80,1361,-6.570065163220484,-287.1026491965167
165,80,1363,-4.907776022449674,-194.2189808708668
166,80,1367,0.7285495049532713,32.752096777356485
167,80,1358,3.029214401257338,94.18379152957957
168,80,1351,-7.383502958841465,-330.6990975549654
169,80,1363,-3.833015179263885,-157.95934422770867
170,80,1361,0.7973866514269439,33.48920404545697
171,80,1350,-6.172295331305488,-258.23362837001866
172,80,1360,-2.7695004457666634,-129.25618727648757
173,80,1372,-1.2588207737205188,-59.298381246664064
174,80,1357,-5.989209771810682,-273.6699227643734
175,80,1354,-0.2737238167140674,-9.979747592504992
176,80,1374,-1.9534170233195418,-90.6601596673978
177,80,1348,-5.831005246293296,-213.37934803307257
178,80,1374,-7.374207297345659,-336.87084104159766
179,80,1372,0.44614114907279045,21.207312004862303
180,80,1366,-5.4732732298749145,-175.01046270942098
181,80,1365,-5.211024392964983,-210.5688766817451
182,80,1358,-2.3437534458459446,-91.3200773348554
183,80,1354,-0.6750762697228225,-28.8167055185547
184,80,1355,-0.8896633347997778,-34.35414969479564
185,80,1354,-0.41250052299678686,-16.168961541317657
186,80,1381,-1.4475437739285972,-58.59637190688443
187,80,1352,-1.3313839528156848,-43.79151097370418
188,80,1354,-4.56094194200756,-189.56109942908205
189,80,1383,-6.723287610458698,-295.46535932417953
190,80,1357,-3.4758814879402458,-150.12262713909374
191,80,1376,-1.8765975816825673,-65.48702475083851
192,80,1353,-4.865728097362091,-205.4984015598002
193,80,1363,-7.2359091928282595,-362.1464750107758
194,80,1358,-0.5617091394898388,-21.637868731631613
195,80,1372,-3.8214287194070877,-157.52864820837135
196,80,1362,-4.727502012105095,-185.53229936537585
197,80,1334,-3.418558285457383,-140.68405526883092
198,80,1343,-12.766046341377361,-598.0953189965246
199,80,1374,-1.9126759044381991,-79.07471090638929
200,80,1361,-4.560449731843047,-175.45691652531463
201,80,1367,-4.6748229439183575,-173.0935371148675
202,80,1385,3.078550490425229,124.73833469418855
203,80,1350,-3.8023623599681393,-200.55726982678442
204,80,1353,-7.464796175377078,-347.69001924078515
205,80,1337,-1.197022740050155,-52.72739524302631
206,80,1369,0.5715825434624406,24.916883137339255
207,80,1354,-3.589025903122735,-140.27580066525755
208,80,1367,-0.657423483945891,-24.95614867763274
209,80,1350,-2.7361408790889072,-127.72212664594508
210,80,1390,-10.021453098303343,-487.63587422017696
211,80,1351,0.5346192848940987,21.83071844425089
212,80,1375,-1.06816779323567,-43.45014123149355
213,80,1370,-2.3867677077589793,-75.63142147381157
214,80,1372,1.970517725976375,72.33418263610326
215,80,1360,-5.733420315121322,-214.07621797687412
216,80,1373,-1.08787201041741,-39.64127915880864
217,80,1377,-1.2480669463953902,-48.80475814284324
218,80,1354,-0.9095316137240417,-32.11554087757236
219,80,1375,-3.048475423116077,-128.82845634282086
220,80,1355,-8.465412218394468,-333.7671398280037
221,80,1367,-7.888744017959521,-347.5695272026145
222,80,1353,-2.398283795282399,-95.08455420508403
223,80,1384,-3.3488016108684953,-139.04810218908054
224,80,1367,0.17000723973005805,6.598497016015671
225,80,1351,-0.22599934728538784,-8.355724515975211
226,80,1374,-6.758806219487898,-304.2639572798805
227,80,1362,0.17441342706980123,7.440912439937733
228,80,1335,-1.297393641293958,-54.631504223100876
229,80,1380,-2.9419877570654336,-112.01074649124098
230,80,1350,-1.2699778396936807,-39.80969079246172
231,80,1364,-1.5628621286360342,-66.04554054901459
232,80,1347,-2.349670532941964,-101.25521116636264
233,80,1382,-4.8381852028198225,-199.41540499491236
234,80,1365,-1.7953580616028937,-79.51099885420334
235,80,1353,-3.5572645384749073,-127.86569903662416
236,80,1358,-2.269015989878847,-75.9301658249433
237,80,1360,0.6096731537572495,27.996930083597704
238,80,1350,-1.5752599797461144,-61.37499116479407
239,80,1352,-5.258166131501671,-262.7527930246417
240,80,1360,-2.529027726829865,-85.20707521247023
241,80,1365,-4.7579454473438645,-209.82845508890665
242,80,1343,-4.200376341085985,-166.1619839364534
243,80,1370,-1.183658616554002,-41.16595173202063
244,80,1372,-1.895031187362619,-80.57986931880546
245,80,1356,-4.099484078973811,-138.09563329108107
246,80,1339,1.392183241492864,39.293363014425495
247,80,1364,1.5751775598659563,62.78568970215353
248,80,1365,-7.80199819142339,-330.82619606593977
249,80,1351,1.6732358911403011,64.02521852431173
250,80,1342,-8.680241160485771,-401.6912819326212
251,80,1340,-7.8252870918071125,-340.62053070372383
252,80,1344,-4.817081761977665,-193.3758166638013
253,80,1364,-2.236020008763685,-89.16059768498826
254,80,1355,-5.977892931147615,-240.52851263754673
255,80,1374,-7.295908575321503,-237.09778302246596
256,80,1375,-11.216142662124208,-438.8996349394912
257,80,1368,-10.572617133463371,-482.1245823631053
258,80,1371,-4.163503651604543,-192.97899031265283
259,80,1362,-4.496028164978046,-209.69806930028682
260,80,1338,-6.904565132911319,-255.0221080584339
261,80,1359,-2.39954827742568,-95.44164456928948
262,80,1371,-7.041995890328678,-320.50487927672884
263,80,1364,2.1266723350089904,61.81118184266099
264,80,1373,1.9827656944821221,73.82742392039107
265,80,1340,-10.729642415624834,-515.5764016597645
266,80,1368,-3.1167996423802506,-116.48645958283358
267,80,1371,-3.180479515234765,-106.86826845890141
268,80,1331,-6.127524547939771,-274.027382207849
269,80,1375,0.3045745678078511,14.386949402725236
270,80,1381,-3.8101951310120548,-137.89719503175584
271,80,1348,-7.705521351919806,-342.30556253673984
272,80,1349,-13.355863986116006,-547.5574741405294
273,80,1351,-1.4473690251189169,-55.6537058845617
274,80,1362,1.907622695920006,60.28518732023667
275,80,1362,-2.369358197705221,-110.73445032750803
276,80,1352,-5.8427532795063115,-237.05983467561083
277,80,1348,-1.6969583826901022,-65.33818873685372
278,80,1359,-2.9162902188100883,-96.28508369588369
279,80,1365,-6.25060512275882,-248.0304889951614
280,80,1351,-10.159561348091483,-423.91876342156445
281,80,1358,5.1170297074803575,185.5855298828612
282,80,1358,-1.718815379521672,-78.02486362751091
283,80,1347,-0.9180429012741556,-32.93600544675775
284,80,1377,-1.7007932559227399,-59.87942993059805
285,80,1386,-3.3471071609693546,-129.71596207048157
286,80,1355,-10.209891652594372,-492.8593906988687
287,80,1357,-2.3795843287919958,-81.26788901470502
288,80,1349,-8.83526225202391,-375.3354371687074
289,80,1365,0.10160569726950897,3.3683632961474643
290,80,1356,-1.4188354132983676,-53.106445313817744
291,80,1379,2.6417396065560688,88.7943761839565
292,80,1355,-3.3595641424072618,-134.76769373758933
293,80,1368,-2.9688390981410357,-124.28243060415537
294,80,1355,-3.7727843986412424,-147.93955832723478
295,80,1366,-1.3861956195782525,-51.185086559481505
296,80,1365,-6.873828720821859,-345.4301060729302
297,80,1365,1.3858044164560788,47.57332203725626
298,80,1356,-9.351922048544214,-431.49715785925787
299,80,1341,0.7943524288876489,30.736432389014
300,80,1391,-3.375459950240163,-153.23390467527997
301,80,1377,3.599487605036657,137.78941934871517
302,80,1368,-4.361929442577193,-182.36295240760364
303,80,1398,-1.8913006277625328,-62.90619800554495
304,80,1372,0.7814576159655005,29.759257642785002
305,80,1341,-3.9118160283747514,-159.4096682076693
306,80,1370,-1.8257916052972156,-58.28802635237971
307,80,1356,1.3448682819704487,52.588881391937434
308,80,1349,1.4785223172473536,54.438111545601615
309,80,1397,-4.339906558984659,-165.45504105098993
310,80,1365,-3.5177107882306284,-103.71787640438839
311,80,1347,-0.9347626446523662,-44.537985533869545
312,80,1354,-0.2636893972158667,-9.742634168069003
313,80,1358,-6.285902675697432,-297.14151465958963
314,80,1342,-8.0895842859128,-361.653030447786
315,80,1355,-5.162100659033403,-243.22177181239843
316,80,1355,-7.528012469952621,-342.94979257516803
317,80,1368,-6.836321510989599,-306.24468281567977
318,80,1363,-0.7884516857713884,-30.675089658509194
319,80,1349,-5.975007251800466,-241.50106879224933
320,80,1366,-0.36113635873984506,-13.70938086286327
321,80,1377,3.363162092335477,116.66581520262413
322,80,1375,-4.622342704588263,-199.9783381974183
323,80,1359,-3.215467144384551,-158.81840055826376
324,80,1369,-8.366847494106604,-415.7405847411635
325,80,1370,-2.3150481657837503,-82.7936491509362
326,80,1367,-6.161721498166948,-276.3317536252639
327,80,1363,0.5539892995515316,18.759472872072877
328,80,1349,-5.915887643605007,-238.26349476242456
329,80,1360,-9.983599758097649,-381.1975609045205
330,80,1365,-2.1579435488416934,-83.43608838544152
331,80,1369,-1.2885281774641086,-55.0845378306407
332,80,1362,-5.90549725914703,-231.65741956829825
333,80,1353,-3.2551685144601734,-161.62738063991935
334,80,1367,-8.049346771201346,-341.850881512619
335,80,1345,2.113473432312766,79.39082279615803
336,80,1341,-9.708693913838204,-415.5509031099177
337,80,1351,-6.730518868375121,-283.2245454151192
338,80,1359,-0.6791554297069133,-28.87362154378144
339,80,1368,-3.5518865139932814,-126.3881431469282
340,80,1389,-7.48440845340987,-364.126143687041
341,80,1375,-4.067382552272935,-161.02533390700955
342,80,1357,0.45838463035968857,16.344132394244312
343,80,1355,-2.149697458259979,-96.98775721981778
344,80,1363,-2.8861786320305534,-109.54408805232438
345,80,1360,-2.9985954103797035,-114.30528466651636
346,80,1359,-1.2356181473608103,-55.54379578317128
347,80,1359,-6.643540614471863,-329.348685068965
348,80,1355,-3.1678504897900304,-140.16198889282208
349,80,1325,-5.223598019760896,-264.0116646352095
350,80,1337,-4.495384656610661,-202.08466940490692
351,80,1372,-8.130340533350736,-333.4294596826677
352,80,1371,0.15080283764567426,5.135938516365911
353,80,1354,-1.4369301549420115,-59.72952182922592
354,80,1356,1.139689432194988,41.45195157995724
355,80,1353,-8.944445878061838,-415.21639944651713
356,80,1342,-3.5744707493176975,-142.07798741817606
357,80,1373,-2.8014954153670963,-127.91796965928484
358,80,1360,-3.82470278287332,-168.37364950430208
359,80,1351,-3.9086492760773197,-141.33079834767113
360,80,1366,1.0487531610615406,44.538321132600714
361,80,1377,-1.4421687967506855,-60.7436040372169
362,80,1363,-1.5963035973444626,-58.59163753682698
363,80,1357,2.4964331135177282,97.54473984766321
364,80,1358,0.2552364147383699,9.310502262241442
365,80,1360,-4.894184618760786,-180.21076304379204
366,80,1364,-3.521563277842265,-146.70918797674767
367,80,1381,-5.648212087079507,-254.80410495246403
368,80,1358,-3.67580369332822,-138.35018661577666
369,80,1357,2.3779322358243995,99.14547108936864
370,80,1367,-3.2196185720359907,-120.34425605005195
371,80,1364,-6.973054627988848,-283.94633453705524
372,80,1358,3.4883294499090276,132.0650785096196
373,80,1377,-2.7077605037333363,-112.50950208320339
374,80,1352,-8.291857657416692,-354.88378643921817
375,80,1356,-0.3312863899868823,-10.377495318668991
376,80,1324,-1.349098239858801,-58.1941754575719
377,80,1367,-7.03100630108926,-283.3231896916921
378,80,1354,-8.930560929301599,-370.2645442605517
379,80,1339,-9.00098101838201,-385.40055105145507
380,80,1352,-6.735115800716148,-303.5587295761592
381,80,1341,-2.3714325610375866,-100.45799407462778
382,80,1368,-7.565766653916381,-362.5441149276709
383,80,1371,-1.374966476180191,-58.09338732719419
384,80,1368,3.179780677705814,139.7427534167758
385,80,1346,2.9117505902265783,140.49254776586017
386,80,1382,-6.851395238121654,-349.7510139979946
387,80,1363,-3.664971520260057,-131.77579150925706
388,80,1358,-0.7946081593763807,-33.27251669799659
389,80,1352,-3.1967744144944135,-142.89753085557197
390,80,1362,-7.416672823359114,-348.5863777786491
391,80,1352,-6.200273817314322,-281.1951193858096
392,80,1353,-0.4192903124585321,-16.071417368995498
393,80,1366,-1.1057209488382398,-45.53875843613778
394,80,1368,-12.265791070019933,-536.8210841990033
395,80,1339,-3.412941603782638,-122.73546566177411
396,80,1347,-9.20876796917695,-417.38239068854796
397,80,1361,-0.5592049022406194,-23.153994168592135
398,80,1334,-4.173134851191804,-155.89995656751805
399,80,1355,-4.010370760348177,-180.69656040685376
400,80,1352,-2.918799737984127,-91.8261101092589
401,80,1360,-5.846518035946808,-253.24854755582845
402,80,1348,-12.36281101377703,-594.2003559830539
403,80,1373,-1.5748991591063515,-52.89266321863042
404,80,1361,1.1583256014630905,56.06813453813237
405,80,1350,-7.016686643302709,-322.2105904797407
406,80,1364,2.398140664134882,80.49074338363667
407,80,1360,2.5474885729998533,96.76786440061821
408,80,1344,-2.963610036340622,-120.76530589076916
409,80,1370,-1.4715526098225151,-45.723453983381255
410,80,1377,-2.7314475995118705,-110.65563054080269
411,80,1348,1.6292458751806063,52.287677363121624
412,80,1355,-6.4879425185900175,-259.8458665108553
413,80,1367,-8.89229534971469,-388.8162590856123
414,80,1346,-3.233184715517144,-137.94899502480905
415,80,1349,-4.978831430115633,-192.73566239266395
416,80,1377,-8.432681793758494,-436.573278836436
417,80,1360,-0.7790552494891241,-22.870968489323907
418,80,1372,-4.379563459527654,-151.9548326722281
419,80,1387,3.6739744559768166,110.74532373996495
420,80,1348,-5.511093925662795,-196.57991126075882
421,80,1353,1.2261394055755162,37.24523314755625
422,80,1342,-0.7965671821128346,-25.156936833771297
423,80,1343,0.15372188257164865,5.7928659432826635
424,80,1343,-4.470138809037929,-160.66167001969328
425,80,1367,-3.773177712006156,-149.991313224858
426,80,1346,-9.168536228885973,-411.8890695715635
427,80,1366,-8.411342510248886,-383.4147943175158
428,80,1354,-4.628034014255672,-238.5786705061762
429,80,1374,-5.013759509660741,-205.39364003152446
430,80,1372,-6.390387567650553,-245.46939603728543
431,80,1355,-3.7841968188452135,-150.75907917559016
432,80,1347,-2.500780555304061,-105.48493722317266
433,80,1370,-6.503477228232413,-280.9647909018606
434,80,1364,-4.284006919382925,-164.08822582674446
435,80,1374,-9.603140618646824,-343.5325288337524
436,80,1359,-0.10972432496863149,-4.438442486510297
437,80,1333,-12.141388107744174,-545.0189956614817
438,80,1345,-5.825050455221541,-183.14556726663716
439,80,1358,-3.850373650910992,-145.64103489908297
440,80,1374,1.5991345269220076,68.26719183604158
441,80,1360,-6.085083897346468,-239.8056588319139
442,80,1370,-4.034367097880789,-178.4470364498702
443,80,1370,-6.241026258758957,-251.09990181807046
444,80,1341,-8.567419991473624,-427.12473822438386
445,80,1378,0.4107962565417935,13.683734134173982
446,80,1348,-8.108850523216002,-329.31868441193427
447,80,1365,2.2779578447628666,82.00995152518108
448,80,1358,-2.9804348814467687,-127.57329139121424
449,80,1357,-6.0363937218535675,-294.06444311852556
450,80,1361,-2.70086212207692,-121.50825284394395
451,80,1361,0.9253398987803401,31.353592471618178
452,80,1365,-7.447725070709923,-283.6408693794991
453,80,1343,2.391581577147413,91.1938155535142
454,80,1361,-2.7711474654127777,-109.86122578549768
455,80,1351,-0.868924697616329,-35.5337588765926
456,80,1361,2.4011632766313955,78.38856969137184
457,80,1343,-3.675921995924927,-151.0320536405067
458,80,1372,-4.411618874355668,-164.98558674521394
459,80,1351,-2.4937229828579888,-98.73362507133874
460,80,1371,-1.925598618140068,-73.35243613152602
461,80,1360,3.0927400906089666,110.9922740619753
462,80,1346,-3.569382193536004,-133.4335124071216
463,80,1353,-5.267115888148155,-252.16196319554226
464,80,1347,-7.054924767266655,-240.127484836218
465,80,1358,-4.9351663195940425,-236.73134531545983
466,80,1348,-5.73917219875635,-238.51638565125975
467,80,1353,-2.1126797272900397,-82.10944538833998
468,80,1361,-2.862199291755008,-139.90234132326566
469,80,1355,-0.7494038062628157,-26.946616251463936
470,80,1355,-1.171670197002598,-52.5119049743206
471,80,1364,-0.5706769466604946,-20.88940750694917
472,80,1343,-1.0053252402722705,-34.95126430871959
473,80,1345,-13.294507361265806,-547.4459388702102
474,80,1365,-1.5904538953673821,-62.417710409053456
475,80,1373,-1.2337648967399666,-47.68977035312122
476,80,1376,-0.009517946433597047,-0.2923423386907231
477,80,1364,0.863321943919761,29.612039407396296
478,80,1341,-7.720748606030321,-281.57461231849925
479,80,1357,2.0854681714439067,75.62690167527126
480,80,1360,-7.842578562629502,-302.0799985780675
481,80,1365,-5.448494992949582,-184.45782572389746
482,80,1373,-8.95351327566572,-306.58360674513403
483,80,1365,-3.352370877857986,-115.15472195158561
484,80,1339,-1.3401631521190538,-62.50371158710266
485,80,1354,-4.050121896680324,-168.76372549320544
486,80,1372,-2.9527816938484612,-128.55860606848773
487,80,1355,-2.2487646519163356,-91.23467888603048
488,80,1362,-5.3563161479144465,-179.35815229385068
489,80,1387,-4.550618311856525,-146.1126947759443
490,80,1360,-6.051587601647235,-249.40096539875708
491,80,1353,-1.8692105380255484,-72.77718569430614
492,80,1370,2.683104801147554,114.45808049463602
493,80,1368,-4.895496014719548,-183.81725841965272
494,80,1360,-14.042658205622065,-772.5131452989838
495,80,1365,-11.184329923940659,-526.1017260404849
496,80,1365,3.889496899305424,153.3586201020089
497,80,1351,-5.388033664556865,-167.0059215396003
498,80,1356,-5.5657322692145215,-212.20594398820995
499,80,1358,-2.1213798317195796,-78.04910874932952
500,80,1374,4.6820607746869225,150.91393211374555
501,80,1347,-2.7268843740897495,-97.60588285569438
502,80,1369,-0.5478785794128136,-21.382044294279922
503,80,1364,-2.746365445769813,-88.90211161969931
504,80,1356,-10.292253013729255,-486.3977321532888
505,80,1354,-6.545796102946621,-288.62653505393627
506,80,1343,-2.1761011847633718,-96.42981877795702
507,80,1361,-5.753861753042219,-237.74725846464753
508,80,1374,-2.498572196273912,-105.27819662293601
509,80,1344,-9.481760891481194,-412.7905818386095
510,80,1372,-4.755556762726435,-183.43493076853758
511,80,1357,-8.857692713133217,-304.55646353599764
512,80,1337,-6.670355364736739,-261.3628138710181
513,80,1354,-3.468655536670852,-127.48953784738156
514,80,1375,-0.07150245468927352,-2.3665003772082684
515,80,1371,-8.113371066515686,-370.2163471559468
516,80,1379,-1.7530258842904285,-48.68132221296577
517,80,1356,0.4506965381330712,12.79904561389916
518,80,1350,0.3011625733439445,10.544134399491028
519,80,1343,2.4823122494970704,93.15094271088678
520,80,1361,-7.456764083120174,-292.1571128451026
521,80,1364,-3.4620105210218846,-124.98338804859985
522,80,1355,-2.4416543233907078,-89.24637693336344
523,80,1366,-2.4555869300861666,-101.75851738440133
524,80,1351,-9.440393572898694,-378.3645753841903
525,80,1379,-2.070346150888046,-89.59369377185533
526,80,1377,-4.95341069928698,-222.9119060602424
527,80,1345,-1.1136048348519445,-44.15683164769513
528,80,1364,-4.758791815749772,-160.2440331001333
529,80,1355,-10.559071277496832,-416.2625916004464
530,80,1354,-6.5650350413991845,-309.4111714120014
531,80,1335,-4.252225537691562,-173.382348858175
532,80,1361,-5.769954577273161,-269.5512023825801
533,80,1361,-7.349256248031242,-269.7125628700748
534,80,1382,-0.469269325515679,-16.773456897716613
535,80,1341,-7.231725176765966,-323.59514686453394
536,80,1376,-1.5871540860297806,-69.66291201918196
537,80,1357,-9.304523234518609,-452.4852721873491
538,80,1348,2.712249481752899,103.94573894671274
539,80,1347,-1.1994761165367915,-34.45943521226508
540,80,1356,-2.800511253403009,-108.43640290634988
541,80,1354,-2.672905414438219,-97.262086271604
542,80,1374,-5.234218760901317,-212.9741950354657
543,80,1374,-0.8681285403006491,-34.47854195868308
544,80,1339,-7.662671610292836,-326.09783500927284
545,80,1356,-9.256674687638391,-388.21560796148924
546,80,1368,-4.219998094202875,-165.71188926827188
547,80,1337,-2.5823990561415755,-109.77876192164797
548,80,1362,-5.966060668485358,-284.33065780464574
549,80,1356,-3.1504658238634278,-129.09835172807382
550,80,1379,-7.697516326372032,-351.75425482843895
551,80,1357,-6.444167351632968,-232.70012304838434
552,80,1382,-6.646241784755151,-333.8161765847062
553,80,1363,-6.00821263557555,-258.1231839102696
554,80,1324,-6.3463010793925285,-270.28045369556014
555,80,1361,-11.250940466544199,-450.754143138045
556,80,1339,-9.301060249437295,-429.8183048146809
557,80,1336,-7.360112879763648,-288.8646884355666
558,80,1365,-0.6144953839456733,-27.295719546262006
559,80,1355,-3.6673499168769723,-118.14441879791353
560,80,1375,-4.775128693537644,-169.95158843691544
561,80,1345,0.44893438133844654,16.57063416872242
562,80,1359,-1.674465646712548,-71.6465149877258
563,80,1352,-2.722698550971348,-147.4479063838885
564,80,1352,0.04270065148166857,1.3311862760272248
565,80,1343,-6.369338083834954,-291.3328045155146
566,80,1366,3.1361822863550017,108.4550658036884
567,80,1374,-2.131764910950128,-87.92883619140568
568,80,1366,-8.73155462122994,-366.4693162809655
569,80,1364,-7.2124367539944565,-348.8620795668634
570,80,1367,-10.51693497965408,-437.305355412967
571,80,1339,0.6221389480006732,16.746981600599714
572,80,1341,-7.969940048327171,-337.3220651091483
573,80,1360,2.7995538749624806,92.24717799420876
574,80,1385,-4.440050581920882,-170.44920415309502
575,80,1380,-5.654314598023834,-212.38369948411224
576,80,1344,-2.1514431034769004,-80.48129989146071
577,80,1345,-1.4890916609772553,-57.940108025557606
578,80,1366,-5.960160100795715,-272.53660148142205
579,80,1357,-5.633944990017465,-214.27330397169658
580,80,1365,-11.831212489755575,-486.9312288994313
581,80,1371,-4.005711671602143,-161.92166934102744
582,80,1342,4.5147804762401655,146.37632698402982
583,80,1382,-2.681610806290699,-95.29150854685372
584,80,1355,-10.912973807555389,-424.27994308649374
585,80,1366,-6.596499058008387,-274.48706161788584
586,80,1357,-4.217783874789056,-158.99758784769074
587,80,1353,-2.4860199543532,-106.96639197272486
588,80,1366,-6.500047373638115,-259.74083945995585
589,80,1363,1.497979867979204,55.731446788906055
590,80,1361,-2.319468959911635,-84.94010044769752
591,80,1347,-8.880155585436075,-361.8849668214872
592,80,1356,3.7520493228298513,118.55447907345017
593,80,1366,-8.879553284655493,-381.6245843431051
594,80,1371,-1.769751836772329,-78.98553154640615
595,80,1354,-2.15829431959083,-88.29474517612758
596,80,1365,-4.9489125695656995,-184.12651114527642
597,80,1361,-3.9793778037616825,-160.76920020744592
598,80,1369,-3.0164907588141716,-120.33837165577677
599,80,1364,-3.8251671852707148,-171.71751894564773
600,80,1354,-4.423576014692728,-169.18382665582726
601,80,1359,-6.259821721521776,-217.66312109317988
602,80,1350,-3.044490215306457,-161.67157231419583
603,80,1362,-1.698234779719506,-68.41355972548703
604,80,1352,-1.348226935178097,-45.517265209176585
605,80,1361,-3.9096217333058014,-161.09495206099916
606,80,1371,-3.2325551829767605,-121.76896987599247
607,80,1337,-5.355220797209917,-265.7297659602239
608,80,1373,-5.364666569590405,-241.45415438580713
609,80,1359,-7.665510260827357,-328.8122327096183
610,80,1359,-6.413131583591053,-277.96497669821
611,80,1379,-0.6958748728972353,-30.344964419440487
612,80,1354,-10.339674206127519,-559.4727628523249
613,80,1362,-0.8468687383106506,-32.668224039328365
614,80,1377,-2.7531626274301253,-118.0896702689424
615,80,1355,2.986349053173953,109.18138406630152
616,80,1337,-5.108198684143996,-200.19856076107385
617,80,1349,-7.3938409008986845,-333.61406391325545
618,80,1367,-1.9366717067414854,-72.61914378371482
619,80,1357,-7.628506193988137,-334.0233351830635
620,80,1333,-13.264433585092476,-629.1262172820889
621,80,1350,4.224422607386796,126.96768014293005
622,80,1353,-0.6169348478471193,-21.175309825058108
623,80,1341,-6.463726718434959,-266.18342876952056
624,80,1367,-0.10984799132142342,-4.562328266004329
625,80,1348,1.8512260620498537,64.32348799094896
626,80,1356,-5.9567744794600905,-227.52880171025626
627,80,1365,-1.9646448355954256,-79.84652810908838
628,80,1384,-5.661101095295901,-246.14731310676726
629,80,1352,-7.199880839275,-323.3882244783248
630,80,1368,5.066627132685351,151.28311436304355
631,80,1373,-3.1865387011116937,-103.1135479184196
632,80,1381,2.23505425080927,88.55850726356462
633,80,1366,-3.690936180526503,-170.47304334302555
634,80,1343,-9.81167056828718,-422.07340326298186
635,80,1353,-1.0828561111102069,-44.088168434242164
636,80,1364,-3.7010320220365465,-176.6772675854155
637,80,1366,-6.883177039694015,-286.2881243891224
638,80,1355,-4.26349029084507,-155.71215961995887
639,80,1363,-9.815947666664595,-380.399249270042
640,80,1381,2.9332306959403134,123.07220906227599
641,80,1348,-0.4062839726981373,-15.160636885100558
642,80,1374,-8.362257843313852,-392.63844615315395
643,80,1364,-1.4435763545187896,-60.43903401265928
644,80,1363,-2.514374757728426,-86.88591876427995
645,80,1362,-4.169384296823537,-143.20487709879416
646,80,1385,-4.545468728055681,-206.69147651239302
647,80,1366,-6.197504245162172,-303.2244138505848
