round,app_downlink_bytes,app_uplink_bytes,app_total_bytes,logical_downlink_bytes,logical_uplink_bytes,logical_total_bytes,fit_round_wall_s,server_aggregate_s,server_non_da_s,server_da_s,server_da_share,pi_train_s,pc_train_s,pi_fit_s,pc_fit_s,evidence_role
1,310488,371686,682174,309882,370122,680004,192.496322475,169.989051844,0.069834768,169.919217076,0.882714094956634,10.560419618,14.6690659,10.566726227,14.6752534,real three-host 2-round pilot; not 25-round confirmation
2,342344,371350,713694,341636,369670,711306,193.646502588,167.204555842,0.061265033,167.143290809,0.8631361195539486,11.651720975,26.2010465,11.664591697,26.2138328,real three-host 2-round pilot; not 25-round confirmation
