experiment_id,source_clients,target_clients,split_protocol,model,checkpoint,DA,calibration,QC,seed,result_path,metrics,status,notes,code_commit,config_path,dataset_path,created_at,evidence_status,provenance
A1-FULL-E1-P2P3-S42,P2,P3,a1_full_crossboard_p2_to_p3_v1,proto_replay,/root/GAPS/results/lab_3gas_a1_full_crossboard_seed42_20260731/a1_full_p2p3_P2_to_P3_fold1_s42_r25le1/server_round_025_adapted.pth,corrected_b2,target_time_purged_3_windows_per_exposure,none,42,results/lab_3gas_a1_full_crossboard_seed42_20260801_posthoc/a1_full_p2p3_P2_to_P3_fold1_s42_r25le1/evaluation/summary.json,combined_metrics.csv,audited,protocol=A1;primary_scope=full420;single_seed_descriptive_only,24d1c57053568d6da0c9fe74312df649dd156cad,dataset/client_data_lab_3gas_a1_full_crossboard_p2p3_v1/fold_1/fold_config.json,dataset/client_data_lab_3gas_a1_full_crossboard_p2p3_v1/fold_1,2026-08-01,approved_descriptive_only,results/lab_3gas_a1_full_crossboard_seed42_20260731_controller/a1_full_p2p3_P2_to_P3_fold1_s42_r25le1/postflight_attempt_audit.json
A4-CTRL-E2-P2P3-LE1-S42,P2,P3,a4_crossboard_p2_to_p3_v1,proto_replay,/root/GAPS/results/lab_3gas_a1_full_crossboard_seed42_20260731/a4_ctrl_le1_p2p3_P2_to_P3_fold1_s42_r25le1/server_round_025_adapted.pth,corrected_b2,target_time_purged_3_windows_per_exposure,none,42,results/lab_3gas_a1_full_crossboard_seed42_20260801_posthoc/a4_ctrl_le1_p2p3_P2_to_P3_fold1_s42_r25le1/evaluation/summary.json,combined_metrics.csv,audited,protocol=A4;primary_scope=stable360;single_seed_descriptive_only,24d1c57053568d6da0c9fe74312df649dd156cad,dataset/client_data_lab_3gas_a4_crossboard_p2p3_eval_v1/fold_1/fold_config.json,dataset/client_data_lab_3gas_a4_crossboard_p2p3_eval_v1/fold_1,2026-08-01,approved_descriptive_only,results/lab_3gas_a1_full_crossboard_seed42_20260731_controller/a4_ctrl_le1_p2p3_P2_to_P3_fold1_s42_r25le1/postflight_attempt_audit.json
A1-FULL-E3-P1P3-S42,P1,P3,a1_full_crossboard_p1_to_p3_v1,proto_replay,/root/GAPS/results/lab_3gas_a1_full_crossboard_seed42_20260731/a1_full_p1p3_P1_to_P3_fold1_s42_r25le1/server_round_025_adapted.pth,corrected_b2,target_time_purged_3_windows_per_exposure,none,42,results/lab_3gas_a1_full_crossboard_seed42_20260801_posthoc/a1_full_p1p3_P1_to_P3_fold1_s42_r25le1/evaluation/summary.json,combined_metrics.csv,audited,protocol=A1;primary_scope=full420;single_seed_descriptive_only,24d1c57053568d6da0c9fe74312df649dd156cad,dataset/client_data_lab_3gas_a1_full_crossboard_p1p3_v1/fold_1/fold_config.json,dataset/client_data_lab_3gas_a1_full_crossboard_p1p3_v1/fold_1,2026-08-01,approved_descriptive_only,results/lab_3gas_a1_full_crossboard_seed42_20260731_controller/a1_full_p1p3_P1_to_P3_fold1_s42_r25le1/postflight_attempt_audit.json
A1-FULL-E4-P12P3-S42,P1;P2,P3,a1_full_crossboard_p12_to_p3_v1,proto_replay,/root/GAPS/results/lab_3gas_a1_full_crossboard_seed42_20260731/a1_full_p12p3_P12_to_P3_fold1_s42_r25le1/server_round_025_adapted.pth,corrected_b2,target_time_purged_3_windows_per_exposure,none,42,results/lab_3gas_a1_full_crossboard_seed42_20260801_posthoc/a1_full_p12p3_P12_to_P3_fold1_s42_r25le1/evaluation/summary.json,combined_metrics.csv,audited,protocol=A1;primary_scope=full420;single_seed_descriptive_only,24d1c57053568d6da0c9fe74312df649dd156cad,dataset/client_data_lab_3gas_a1_full_crossboard_p12p3_v1/fold_1/fold_config.json,dataset/client_data_lab_3gas_a1_full_crossboard_p12p3_v1/fold_1,2026-08-01,approved_descriptive_only,results/lab_3gas_a1_full_crossboard_seed42_20260731_controller/a1_full_p12p3_P12_to_P3_fold1_s42_r25le1/postflight_attempt_audit.json
A1-FULL-E5-P2P1-S42,P2,P1,a1_full_crossboard_p2_to_p1_v1,proto_replay,/root/GAPS/results/lab_3gas_a1_full_crossboard_seed42_20260731/a1_full_p2p1_P2_to_P1_fold1_s42_r25le1/server_round_025_adapted.pth,corrected_b2,target_time_purged_3_windows_per_exposure,none,42,results/lab_3gas_a1_full_crossboard_seed42_20260801_posthoc/a1_full_p2p1_P2_to_P1_fold1_s42_r25le1/evaluation/summary.json,combined_metrics.csv,audited,protocol=A1;primary_scope=full420;single_seed_descriptive_only,24d1c57053568d6da0c9fe74312df649dd156cad,dataset/client_data_lab_3gas_a1_full_crossboard_p2p1_v1/fold_1/fold_config.json,dataset/client_data_lab_3gas_a1_full_crossboard_p2p1_v1/fold_1,2026-08-01,approved_descriptive_only,results/lab_3gas_a1_full_crossboard_seed42_20260731_controller/a1_full_p2p1_P2_to_P1_fold1_s42_r25le1/postflight_attempt_audit.json
A1-FULL-E6-P3P1-S42,P3,P1,a1_full_crossboard_p3_to_p1_v1,proto_replay,/root/GAPS/results/lab_3gas_a1_full_crossboard_seed42_20260731/a1_full_p3p1_P3_to_P1_fold1_s42_r25le1/server_round_025_adapted.pth,corrected_b2,target_time_purged_3_windows_per_exposure,none,42,results/lab_3gas_a1_full_crossboard_seed42_20260801_posthoc/a1_full_p3p1_P3_to_P1_fold1_s42_r25le1/evaluation/summary.json,combined_metrics.csv,audited,protocol=A1;primary_scope=full420;single_seed_descriptive_only,24d1c57053568d6da0c9fe74312df649dd156cad,dataset/client_data_lab_3gas_a1_full_crossboard_p3p1_v1/fold_1/fold_config.json,dataset/client_data_lab_3gas_a1_full_crossboard_p3p1_v1/fold_1,2026-08-01,approved_descriptive_only,results/lab_3gas_a1_full_crossboard_seed42_20260731_controller/a1_full_p3p1_P3_to_P1_fold1_s42_r25le1/postflight_attempt_audit.json
