mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
target_mlp_direct,test,C3-nonCO,candidate_ppm,2010,13.11431070937048,4.8842705961787685,0.11058721905603637,0.7610998608747118,10.105361116643406
target_mlp_direct,test,C4,candidate_ppm,1360,25.743169383191514,9.356189176384797,0.1226161967743082,-3.2631995180088196,17.540819439811724
target_mlp_direct,test,C4-CO,candidate_ppm,340,48.853604642467566,21.655828219031562,0.2171271317443003,-11.262121794947365,31.723161649649334
target_mlp_direct,test,C4-CO_low_25_100,candidate_ppm,136,16.028497227485808,9.453305178718168,0.07123776545549247,0.19061910780048846,18.02299071537474
target_mlp_direct,test,C4-CO_mid_125_175,candidate_ppm,102,19.465312391097306,14.871805768527166,0.08651249951598801,-5.790426189207844,35.28355679462803
target_mlp_direct,test,C4-CO_high_200_250,candidate_ppm,102,85.05371011443334,44.70988138995383,0.3780164893974815,-32.00413860435069,205.61100775209712
target_mlp_direct,test,C4-nonCO,candidate_ppm,1020,9.383822835146093,5.256309495502542,0.0658147286101339,-0.5968920923626377,11.813889265709998
target_mlp_direct,test,C5,candidate_ppm,1360,29.054613561928736,11.814132766085322,0.2122889611183144,-1.4865870193800685,26.600254625041355
target_mlp_direct,test,C5-CO,candidate_ppm,340,31.03278194209322,20.789158984884423,0.13792347529819207,-9.38318422339294,47.12726552743795
target_mlp_direct,test,C5-CO_low_25_100,candidate_ppm,136,22.951252452586324,15.466532391769263,0.10200556645593921,-5.32281256744234,35.73646857451084
target_mlp_direct,test,C5-CO_mid_125_175,candidate_ppm,102,30.901663278584145,20.939763971028608,0.1373407256825962,-3.215064838036101,47.71486815370514
target_mlp_direct,test,C5-CO_high_200_250,candidate_ppm,102,39.40624829447179,27.73538945622712,0.1751388813087635,-20.965132483350576,50.001499440507786
target_mlp_direct,test,C5-nonCO,candidate_ppm,1020,28.364583091516,8.822457359818955,0.2318358090060304,1.1456120486242218,13.579823859486057
target_mlp_direct,test,nonCO_ALL,candidate_ppm,4050,17.61135969872715,5.969808911295618,0.1438641082252665,0.515927179196293,11.407800235434818
l1_source_ridge_full_auto_v2,test,ALL,candidate_ppm,5400,22.616626276719135,7.769897364215621,0.1491964736150363,-0.5051978527407461,14.496704342714157
l1_source_ridge_full_auto_v2,test,C3,candidate_ppm,2680,13.960522092399877,5.655280156478109,0.10253298003424571,-0.06462952188373204,10.712933916878862
l1_source_ridge_full_auto_v2,test,C3-CO,candidate_ppm,670,17.038282687127218,8.05637299281613,0.07572570083167653,-1.6120246836296277,15.351932020221813
l1_source_ridge_full_auto_v2,test,C3-CO_low_25_100,candidate_ppm,268,8.471735210760238,4.443019460143454,0.03765215649226772,0.19638683315586794,10.60954566860104
l1_source_ridge_full_auto_v2,test,C3-CO_mid_125_175,candidate_ppm,201,20.337040717109417,10.185183547882362,0.0903868476315974,1.2904986203341327,15.387056164774322
l1_source_ridge_full_auto_v2,test,C3-CO_high_200_250,candidate_ppm,201,21.409996916950988,10.745367147980133,0.09515554185311552,-6.925763343307383,22.694728192626087
