step,method,source_ce,raw_alignment,weighted_alignment,total_loss,alignment_scope,active_alignment,target_fields,target_label_object_present,target_ce_status,class_conditional_status,phase_conditional_status,concentration_status,pseudo_label_status,dann_objective,optimizer,optimizer_lr,alignment_weight,source_checkpoint_ordered_fingerprint
11,dann,0.30190566182136536,0.6918796896934509,0.34593984484672546,0.6478455066680908,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
12,dann,0.0028788952622562647,0.6927751302719116,0.3463875651359558,0.3492664694786072,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
13,dann,0.0026739605236798525,0.6909292936325073,0.34546464681625366,0.34813860058784485,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
14,dann,0.002496535424143076,0.6900647282600403,0.34503236413002014,0.3475289046764374,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
15,dann,0.0022608106955885887,0.6908126473426819,0.34540632367134094,0.3476671278476715,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
16,dann,0.002439221367239952,0.6896651983261108,0.3448325991630554,0.3472718298435211,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
17,dann,0.2218904346227646,0.6872805953025818,0.3436402976512909,0.5655307173728943,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
18,dann,0.0023524437565356493,0.6849266290664673,0.34246331453323364,0.34481576085090637,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
19,dann,0.0022799018770456314,0.6880704164505005,0.34403520822525024,0.3463151156902313,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
20,dann,0.002975144889205694,0.6836427450180054,0.3418213725090027,0.3447965085506439,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
21,dann,0.0031602911185473204,0.6848646998405457,0.3424323499202728,0.3455926477909088,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
22,dann,0.00416971743106842,0.6842806935310364,0.3421403467655182,0.3463100790977478,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
23,dann,0.0028013361152261496,0.6817178130149841,0.34085890650749207,0.34366023540496826,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
24,dann,0.003917447291314602,0.6785845160484314,0.3392922580242157,0.34320971369743347,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
25,dann,0.002460960065945983,0.6849753260612488,0.3424876630306244,0.3449486196041107,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
26,dann,0.002694533672183752,0.683699369430542,0.341849684715271,0.3445442318916321,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
27,dann,0.0033044693991541862,0.6782517433166504,0.3391258716583252,0.34243035316467285,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
28,dann,0.003537661163136363,0.6804869771003723,0.34024348855018616,0.34378114342689514,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
29,dann,0.004099992103874683,0.6769234538078308,0.3384617269039154,0.3425617218017578,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
30,dann,0.0029645946342498064,0.6768161654472351,0.33840808272361755,0.34137266874313354,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
31,dann,0.17963360249996185,0.6737414598464966,0.3368707299232483,0.5165043473243713,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
32,dann,0.002843601396307349,0.678627610206604,0.339313805103302,0.34215739369392395,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
33,dann,0.0024897060357034206,0.6776071786880493,0.33880358934402466,0.3412933051586151,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
34,dann,0.0024029118940234184,0.675472617149353,0.3377363085746765,0.3401392102241516,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
35,dann,0.002223031362518668,0.6749027371406555,0.33745136857032776,0.3396744132041931,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
36,dann,0.0022111227735877037,0.6793537139892578,0.3396768569946289,0.3418879806995392,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
37,dann,0.20745986700057983,0.6661185026168823,0.33305925130844116,0.540519118309021,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
38,dann,0.0024728206917643547,0.6644977331161499,0.33224886655807495,0.3347216844558716,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
39,dann,0.002610604977235198,0.6729027032852173,0.33645135164260864,0.3390619456768036,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
40,dann,0.0026674328837543726,0.6699520349502563,0.3349760174751282,0.33764344453811646,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
41,dann,0.003328851889818907,0.6717110276222229,0.33585551381111145,0.33918437361717224,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
42,dann,0.004176017362624407,0.6634404063224792,0.3317202031612396,0.33589622378349304,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
43,dann,0.002949988469481468,0.6632866859436035,0.33164334297180176,0.3345933258533478,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
44,dann,0.0033524874597787857,0.6693224906921387,0.33466124534606934,0.33801373839378357,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
45,dann,0.0030123868491500616,0.673354983329773,0.3366774916648865,0.33968988060951233,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
46,dann,0.0028320711571723223,0.6735166311264038,0.3367583155632019,0.3395904004573822,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
47,dann,0.0029110009782016277,0.6662672758102417,0.33313363790512085,0.33604463934898376,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
48,dann,0.003364017466083169,0.6667718887329102,0.3333859443664551,0.33674997091293335,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
49,dann,0.0037530260160565376,0.6642272472381592,0.3321136236190796,0.33586665987968445,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
50,dann,0.00304238754324615,0.6643552780151367,0.33217763900756836,0.3352200388908386,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
51,dann,0.003108049975708127,0.6636882424354553,0.33184412121772766,0.334952175617218,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
52,dann,0.002775464905425906,0.6525703072547913,0.32628515362739563,0.3290606141090393,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
53,dann,0.0024149026721715927,0.6710242033004761,0.33551210165023804,0.3379270136356354,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
54,dann,0.00250037107616663,0.659364640712738,0.329682320356369,0.33218270540237427,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
55,dann,0.002223916817456484,0.661202073097229,0.3306010365486145,0.3328249454498291,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
56,dann,0.0021706176921725273,0.6662580966949463,0.33312904834747314,0.33529967069625854,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
57,dann,0.1911478489637375,0.6604503989219666,0.3302251994609833,0.5213730335235596,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
58,dann,0.0023562756832689047,0.6747921109199524,0.3373960554599762,0.33975231647491455,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
59,dann,0.0026265778578817844,0.6642685532569885,0.33213427662849426,0.334760844707489,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
60,dann,0.002745071891695261,0.6561836004257202,0.3280918002128601,0.33083686232566833,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
61,dann,0.003537410870194435,0.6770563721656799,0.33852818608283997,0.34206560254096985,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
62,dann,0.004054248798638582,0.6472978591918945,0.32364892959594727,0.32770317792892456,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
63,dann,0.003016512608155608,0.6469486951828003,0.32347434759140015,0.3264908492565155,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
64,dann,0.003108136123046279,0.662138044834137,0.3310690224170685,0.334177166223526,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
65,dann,0.0027551869861781597,0.6824164986610413,0.34120824933052063,0.3439634442329407,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
66,dann,0.003651682985946536,0.6682491898536682,0.3341245949268341,0.3377762734889984,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
67,dann,0.002928408794105053,0.6682201623916626,0.3341100811958313,0.33703848719596863,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
68,dann,0.003193650161847472,0.6666513681411743,0.33332568407058716,0.336519330739975,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
69,dann,0.13090090453624725,0.6490946412086487,0.32454732060432434,0.4554482102394104,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
70,dann,0.003088053548708558,0.6562913656234741,0.32814568281173706,0.3312337398529053,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
71,dann,0.0029318328015506268,0.6535580158233643,0.32677900791168213,0.32971084117889404,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
72,dann,0.0029094244819134474,0.6634624600410461,0.33173123002052307,0.33464065194129944,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
73,dann,0.0028095801826566458,0.6712853908538818,0.3356426954269409,0.3384522795677185,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
74,dann,0.002761567011475563,0.655479907989502,0.327739953994751,0.330501526594162,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
75,dann,0.003964620176702738,0.6708968877792358,0.3354484438896179,0.3394130766391754,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
76,dann,0.002697109943255782,0.6859581470489502,0.3429790735244751,0.3456761837005615,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
77,dann,0.17784562706947327,0.6493658423423767,0.32468292117118835,0.5025285482406616,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
78,dann,0.0023828863631933928,0.6619945764541626,0.3309972882270813,0.33338016271591187,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
79,dann,0.002462035743519664,0.685299813747406,0.342649906873703,0.3451119363307953,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
80,dann,0.0028331277426332235,0.6462282538414001,0.3231141269207001,0.32594725489616394,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
