replicate,sampled_raw_file_count,sampled_window_count,cost_minus_argmax_rmse
852,80,1331,1.6459993717178634
853,80,1350,-0.17559442341318388
854,80,1361,0.016639876215009508
855,80,1342,-1.2415934344547956
856,80,1366,0.18583016745363068
857,80,1351,0.01828043432267279
858,80,1368,2.2100980474044043
859,80,1352,1.694610699938039
860,80,1337,0.14334031604898456
861,80,1376,0.8960141317435237
862,80,1363,1.2727479162182007
863,80,1367,1.8291398555009337
864,80,1350,-1.6799988902960017
865,80,1362,0.8901365777324202
866,80,1358,1.765245580178437
867,80,1358,3.02760242160862
868,80,1364,0.5389764403994803
869,80,1366,0.23587960038912215
870,80,1364,-2.493254241898171
871,80,1356,1.9620729333364437
872,80,1347,-0.27077397151227345
873,80,1358,0.1326969305079544
874,80,1356,0.20208939234974466
875,80,1365,0.3614248388183654
876,80,1360,-1.2492925750620891
877,80,1364,-1.7741416692186256
878,80,1370,0.695979518993024
879,80,1356,-1.4464450871489696
880,80,1349,3.021017112268023
881,80,1359,-0.8360497562204401
882,80,1369,4.065920511294287
883,80,1375,-1.1960854354526944
884,80,1357,0.1805061106257888
885,80,1368,1.5220360897217518
886,80,1377,1.5393284922620936
887,80,1361,3.195783547361369
888,80,1353,-0.23533542080798497
889,80,1332,0.14801087537080448
890,80,1350,1.7721196030778117
891,80,1365,-1.7585715392665797
892,80,1333,1.6014457271402556
893,80,1352,0.6144826907753718
894,80,1356,-0.7663106115800851
895,80,1345,1.2976934494505166
896,80,1366,2.326429750960049
897,80,1361,-0.5267070532384714
898,80,1349,2.701334898395757
899,80,1370,-0.8068568161504466
900,80,1348,0.44536450234453895
901,80,1362,2.2945036136979304
902,80,1374,-0.24016968018443663
903,80,1343,1.3343686400612
904,80,1355,3.0228263747584982
905,80,1382,-0.9112863761444956
906,80,1363,0.5861225642444872
907,80,1357,-0.6603974787303812
908,80,1370,-2.3351094281064064
909,80,1352,0.004974382309779202
910,80,1364,0.618602302080351
911,80,1359,1.6711863236808036
912,80,1359,-0.019689318125585942
913,80,1349,-1.2159086880340482
914,80,1367,0.714185833014966
915,80,1346,-0.479237778119586
916,80,1381,-5.103394841105509
917,80,1360,0.5859412311040906
918,80,1371,-0.2683945303128894
919,80,1362,-2.2261119986206843
920,80,1346,3.191009926617646
921,80,1390,-0.7315685160481067
922,80,1368,-0.8368854442979092
923,80,1368,-0.6685143217455796
924,80,1354,1.0311780083671707
925,80,1344,-1.8730153849922218
926,80,1346,-2.5821728978212413
927,80,1372,-1.7215710230293055
928,80,1362,1.19688114079284
929,80,1362,-0.29416278755078906
930,80,1379,-0.9122139925887289
931,80,1359,1.2637679559940125
932,80,1338,-0.20243716792771949
933,80,1366,-0.27746468269076274
934,80,1356,-0.0230831014391768
935,80,1361,-1.0194081617154893
936,80,1356,2.188008338582428
937,80,1367,-0.90961646331845
938,80,1355,-0.9722015564310027
939,80,1351,0.6912714839224989
940,80,1343,3.823537214282762
941,80,1364,1.7827606420474105
942,80,1372,0.31389949629013714
943,80,1349,1.8505533923955326
944,80,1342,0.5086710506935148
945,80,1363,-2.282420622967404
946,80,1370,-1.2077197746432269
947,80,1356,-0.06092277602714802
948,80,1375,0.9440966242072122
949,80,1380,2.52208261288056
950,80,1367,-0.8217517669058338
951,80,1347,1.1656460106427282
952,80,1376,-1.90878844901626
953,80,1345,0.7888906095078916
954,80,1369,6.05606377811133
955,80,1361,-0.7837524702926473
956,80,1344,-2.9624576333201134
957,80,1374,1.8899548862858424
958,80,1341,3.5017022501815767
959,80,1357,1.675827350777638
960,80,1365,-1.7256079652142695
961,80,1355,-3.416516521071312
962,80,1338,0.7392682861465332
963,80,1373,-0.15340371166944422
964,80,1382,-0.5008481869929149
965,80,1350,-3.022697798951423
966,80,1340,1.4675546061526887
967,80,1357,2.8814854026883836
968,80,1369,-0.813932084713354
969,80,1343,0.19143363557402537
970,80,1362,2.4965109785539354
971,80,1377,1.363358661761847
972,80,1350,2.2513905668103753
973,80,1361,1.7643295123374578
974,80,1368,0.537281373340587
975,80,1355,1.2802608380149039
976,80,1349,-0.061935019476369035
977,80,1329,-0.18124932904378
978,80,1350,-1.8319496427843411
979,80,1396,1.8527880026843313
980,80,1372,0.8507648986329315
981,80,1366,-1.7655793532719706
982,80,1370,3.7012191640539243
983,80,1361,-2.3918449032489555
984,80,1352,-0.13452927757547428
985,80,1376,1.006234235528197
986,80,1371,-3.742915417077299
987,80,1335,0.19634028873016263
988,80,1385,-0.5778346549256206
989,80,1348,0.32374629020355883
990,80,1362,2.4954079888074787
991,80,1366,-1.2519064460246092
992,80,1349,2.5984900730571994
993,80,1381,1.1345769969451887
994,80,1360,-0.942403195165376
995,80,1375,-1.2909651887490199
996,80,1368,-2.2606848296150375
997,80,1347,3.9354998023037737
998,80,1351,-1.7268865489826801
999,80,1347,1.6044771861720655
1000,80,1368,0.6464202491993731
1001,80,1360,0.6081224210730234
1002,80,1368,1.2897557823825245
1003,80,1363,2.7078178749993214
1004,80,1383,0.3021790166252849
1005,80,1337,1.898457850431761
1006,80,1361,1.3152752027995191
1007,80,1357,-1.560984442514151
1008,80,1370,-1.0823280748245736
1009,80,1350,0.9942191363909672
1010,80,1372,1.9743309425038404
1011,80,1357,0.9807228676490638
1012,80,1360,2.6920723191225235
1013,80,1357,0.3975678662934925
1014,80,1361,1.6626594929600742
1015,80,1395,-1.1240637108179747
1016,80,1352,0.9684637426424985
1017,80,1345,4.30577220372043
1018,80,1363,2.7671682413838923
1019,80,1348,1.8774939444492666
1020,80,1368,-0.968509746645914
1021,80,1353,-0.23048959466509444
1022,80,1371,0.1453236147844521
1023,80,1358,0.7557786526185843
1024,80,1361,-0.021670961844936443
1025,80,1358,2.0550234818283997
1026,80,1355,-0.4684892505052538
1027,80,1366,-2.481355096586899
1028,80,1358,-2.226823210701923
1029,80,1360,2.056642033871441
1030,80,1335,-0.582256762694044
1031,80,1343,-0.49683306163142404
1032,80,1354,-0.052213706010658
1033,80,1376,-0.3887290895002593
1034,80,1360,1.2306769230864276
1035,80,1366,-0.6797915141712387
1036,80,1361,1.82192278344829
1037,80,1357,-2.0115839385867176
1038,80,1367,-1.9967681494710519
1039,80,1364,1.3837966058688238
1040,80,1363,0.49615298589064594
1041,80,1373,0.13513288062103257
1042,80,1359,-3.1739139297647974
1043,80,1386,0.7761863195309928
1044,80,1343,0.8051812423200353
1045,80,1363,0.6515077276280259
1046,80,1357,0.38126406135859625
1047,80,1350,0.014307870864946892
1048,80,1351,-0.06068730988298654
1049,80,1337,1.724497411986377
1050,80,1361,-1.7292987480499988
1051,80,1347,3.515802807727006
1052,80,1373,1.5498300158129545
1053,80,1352,2.107563147966342
1054,80,1354,0.6663535749622085
1055,80,1382,-4.660401544654345
1056,80,1351,2.0534821163811863
1057,80,1369,-0.18152382711678428
1058,80,1389,1.470831333259163
1059,80,1352,0.046751663853484615
1060,80,1366,-0.46915924521044516
1061,80,1350,2.831501796025954
1062,80,1348,1.1698675444281648
1063,80,1395,2.211620942577831
1064,80,1355,-0.5821874504826923
1065,80,1351,-1.1552970396048607
1066,80,1379,-1.8848211665169146
1067,80,1361,-0.4358177500458247
1068,80,1347,-2.3283488374902923
1069,80,1362,1.639207504184018
1070,80,1362,2.909306962231902
1071,80,1385,2.0190167447860894
1072,80,1370,0.9011555778737588
1073,80,1367,-0.2191030170368009
1074,80,1359,1.325672953603707
1075,80,1371,-0.5583783364902466
1076,80,1376,-0.6701281842941853
1077,80,1354,2.3559765675637543
1078,80,1357,0.48799029878535904
1079,80,1364,2.4159136108116535
1080,80,1362,1.8802500415640928
1081,80,1368,0.10661711742785229
1082,80,1367,2.230576317921475
1083,80,1339,2.7109986711193734
1084,80,1367,0.10176219021590782
1085,80,1365,0.3982898995726174
1086,80,1363,0.19537029556423846
1087,80,1376,-2.447441770135729
1088,80,1347,-0.5042486001628816
1089,80,1367,-0.44718386542184874
1090,80,1356,1.4620802004381979
1091,80,1364,-0.15443675280064184
1092,80,1381,-1.5580396551441602
1093,80,1373,0.46146703627195507
1094,80,1353,-0.13690003067348044
1095,80,1367,-2.6041529228700995
1096,80,1361,-0.6431018758980969
1097,80,1357,1.7391066129058714
1098,80,1336,0.25234486550278845
1099,80,1377,0.7573762909174455
1100,80,1350,-2.0930032587921055
1101,80,1354,0.05963022849766375
1102,80,1357,1.1783570368853304
1103,80,1340,1.2230029621158387
1104,80,1364,-0.5376868692076542
1105,80,1371,1.3953926555790659
1106,80,1363,-1.5204418694911794
1107,80,1363,0.671394869196174
1108,80,1375,-1.0855155274259936
1109,80,1358,0.9043661509640231
1110,80,1360,0.741034572525404
1111,80,1389,1.275179084124435
1112,80,1361,1.545883703990011
1113,80,1359,-0.7457950828784803
1114,80,1346,0.4565630046833533
1115,80,1350,0.5990657221936395
1116,80,1361,-0.38529618659963205
1117,80,1366,-1.090472473614767
1118,80,1366,-0.5572878989068606
1119,80,1372,-0.514717300752757
1120,80,1363,3.712253213472806
1121,80,1369,2.034987428627403
1122,80,1371,-3.4764905425811747
1123,80,1353,1.2003600402359957
1124,80,1346,2.416777486299985
1125,80,1350,0.3868685397863132
1126,80,1360,-0.16825553657907832
1127,80,1357,-0.667013007670473
1128,80,1373,-0.10558641054007012
1129,80,1360,2.268638831054549
1130,80,1358,0.21993765340481275
1131,80,1364,-0.4926171031202813
1132,80,1355,-1.4178494110580218
1133,80,1341,2.396912798949028
1134,80,1350,0.9905632652076442
1135,80,1374,-1.5353446777850905
1136,80,1372,-0.40274736529021027
1137,80,1335,5.244448138909544
1138,80,1347,1.4192044196005398
1139,80,1371,-1.6449669282394055
1140,80,1366,0.14420513590096462
1141,80,1340,0.5235996365971651
1142,80,1370,1.1889527571242127
1143,80,1354,-1.9533528251762533
1144,80,1371,1.9528055631062422
1145,80,1366,2.3438800589017177
1146,80,1344,-0.5931209348047801
1147,80,1387,-2.2824738563411593
1148,80,1347,2.6268511253170566
1149,80,1373,-0.5504899842400306
1150,80,1351,0.8982421536676846
1151,80,1365,1.8535242942708159
1152,80,1373,-1.630814806616609
1153,80,1357,2.4365421101444475
1154,80,1374,0.8831305873180071
1155,80,1360,-1.5207227001163055
1156,80,1373,1.8793293904043367
1157,80,1370,1.8767935378485845
1158,80,1340,-3.5003510825358006
1159,80,1366,3.0209673110713275
1160,80,1362,-0.894719475664818
1161,80,1373,-3.2155803370453135
1162,80,1363,1.4612993483772172
1163,80,1363,3.0528392662120254
1164,80,1355,0.8174510184224779
1165,80,1368,-1.6798132310819867
1166,80,1348,1.243267174348162
1167,80,1371,1.177115644477709
1168,80,1375,3.2673480646138735
1169,80,1342,0.6715766654905764
1170,80,1331,0.11189198037508064
1171,80,1354,2.8072872808350198
1172,80,1376,-1.3820300348187757
1173,80,1386,-0.3026122369336832
1174,80,1359,-0.8538554342507574
1175,80,1370,2.1215057319021255
1176,80,1350,3.0792390376611998
1177,80,1352,-1.493619433480525
1178,80,1364,1.642083863986091
1179,80,1343,-2.2076474169313975
1180,80,1377,-0.10841247957101174
1181,80,1328,2.30956732967293
1182,80,1340,-0.26017634694981595
1183,80,1353,0.46852865668255816
1184,80,1359,0.3602613272444444
1185,80,1363,2.0230444270295465
1186,80,1388,1.9500010548957967
1187,80,1349,0.40345024147432795
1188,80,1364,-1.8183271111878128
1189,80,1377,1.699699020604335
1190,80,1371,-0.500563087164803
1191,80,1366,-1.0399071713084211
1192,80,1349,0.6218814277008029
1193,80,1364,-0.6122933229168837
1194,80,1390,-2.260602884418681
1195,80,1354,0.2848922252214763
1196,80,1357,-1.7665969150599778
1197,80,1341,4.403146993194969
1198,80,1369,1.2135583876539116
1199,80,1356,2.292764744686508
1200,80,1376,1.5087652167099819
1201,80,1357,0.7694598150301175
1202,80,1342,-1.2017486900830185
1203,80,1361,-0.6871283673906845
1204,80,1359,-1.2178345852818389
1205,80,1372,0.5486764073152663
1206,80,1354,-0.9278696623168798
1207,80,1369,0.15329576871853945
1208,80,1361,3.48411732537922
1209,80,1381,-0.4617739479804186
1210,80,1375,3.085891110822814
1211,80,1368,-1.924539202036918
1212,80,1356,-1.106932999534525
1213,80,1350,-1.2058125532847086
1214,80,1368,-1.0729313903820774
1215,80,1393,1.3528163544770457
1216,80,1337,-0.8001345880061699
1217,80,1345,1.2017832379478648
1218,80,1355,0.4090529655140145
1219,80,1349,-3.7055744227602467
1220,80,1360,0.42282820472809846
1221,80,1367,0.9035086835885373
1222,80,1356,-1.4832331766775724
1223,80,1367,-1.0378604290723707
1224,80,1355,-0.1282088341736447
1225,80,1368,-1.1798212309329443
1226,80,1369,-0.22550807751360225
1227,80,1367,-0.4471184076896222
1228,80,1367,1.8816512287375744
1229,80,1354,3.34390245208424
1230,80,1356,2.3699533849765118
1231,80,1365,1.006277566509386
1232,80,1360,3.072103547893846
1233,80,1370,-0.3565330729887286
1234,80,1354,1.0967868384144168
1235,80,1361,2.2826102916068933
1236,80,1353,2.1012874051029264
1237,80,1357,0.14718576438597353
1238,80,1349,-1.5442586416507673
1239,80,1335,0.6275448465796778
1240,80,1370,0.8510963031255621
1241,80,1358,0.7904906614464444
1242,80,1348,-1.5120912697519735
1243,80,1354,-0.3472735072818587
1244,80,1354,-1.1996505835520566
1245,80,1347,0.41773709074072585
1246,80,1343,-2.5482211577377782
1247,80,1371,0.5855531898050224
1248,80,1361,-0.11711900240504036
1249,80,1364,0.5390867335902136
1250,80,1368,-2.3948016914274532
1251,80,1350,1.5214411928011877
1252,80,1342,0.6195134563987246
1253,80,1374,1.3166004631949981
1254,80,1364,-0.4269392469100559
1255,80,1343,-1.4807771708269897
1256,80,1370,-0.21114463854822674
1257,80,1365,-0.12037304623033407
1258,80,1370,0.35463030808106666
1259,80,1363,-0.14321417497539102
1260,80,1345,1.4553193282364134
1261,80,1333,-0.9200626421417901
1262,80,1368,-2.433218912475695
1263,80,1330,0.3339829167188846
1264,80,1371,3.4772473755199975
1265,80,1390,2.910193555136921
1266,80,1341,1.2547833492391547
1267,80,1373,0.5939079478960245
1268,80,1338,2.2896113873122985
1269,80,1363,-0.11880081966552325
1270,80,1361,-1.7957531520067
1271,80,1359,-0.02649059394508413
1272,80,1357,0.23279188379154903
1273,80,1383,0.3902442711566394
1274,80,1346,1.1227042750672211
1275,80,1378,-3.017411518377706
1276,80,1358,0.9751254559282714
1277,80,1352,-0.5031383015608313
1278,80,1359,-0.7335284765826984
1279,80,1358,0.9559406518893176
1280,80,1379,-1.4433509675015301
1281,80,1336,0.9440720478174462
1282,80,1368,0.9483045562981616
1283,80,1367,1.7313511731473277
1284,80,1346,-0.6877123149802102
1285,80,1339,0.7557581413417509
1286,80,1376,-0.12485977059690612
1287,80,1348,0.11965223102869516
1288,80,1372,-0.11052051861815926
1289,80,1353,2.064139467747662
1290,80,1354,1.0083127398592246
1291,80,1371,-2.6090729224840175
1292,80,1365,1.8944161501396408
1293,80,1355,1.9507711624635071
1294,80,1370,-2.3792940804893803
1295,80,1354,-2.3396260681756864
1296,80,1365,-1.1824430059827868
1297,80,1357,1.6561026396621266
1298,80,1360,1.1063169978688165
1299,80,1384,-0.9755910347808552
1300,80,1362,1.0531319853163517
1301,80,1354,1.2939676437498626
1302,80,1380,0.03147927991231114
1303,80,1372,2.596254829309963
1304,80,1374,-0.3677569274786947
1305,80,1357,1.7727824499646445
1306,80,1365,0.7103212608530391
1307,80,1369,-0.9639747321517582
1308,80,1368,-1.0355583572788163
1309,80,1349,-0.03829777907607479
1310,80,1362,1.0290731657052667
1311,80,1359,-0.5908971762431641
1312,80,1333,0.42989648133367453
1313,80,1381,-1.607849825412469
1314,80,1340,2.4861015655465053
1315,80,1362,1.2133370047687357
1316,80,1349,2.7957814504605487
1317,80,1366,0.6004647280539679
1318,80,1349,1.195144188109218
1319,80,1374,-0.5142870603467671
1320,80,1368,-1.9552394936504207
1321,80,1372,-2.8107129255652943
1322,80,1380,-1.6176019029732807
1323,80,1370,0.2622202634334023
1324,80,1350,1.5907582450999698
1325,80,1368,0.9721781546562873
1326,80,1363,1.614004434849555
1327,80,1345,-0.26700330756791146
1328,80,1362,0.878881105177836
1329,80,1365,-3.085404696526954
1330,80,1365,1.1253091821833543
1331,80,1345,0.5222982010203161
1332,80,1361,2.2409479628589573
1333,80,1379,0.20991546300634312
1334,80,1359,1.070086767014729
1335,80,1350,1.4067577907966964
1336,80,1367,0.19584806613306682
1337,80,1362,-0.8226330545501241
1338,80,1379,-1.8238822371828753
1339,80,1340,2.437155638973689
1340,80,1355,3.461231599645913
1341,80,1385,-3.1088341601266407
1342,80,1360,-0.22324674635505204
1343,80,1349,3.9984221860622533
1344,80,1348,2.605647131088901
1345,80,1355,-1.6458130177373462
1346,80,1368,2.2871167942699557
1347,80,1372,0.10857311581391471
1348,80,1348,-1.0855138774336055
1349,80,1346,1.1062825595619934
1350,80,1342,-0.37691862530553877
1351,80,1363,3.4422158002896417
1352,80,1348,-0.2549937454419009
1353,80,1366,1.6620242363821376
1354,80,1343,0.2376206976334565
1355,80,1350,-0.4272720109190864
1356,80,1366,-1.1323763217078344
1357,80,1356,0.36710218891646207
1358,80,1367,-3.5748115257701123
1359,80,1362,2.4018294462677687
1360,80,1370,0.9183759100864037
1361,80,1367,-2.5905514372555913
1362,80,1364,1.6960568250495278
1363,80,1352,3.1970768646364363
1364,80,1360,-0.5836208563218364
1365,80,1346,1.9137023591429738
1366,80,1358,-0.9387789291820816
1367,80,1369,-1.5692852699087076
1368,80,1339,-0.0024988167152670826
1369,80,1357,-0.6385477493812282
1370,80,1363,2.5674360661227347
1371,80,1362,0.5552124591737666
1372,80,1350,1.3156904473482705
1373,80,1357,0.9386172448144592
1374,80,1351,-1.7328079624722506
1375,80,1388,1.8968312344004126
1376,80,1371,-0.28593250060020026
1377,80,1349,-1.8285673125252693
1378,80,1364,0.9661522939264415
1379,80,1355,2.7242824348813848
1380,80,1353,1.2129351626991571
1381,80,1367,-0.06363552517492721
1382,80,1370,-1.4280461951719232
1383,80,1365,-3.132134367406792
1384,80,1353,4.045975947672211
1385,80,1366,0.24308652551890475
1386,80,1366,-3.6628384099530145
1387,80,1380,1.425658369121912
1388,80,1364,1.2683674599377106
1389,80,1351,0.37167240343764263
1390,80,1337,-0.39965504266747587
1391,80,1385,-1.5384172208263678
1392,80,1363,-0.17028358970896207
1393,80,1373,0.6739610728240208
1394,80,1350,0.7338714395433072
1395,80,1365,3.739064419397124
1396,80,1339,-0.5586748521973526
1397,80,1359,-2.5317982942169017
1398,80,1346,-0.34855298502833065
1399,80,1352,3.7876099072040397
1400,80,1347,0.6901298287577937
1401,80,1329,2.5537031148537785
1402,80,1363,0.3611629263524314
1403,80,1361,-1.070123701045219
1404,80,1324,0.41802181594314547
1405,80,1379,-0.0007568234670074503
1406,80,1359,0.2989289618419413
1407,80,1358,0.07334680605319832
1408,80,1364,0.8131198746586463
1409,80,1337,0.8296424479877516
1410,80,1339,-1.1601716802061617
1411,80,1367,-1.5498642461624215
1412,80,1359,-1.362330307590053
1413,80,1359,-0.6681536881816577
1414,80,1374,-3.3845449068998974
1415,80,1353,3.0691896757249424
1416,80,1367,-1.246563579593925
1417,80,1374,1.4199704067741017
1418,80,1341,1.9042285956598768
1419,80,1366,-0.5869252373400755
1420,80,1355,0.4576937684065925
1421,80,1373,-1.5926705642633365
1422,80,1353,-0.1439260012481327
1423,80,1361,-1.2846118454144886
1424,80,1382,-0.909510687383321
1425,80,1346,3.192924814560296
1426,80,1380,2.677547862541495
1427,80,1364,0.16206089121741485
1428,80,1368,-1.9202696891086788
1429,80,1365,0.2802430194809986
1430,80,1367,0.20316656012806433
1431,80,1376,1.71891431051872
1432,80,1378,-1.2918798367277589
1433,80,1367,0.9163722006854726
1434,80,1348,0.09033144887968092
1435,80,1348,1.6368619212700075
1436,80,1366,-2.088499389805193
1437,80,1354,-2.275178799979887
1438,80,1365,-3.9137688304093565
1439,80,1364,-1.1921930176204576
1440,80,1360,-0.6290388320006883
1441,80,1367,1.0561527101537749
1442,80,1329,1.2690563641897015
1443,80,1351,-1.3573893437766387
1444,80,1335,-2.8228338288755346
1445,80,1348,-2.594150401405688
1446,80,1355,0.6094392186141953
1447,80,1379,0.6453223859197088
1448,80,1355,-0.8190795202838999
1449,80,1385,0.9401743686201769
1450,80,1364,0.7696833821271696
1451,80,1356,1.2721345556030244
1452,80,1344,0.07175064211386584
1453,80,1358,1.0143112512712804
1454,80,1339,0.43137271619071527
1455,80,1381,-0.6949581229905917
1456,80,1350,1.5439406460281546
1457,80,1377,0.27632765244114665
1458,80,1368,-1.1129281371297957
1459,80,1347,-0.36626052561715383
1460,80,1367,1.267268884478721
1461,80,1362,0.8505038849418725
1462,80,1354,2.3306854744398713
1463,80,1355,1.4729808920209777
1464,80,1369,1.0849293124816874
1465,80,1357,1.8933830074456388
1466,80,1367,0.23687243116430068
1467,80,1352,1.8168499364411836
1468,80,1355,-0.06969719943242225
1469,80,1361,-0.8972368628152516
1470,80,1378,-0.13414764523404443
1471,80,1348,2.8329645875059413
1472,80,1351,0.7253031775517798
1473,80,1359,2.5506095241103353
1474,80,1361,2.191835960064214
1475,80,1367,0.04084218386316962
1476,80,1374,0.04981891858922438
1477,80,1365,0.740619097290292
1478,80,1360,0.19622869377251817
1479,80,1352,-1.7664486214816755
1480,80,1360,-1.6684134351116846
1481,80,1351,1.7257825617992282
1482,80,1356,2.2578278500294964
1483,80,1367,4.192766616008615
1484,80,1366,-0.7908000867127214
1485,80,1353,-0.8103722533000415
1486,80,1355,0.3320461943827482
1487,80,1358,0.8528835415650029
1488,80,1362,0.3284110410638732
1489,80,1351,0.8180748338049995
1490,80,1378,-1.2923601725006932
1491,80,1354,1.1889837149605107
1492,80,1375,-1.4294360436049622
1493,80,1358,-0.014589854845326045
1494,80,1339,0.92413337840172
1495,80,1375,-1.4909779937907288
1496,80,1353,0.9118576532195632
1497,80,1366,-1.9698387000351332
1498,80,1347,-1.7615612285799713
1499,80,1366,-1.7287677255560716
1500,80,1368,0.3379004603129445
1501,80,1369,1.4924647988551634
1502,80,1361,-0.7354687346009854
1503,80,1380,0.2542085522963511
1504,80,1360,-0.7188687165466163
1505,80,1367,-0.8492868068878145
1506,80,1364,0.2883303694857773
1507,80,1348,1.06314064167006
1508,80,1357,3.3998298005445378
1509,80,1348,4.331678743564382
1510,80,1326,0.5614171115842979
1511,80,1342,1.677263358242584
1512,80,1373,-1.54533927993457
1513,80,1365,0.14915700931225473
1514,80,1355,1.2240391986893329
1515,80,1366,0.31075361173196825
1516,80,1359,-2.081793066591988
1517,80,1361,-2.537505234702966
1518,80,1363,-0.4228438388824287
1519,80,1373,-1.754299985881758
1520,80,1351,0.017359918084711268
1521,80,1360,4.174955840077445
1522,80,1364,1.0442482547080019
1523,80,1377,-1.4635764241010776
1524,80,1368,-0.689536984047944
1525,80,1363,2.6632925968132923
1526,80,1374,-1.8480995360609107
1527,80,1329,2.8914175697363547
1528,80,1378,-0.05030521459857695
1529,80,1365,0.8608260011246323
1530,80,1371,-0.2711131158555986
1531,80,1354,0.4912228893108086
1532,80,1384,0.9867582528480234
1533,80,1365,-0.07406416024214835
1534,80,1383,0.3709537900407689
1535,80,1364,-0.13131187238688824
1536,80,1352,-0.49076686772407285
1537,80,1359,0.38087071847876786
1538,80,1349,-2.3777307490170116
1539,80,1348,-0.9709291855695703
1540,80,1378,-1.9203665008872832
1541,80,1360,-0.8293258429643124
1542,80,1357,3.8265743792914613
1543,80,1356,-1.2527058157483175
1544,80,1355,-0.9858198191513168
1545,80,1355,-1.740837772935393
1546,80,1337,1.9134674205288213
1547,80,1346,-0.7278937607520142
1548,80,1353,0.023687012394351115
1549,80,1370,-0.518043067467989
1550,80,1370,0.946121223427685
1551,80,1335,2.040819653371333
1552,80,1365,-0.56809202914107
1553,80,1356,2.711565688679446
1554,80,1371,1.7230307917611363
1555,80,1334,3.562180206957297
1556,80,1350,0.6260314013154797
1557,80,1367,-0.5250180233874033
1558,80,1373,-0.12477716135416017
1559,80,1364,1.592451178078786
1560,80,1376,-0.6420202543924525
1561,80,1353,3.130082378468874
1562,80,1356,-0.13673948623489096
1563,80,1351,1.734401406075488
1564,80,1359,2.0130177897587096
1565,80,1360,-1.0300139502267385
1566,80,1355,-0.8058760051093117
1567,80,1338,4.057340075998585
1568,80,1366,2.3106573446821983
1569,80,1355,1.1307169596275273
1570,80,1355,0.508701890633251
1571,80,1354,-1.1045739155097252
1572,80,1356,2.0934242318894007
1573,80,1348,3.189574715510794
1574,80,1377,-0.8593873928637947
1575,80,1348,0.40635263298782576
1576,80,1357,1.1644056249221144
1577,80,1334,-0.009487483753815695
1578,80,1364,2.33568626202144
1579,80,1381,-3.8240434228022515
1580,80,1360,-0.6811774610616901
1581,80,1383,3.191635664876401
1582,80,1353,2.3567396086207317
1583,80,1373,-3.8712316250592806
1584,80,1357,2.4284400725169846
1585,80,1371,0.7067952319350361
1586,80,1368,-0.7361812741245828
1587,80,1363,1.2811929042062573
1588,80,1375,0.04160098921713029
1589,80,1347,-0.5076267360928917
1590,80,1366,-2.272703731990802
1591,80,1375,-1.6626372890019923
1592,80,1368,-0.7505236014775356
1593,80,1355,0.18259064800719926
1594,80,1345,1.1129778044504377
1595,80,1365,-0.35900886153225997
1596,80,1362,-2.285874161259894
1597,80,1366,-1.7165449954024865
1598,80,1358,1.7383985906210313
1599,80,1379,0.8403087055586127
1600,80,1340,-1.154911237533863
1601,80,1361,-0.9925173453611222
1602,80,1357,-0.6173713366404954
1603,80,1355,0.5713675797515201
1604,80,1367,-1.269285733690797
1605,80,1376,0.8668798575334833
1606,80,1332,0.8588766399808492
1607,80,1345,1.7060558516781654
1608,80,1379,0.6304254637200621
1609,80,1348,4.084516890477559
1610,80,1359,2.6433408406272
1611,80,1384,0.6029698020552239
1612,80,1359,2.019182583358891
1613,80,1345,1.1493619730001292
1614,80,1378,2.165660441595591
1615,80,1374,-1.8117198192665533
1616,80,1380,-0.29435387960506176
1617,80,1368,-0.36108775707162266
1618,80,1368,2.9725773346917066
1619,80,1366,2.2785951665785085
1620,80,1328,-0.634341598554073
1621,80,1346,2.968752579631854
1622,80,1348,1.4349534947145592
1623,80,1355,2.549744076184936
1624,80,1362,0.5589345243661938
1625,80,1382,1.2967675551505096
1626,80,1339,-0.7287478097261655
1627,80,1361,0.3517178792349043
1628,80,1365,1.458453222163154
1629,80,1340,-2.7967770869080084
1630,80,1388,1.2253497679230634
1631,80,1367,1.6997099898472996
1632,80,1351,-0.9899648599096764
1633,80,1381,0.05961072409642654
1634,80,1350,-0.5315556795812277
1635,80,1359,2.1441800791623606
1636,80,1356,-1.828702759368447
1637,80,1365,1.6618590866833536
1638,80,1360,-0.04783540691209609
1639,80,1364,-1.9100249291773608
1640,80,1364,-1.7284389076032625
1641,80,1354,-0.37643136338979843
1642,80,1352,-0.11873430990413425
1643,80,1343,1.901266255834674
1644,80,1355,2.910562730504907
1645,80,1361,-1.322213877673267
1646,80,1354,-0.05082055108513117
1647,80,1331,-0.18727842315187715
1648,80,1351,-1.0063858654959432
1649,80,1370,2.438205398987499
1650,80,1377,-0.07592381335204124
1651,80,1377,1.0845502009527976
1652,80,1353,2.48425997860042
1653,80,1365,0.8642143583276578
1654,80,1355,-0.6604480969310664
1655,80,1358,-1.1104719205737545
1656,80,1355,2.8608110866808154
1657,80,1352,0.9939421461567228
1658,80,1368,0.27992037439075546
1659,80,1355,-1.0988028910273648
1660,80,1355,0.5817673629018962
1661,80,1338,2.343557991573526
1662,80,1374,-0.18555750069819155
1663,80,1349,-0.4723018970228914
1664,80,1364,-0.1244209768260447
1665,80,1343,1.485227959000106
1666,80,1379,0.393433391755039
1667,80,1351,-0.19956433449114996
1668,80,1359,0.09364766304709704
1669,80,1349,-1.1822475233417507
1670,80,1353,2.480980479236269
