step,val_loss,coral_loss,mmd_global,mmd_class,adv_loss,proto_anchor,proto_loss,consist_loss,residual_loss,mmd_proto_loss,stage_mmd_loss,align_reg_legacy_loss,target_ce_loss,target_ce_acc,weighted_coral_loss,weighted_mmd_global,weighted_mmd_class,weighted_adv_loss,weighted_proto_anchor,weighted_proto_loss,weighted_consist_loss,weighted_residual_loss,weighted_mmd_proto_loss,weighted_stage_mmd_loss,weighted_align_reg_legacy_loss,weighted_target_ce_loss,total_loss
11.0,0.1525380164384842,5.196717665967299e-06,0.1060788631439209,0.2454381287097931,0.04661429673433304,1456.6824951171875,157.3468475341797,762.2532958984375,0.0,1.9324742555618286,0.2507377564907074,0.0,0.0,0.0,2.5983588329836493e-06,0.05303943157196045,0.12271906435489655,0.02330714836716652,437.0047607421875,7.867342472076416,1524.506591796875,0.0,0.38649484515190125,0.05014755204319954,0.0,0.0,1970.1669921875
12.0,0.14349810779094696,1.9105709725408815e-06,0.15323418378829956,0.3240605294704437,0.05808611214160919,1451.042724609375,157.68312072753906,510.1583557128906,0.0,1.9324742555618286,0.40233057737350464,0.0,0.0,0.0,9.552854862704407e-07,0.07661709189414978,0.16203026473522186,0.029043056070804596,435.3128356933594,7.884156227111816,1020.3167114257812,0.0,0.38649484515190125,0.08046611398458481,0.0,0.0,1464.391845703125
13.0,0.06047360971570015,6.290920282481238e-06,0.07918035984039307,0.20394691824913025,0.03328529745340347,1450.8873291015625,158.0051727294922,754.64306640625,0.0,1.9324742555618286,0.24309298396110535,0.0,0.0,0.0,3.145460141240619e-06,0.03959017992019653,0.10197345912456512,0.016642648726701736,435.2662048339844,7.900258541107178,1509.2861328125,0.0,0.38649484515190125,0.04861859604716301,0.0,0.0,1953.1063232421875
14.0,0.09578963369131088,2.201944425905822e-06,0.1402553915977478,0.2608586251735687,0.05705434828996658,1449.460205078125,158.3319549560547,795.3760986328125,0.0,1.9324742555618286,0.37922611832618713,0.0,0.0,0.0,1.100972212952911e-06,0.0701276957988739,0.13042931258678436,0.02852717414498329,434.83807373046875,7.916597843170166,1590.752197265625,0.0,0.38649484515190125,0.07584522664546967,0.0,0.0,2034.2940673828125
15.0,0.06919848173856735,7.522635314671788e-06,0.0803300142288208,0.23801909387111664,0.06990471482276917,1455.922119140625,158.66607666015625,723.06982421875,0.0,1.9324742555618286,0.5142920017242432,0.0,0.0,0.0,3.761317657335894e-06,0.0401650071144104,0.11900954693555832,0.03495235741138458,436.7766418457031,7.9333038330078125,1446.1396484375,0.0,0.38649484515190125,0.10285840183496475,0.0,0.0,1891.602294921875
16.0,0.02445102110505104,9.455369763600174e-06,0.056784093379974365,0.5464951992034912,0.10151106864213943,1459.580078125,159.01072692871094,603.0515747070312,0.0,1.9324742555618286,0.26406437158584595,0.0,0.0,0.0,4.727684881800087e-06,0.028392046689987183,0.2732475996017456,0.05075553432106972,437.8740539550781,7.950536251068115,1206.1031494140625,0.0,0.38649484515190125,0.05281287431716919,0.0,0.0,1652.743896484375
17.0,0.022623712196946144,6.503645181510365e-06,0.09534716606140137,0.3805864453315735,0.15110710263252258,1459.0836181640625,159.34690856933594,572.5050048828125,0.0,1.9324742555618286,0.4699842929840088,0.0,0.0,0.0,3.2518225907551823e-06,0.047673583030700684,0.19029322266578674,0.07555355131626129,437.72509765625,7.967345714569092,1145.010009765625,0.0,0.38649484515190125,0.09399686008691788,0.0,0.0,1591.51904296875
18.0,0.023310568183660507,3.3384337712050183e-06,0.061560630798339844,0.25112807750701904,0.08812888711690903,1449.505126953125,159.67677307128906,631.8245849609375,0.0,1.9324742555618286,0.3755333125591278,0.0,0.0,0.0,1.6692168856025091e-06,0.030780315399169922,0.12556403875350952,0.044064443558454514,434.8515625,7.9838385581970215,1263.649169921875,0.0,0.38649484515190125,0.0751066654920578,0.0,0.0,1707.1697998046875
19.0,0.04049300402402878,1.1711079423548654e-05,0.05597484111785889,0.2557559609413147,0.10368556529283524,1459.382568359375,159.98529052734375,777.6423950195312,0.0,1.9324742555618286,0.2931499779224396,0.0,0.0,0.0,5.855539711774327e-06,0.027987420558929443,0.12787798047065735,0.05184278264641762,437.8147888183594,7.999264717102051,1555.2847900390625,0.0,0.38649484515190125,0.058629997074604034,0.0,0.0,2001.7921142578125
20.0,0.027422720566391945,2.9297132186911767e-06,0.07611095905303955,0.22791032493114471,0.09547782689332962,1447.9248046875,160.30442810058594,734.3582763671875,0.0,1.9324742555618286,0.3354532718658447,0.0,0.0,0.0,1.4648566093455884e-06,0.038055479526519775,0.11395516246557236,0.04773891344666481,434.3774719238281,8.01522159576416,1468.716552734375,0.0,0.38649484515190125,0.06709065288305283,0.0,0.0,1911.7900390625
21.0,0.026461055502295494,4.324710062064696e-06,0.11983984708786011,0.2644839286804199,0.13243354856967926,1450.6788330078125,160.6361083984375,675.54833984375,0.0,1.9324742555618286,0.28686171770095825,0.0,0.0,0.0,2.162355031032348e-06,0.059919923543930054,0.13224196434020996,0.06621677428483963,435.20367431640625,8.031805992126465,1351.0966796875,0.0,0.38649484515190125,0.05737234279513359,0.0,0.0,1795.060791015625
22.0,0.050151266157627106,3.6460141927818768e-06,0.0743219256401062,0.1853034496307373,0.08755987137556076,1448.8070068359375,160.97279357910156,891.0164184570312,0.0,1.9324742555618286,0.17236129939556122,0.0,0.0,0.0,1.8230070963909384e-06,0.0371609628200531,0.09265172481536865,0.04377993568778038,434.6421203613281,8.048640251159668,1782.0328369140625,0.0,0.38649484515190125,0.0344722606241703,0.0,0.0,2225.3681640625
23.0,0.03310653939843178,3.5678365293279057e-06,0.12029707431793213,0.2237694412469864,0.13354356586933136,1444.963134765625,161.2859344482422,876.1400146484375,0.0,1.9324742555618286,0.4214761555194855,0.0,0.0,0.0,1.7839182646639529e-06,0.060148537158966064,0.1118847206234932,0.06677178293466568,433.48895263671875,8.06429672241211,1752.280029296875,0.0,0.38649484515190125,0.08429523557424545,0.0,0.0,2194.575927734375
24.0,0.044388942420482635,1.3984295037516858e-06,0.06712543964385986,0.13823449611663818,0.05038575828075409,1443.45654296875,161.614501953125,747.4715576171875,0.0,1.9324742555618286,0.2548942565917969,0.0,0.0,0.0,6.992147518758429e-07,0.03356271982192993,0.06911724805831909,0.025192879140377045,433.0369873046875,8.08072566986084,1494.943115234375,0.0,0.38649484515190125,0.050978850573301315,0.0,0.0,1936.670654296875
25.0,0.06664259731769562,4.769005954585737e-06,0.03734743595123291,0.20612889528274536,0.17021605372428894,1449.78955078125,161.93133544921875,678.5821533203125,0.0,1.9324742555618286,0.2519632577896118,0.0,0.0,0.0,2.3845029772928683e-06,0.018673717975616455,0.10306444764137268,0.08510802686214447,434.9368896484375,8.096567153930664,1357.164306640625,0.0,0.38649484515190125,0.05039265379309654,0.0,0.0,1800.9080810546875
26.0,0.0014288807287812233,4.343296041042777e-06,0.03114640712738037,0.3120000958442688,0.18617209792137146,1449.280029296875,162.24790954589844,902.6047973632812,0.0,1.9324742555618286,0.1024039164185524,0.0,0.0,0.0,2.1716480205213884e-06,0.015573203563690186,0.1560000479221344,0.09308604896068573,434.7840270996094,8.112395286560059,1805.2095947265625,0.0,0.38649484515190125,0.02048078365623951,0.0,0.0,2248.779052734375
27.0,0.03343382850289345,7.008361990301637e-06,0.11530601978302002,0.2301086187362671,0.15713444352149963,1449.7396240234375,162.57374572753906,804.5515747070312,0.0,1.9324742555618286,0.3022763729095459,0.0,0.0,0.0,3.5041809951508185e-06,0.05765300989151001,0.11505430936813354,0.07856722176074982,434.9219055175781,8.128687858581543,1609.1031494140625,0.0,0.38649484515190125,0.06045527383685112,0.0,0.0,2052.885498046875
28.0,0.018528025597333908,4.5474243961507455e-06,0.057972848415374756,0.21985140442848206,0.1641942262649536,1445.3955078125,162.8998565673828,708.564453125,0.0,1.9324742555618286,0.2753479778766632,0.0,0.0,0.0,2.2737121980753727e-06,0.028986424207687378,0.10992570221424103,0.0820971131324768,433.6186828613281,8.14499282836914,1417.12890625,0.0,0.38649484515190125,0.05506959557533264,0.0,0.0,1859.5736083984375
29.0,0.0015777091030031443,4.4845364755019546e-06,0.06813997030258179,0.21897926926612854,0.20031698048114777,1448.56884765625,163.23533630371094,602.0177001953125,0.0,1.9324742555618286,0.2550691068172455,0.0,0.0,0.0,2.2422682377509773e-06,0.034069985151290894,0.10948963463306427,0.10015849024057388,434.5706787109375,8.16176700592041,1204.035400390625,0.0,0.38649484515190125,0.051013823598623276,0.0,0.0,1647.45068359375
30.0,0.009060777723789215,5.902049451833591e-06,0.08841431140899658,0.26113009452819824,0.1835005134344101,1448.1650390625,163.56430053710938,602.7393798828125,0.0,1.9324742555618286,0.4277057945728302,0.0,0.0,0.0,2.9510247259167954e-06,0.04420715570449829,0.13056504726409912,0.09175025671720505,434.44952392578125,8.178215026855469,1205.478759765625,0.0,0.38649484515190125,0.08554115891456604,0.0,0.0,1648.8541259765625
31.0,0.0022413977421820164,6.189587566041155e-06,0.046034932136535645,0.20856153964996338,0.17590226233005524,1447.8431396484375,163.91104125976562,628.1675415039062,0.0,1.9324742555618286,0.5412914156913757,0.0,0.0,0.0,3.0947937830205774e-06,0.023017466068267822,0.10428076982498169,0.08795113116502762,434.35296630859375,8.195551872253418,1256.3350830078125,0.0,0.38649484515190125,0.10825828462839127,0.0,0.0,1699.5958251953125
32.0,0.0013794534606859088,2.311285243195016e-06,0.054842233657836914,0.14161381125450134,0.14281770586967468,1441.74853515625,164.27671813964844,711.5526733398438,0.0,1.9324742555618286,0.14806950092315674,0.0,0.0,0.0,1.155642621597508e-06,0.027421116828918457,0.07080690562725067,0.07140885293483734,432.5245666503906,8.213835716247559,1423.1053466796875,0.0,0.38649484515190125,0.029613900929689407,0.0,0.0,1864.430908203125
33.0,0.0039044965524226427,5.004828381061088e-06,0.030988872051239014,0.2546624541282654,0.20396581292152405,1447.347412109375,164.6479034423828,681.3406982421875,0.0,1.9324742555618286,0.11726164817810059,0.0,0.0,0.0,2.502414190530544e-06,0.015494436025619507,0.1273312270641327,0.10198290646076202,434.2042541503906,8.23239517211914,1362.681396484375,0.0,0.38649484515190125,0.023452330380678177,0.0,0.0,1805.776611328125
34.0,0.006934677716344595,5.848961791343754e-06,0.051544249057769775,0.1607491672039032,0.1771528124809265,1445.7054443359375,165.0328369140625,640.4600219726562,0.0,1.9324742555618286,0.22263970971107483,0.0,0.0,0.0,2.924480895671877e-06,0.025772124528884888,0.0803745836019516,0.08857640624046326,433.7116394042969,8.251642227172852,1280.9200439453125,0.0,0.38649484515190125,0.044527944177389145,0.0,0.0,1723.5159912109375
35.0,0.001413858262822032,3.396758529561339e-06,0.05645221471786499,0.15032115578651428,0.19859403371810913,1441.7156982421875,165.39344787597656,869.72705078125,0.0,1.9324742555618286,0.1678822636604309,0.0,0.0,0.0,1.6983792647806695e-06,0.028226107358932495,0.07516057789325714,0.09929701685905457,432.5147399902344,8.269672393798828,1739.4541015625,0.0,0.38649484515190125,0.03357645496726036,0.0,0.0,2180.86279296875
36.0,0.0012353503843769431,3.5823222788167186e-06,0.029670417308807373,0.2373649924993515,0.23281219601631165,1445.7056884765625,165.72854614257812,633.8666381835938,0.0,1.9324742555618286,0.29898354411125183,0.0,0.0,0.0,1.7911611394083593e-06,0.014835208654403687,0.11868249624967575,0.11640609800815582,433.71173095703125,8.28642749786377,1267.7332763671875,0.0,0.38649484515190125,0.059796709567308426,0.0,0.0,1710.428955078125
37.0,0.001296568545512855,7.78999128669966e-06,0.09545791149139404,0.18646793067455292,0.1633395552635193,1444.310546875,166.08074951171875,975.6939697265625,0.0,1.9324742555618286,0.3755592107772827,0.0,0.0,0.0,3.89499564334983e-06,0.04772895574569702,0.09323396533727646,0.08166977763175964,433.2931823730469,8.304038047790527,1951.387939453125,0.0,0.38649484515190125,0.07511184364557266,0.0,0.0,2393.670654296875
38.0,0.001298328279517591,4.300592081563082e-06,0.039376139640808105,0.14296826720237732,0.2313413918018341,1444.5732421875,166.4398651123047,669.8492431640625,0.0,1.9324742555618286,0.26492178440093994,0.0,0.0,0.0,2.150296040781541e-06,0.019688069820404053,0.07148413360118866,0.11567069590091705,433.3719787597656,8.321993827819824,1339.698486328125,0.0,0.38649484515190125,0.05298435688018799,0.0,0.0,1782.0400390625
39.0,0.0014075682265684009,5.2256368689995725e-06,0.05690741539001465,0.19818048179149628,0.18237537145614624,1440.093017578125,166.79750061035156,798.7700805664062,0.0,1.9324742555618286,0.20294725894927979,0.0,0.0,0.0,2.6128184344997862e-06,0.028453707695007324,0.09909024089574814,0.09118768572807312,432.0279235839844,8.339875221252441,1597.5401611328125,0.0,0.38649484515190125,0.04058945178985596,0.0,0.0,2038.5552978515625
40.0,0.0023990957997739315,8.166107363649644e-06,0.0969310998916626,0.23813503980636597,0.17542317509651184,1446.7879638671875,167.16970825195312,516.788818359375,0.0,1.9324742555618286,0.25028830766677856,0.0,0.0,0.0,4.083053681824822e-06,0.0484655499458313,0.11906751990318298,0.08771158754825592,434.0364074707031,8.358485221862793,1033.57763671875,0.0,0.38649484515190125,0.05005766078829765,0.0,0.0,1476.666748046875
41.0,0.0013660021359100938,2.9668585739273112e-06,0.08434253931045532,0.256963849067688,0.29298126697540283,1442.14892578125,167.5589141845703,723.1290283203125,0.0,1.9324742555618286,0.26144132018089294,0.0,0.0,0.0,1.4834292869636556e-06,0.04217126965522766,0.128481924533844,0.14649063348770142,432.6446838378906,8.377945899963379,1446.258056640625,0.0,0.38649484515190125,0.05228826403617859,0.0,0.0,1888.0379638671875
42.0,0.011320618912577629,4.5922715798951685e-06,0.03519564867019653,0.11640959978103638,0.15744221210479736,1441.5445556640625,167.96202087402344,630.28271484375,0.0,1.9324742555618286,0.12073954194784164,0.0,0.0,0.0,2.2961357899475843e-06,0.017597824335098267,0.05820479989051819,0.07872110605239868,432.46337890625,8.398100852966309,1260.5654296875,0.0,0.38649484515190125,0.02414790913462639,0.0,0.0,1702.00341796875
43.0,0.025454604998230934,4.84021575175575e-06,0.051690638065338135,0.14771929383277893,0.15925773978233337,1441.1015625,168.350341796875,622.9562377929688,0.0,1.9324742555618286,0.46684911847114563,0.0,0.0,0.0,2.420107875877875e-06,0.025845319032669067,0.07385964691638947,0.07962886989116669,432.3304748535156,8.41751766204834,1245.9124755859375,0.0,0.38649484515190125,0.09336982667446136,0.0,0.0,1687.3450927734375
44.0,0.016022099182009697,2.479425575074856e-06,0.0406193733215332,0.1395023763179779,0.20158854126930237,1437.4710693359375,168.7584228515625,805.4929809570312,0.0,1.9324742555618286,0.17401118576526642,0.0,0.0,0.0,1.239712787537428e-06,0.0203096866607666,0.06975118815898895,0.10079427063465118,431.2413330078125,8.437921524047852,1610.9859619140625,0.0,0.38649484515190125,0.03480223938822746,0.0,0.0,2051.29345703125
45.0,0.02086387202143669,4.385447937238496e-06,0.02707916498184204,0.10628536343574524,0.10619914531707764,1443.6043701171875,169.1439666748047,672.1298217773438,0.0,1.9324742555618286,0.19122028350830078,0.0,0.0,0.0,2.192723968619248e-06,0.01353958249092102,0.05314268171787262,0.05309957265853882,433.0813293457031,8.457198143005371,1344.2596435546875,0.0,0.38649484515190125,0.038244057446718216,0.0,0.0,1786.363525390625
46.0,0.006405348889529705,2.101058271364309e-06,0.07347452640533447,0.1435318887233734,0.19171971082687378,1436.930908203125,169.5430908203125,793.0498046875,0.0,1.9324742555618286,0.09930864721536636,0.0,0.0,0.0,1.0505291356821544e-06,0.036737263202667236,0.0717659443616867,0.09585985541343689,431.07928466796875,8.477154731750488,1586.099609375,0.0,0.38649484515190125,0.019861729815602303,0.0,0.0,2026.273193359375
47.0,0.011022008955478668,4.322076165408362e-06,0.05987018346786499,0.18678906559944153,0.23333287239074707,1437.645263671875,169.9519500732422,806.556884765625,0.0,1.9324742555618286,0.40116044878959656,0.0,0.0,0.0,2.161038082704181e-06,0.029935091733932495,0.09339453279972076,0.11666643619537354,431.2936096191406,8.497597694396973,1613.11376953125,0.0,0.38649484515190125,0.08023209124803543,0.0,0.0,2053.622802734375
48.0,0.0026056282222270966,1.1146833458042238e-05,0.06527894735336304,0.19788721203804016,0.12668171525001526,1444.5167236328125,170.35726928710938,642.6828002929688,0.0,1.9324742555618286,0.3891371190547943,0.0,0.0,0.0,5.573416729021119e-06,0.03263947367668152,0.09894360601902008,0.06334085762500763,433.35504150390625,8.517863273620605,1285.3656005859375,0.0,0.38649484515190125,0.07782742381095886,0.0,0.0,1727.900390625
49.0,0.0012868862831965089,4.97581959280069e-06,0.03242558240890503,0.15721631050109863,0.13307058811187744,1439.0458984375,170.77410888671875,815.724609375,0.0,1.9324742555618286,0.2248745560646057,0.0,0.0,0.0,2.487909796400345e-06,0.016212791204452515,0.07860815525054932,0.06653529405593872,431.7137756347656,8.538705825805664,1631.44921875,0.0,0.38649484515190125,0.0449749119579792,0.0,0.0,2072.295654296875
50.0,0.0014662761241197586,6.150652097858256e-06,0.04872536659240723,0.12146523594856262,0.2004621922969818,1439.625,171.19798278808594,681.0953369140625,0.0,1.9324742555618286,0.14120814204216003,0.0,0.0,0.0,3.075326048929128e-06,0.024362683296203613,0.06073261797428131,0.1002310961484909,431.88751220703125,8.55989933013916,1362.190673828125,0.0,0.38649484515190125,0.028241628780961037,0.0,0.0,1803.2396240234375
51.0,0.00129822944290936,3.826557076536119e-06,0.048780083656311035,0.299034982919693,0.3128448724746704,1442.470703125,171.6318359375,599.9348754882812,0.0,1.9324742555618286,0.32502520084381104,0.0,0.0,0.0,1.9132785382680595e-06,0.024390041828155518,0.1495174914598465,0.1564224362373352,432.7412414550781,8.581591606140137,1199.8697509765625,0.0,0.38649484515190125,0.06500504165887833,0.0,0.0,1641.9757080078125
52.0,0.0013825729256495833,1.9905924091290217e-06,0.0356520414352417,0.17988501489162445,0.2717479169368744,1436.20849609375,172.08058166503906,883.4207763671875,0.0,1.9324742555618286,0.1293298453092575,0.0,0.0,0.0,9.952962045645108e-07,0.01782602071762085,0.08994250744581223,0.1358739584684372,430.8625793457031,8.604029655456543,1766.841552734375,0.0,0.38649484515190125,0.02586597017943859,0.0,0.0,2206.965576171875
53.0,0.00140671175904572,2.38890788750723e-06,0.0912582278251648,0.11037254333496094,0.13255611062049866,1437.3193359375,172.53392028808594,673.062255859375,0.0,1.9324742555618286,0.1359773874282837,0.0,0.0,0.0,1.194453943753615e-06,0.0456291139125824,0.05518627166748047,0.06627805531024933,431.1958312988281,8.626696586608887,1346.12451171875,0.0,0.38649484515190125,0.027195477858185768,0.0,0.0,1786.529296875
54.0,0.0012857309775426984,6.640808351221494e-06,0.029955387115478516,0.14103832840919495,0.2110568732023239,1438.006591796875,172.995849609375,629.595703125,0.0,1.9324742555618286,0.12564265727996826,0.0,0.0,0.0,3.320404175610747e-06,0.014977693557739258,0.07051916420459747,0.10552843660116196,431.4020080566406,8.649792671203613,1259.19140625,0.0,0.38649484515190125,0.025128532201051712,0.0,0.0,1699.84716796875
55.0,0.001417937921360135,4.262536094756797e-06,0.02501070499420166,0.10471907258033752,0.08109433948993683,1436.531005859375,173.47669982910156,636.8826904296875,0.0,1.9324742555618286,0.19943144917488098,0.0,0.0,0.0,2.1312680473783985e-06,0.01250535249710083,0.05235953629016876,0.040547169744968414,430.9593200683594,8.673834800720215,1273.765380859375,0.0,0.38649484515190125,0.039886292070150375,0.0,0.0,1713.9317626953125
56.0,0.0012713068863376975,3.944094260077691e-06,0.045450568199157715,0.1339034140110016,0.13485722243785858,1433.878662109375,173.96868896484375,632.3482666015625,0.0,1.9324742555618286,0.18755237758159637,0.0,0.0,0.0,1.9720471300388454e-06,0.022725284099578857,0.0669517070055008,0.06742861121892929,430.1636047363281,8.698434829711914,1264.696533203125,0.0,0.38649484515190125,0.037510477006435394,0.0,0.0,1704.140869140625
57.0,0.0014054598286747932,3.0648254778498085e-06,0.0279923677444458,0.11367633938789368,0.15048861503601074,1436.207275390625,174.4719696044922,834.8853759765625,0.0,1.9324742555618286,0.22270631790161133,0.0,0.0,0.0,1.5324127389249043e-06,0.0139961838722229,0.05683816969394684,0.07524430751800537,430.8622131347656,8.72359848022461,1669.770751953125,0.0,0.38649484515190125,0.044541265815496445,0.0,0.0,2109.93505859375
58.0,0.0014998364495113492,5.208753464103211e-06,0.0832909345626831,0.13029909133911133,0.17138206958770752,1436.3890380859375,174.9652557373047,691.7000732421875,0.0,1.9324742555618286,0.12815384566783905,0.0,0.0,0.0,2.6043767320516054e-06,0.04164546728134155,0.06514954566955566,0.08569103479385376,430.9167175292969,8.748263359069824,1383.400146484375,0.0,0.38649484515190125,0.0256307702511549,0.0,0.0,1823.6712646484375
59.0,0.0013187129516154528,3.1939439395500813e-06,0.047440528869628906,0.11630398035049438,0.11697863042354584,1435.8463134765625,175.47019958496094,712.6535034179688,0.0,1.9324742555618286,0.4637589156627655,0.0,0.0,0.0,1.5969719697750406e-06,0.023720264434814453,0.05815199017524719,0.05848931521177292,430.75390625,8.773509979248047,1425.3070068359375,0.0,0.38649484515190125,0.09275178611278534,0.0,0.0,1865.455322265625
60.0,0.0015599882462993264,3.5813327485811897e-06,0.021706700325012207,0.11187183856964111,0.15542806684970856,1435.5531005859375,175.98358154296875,630.2730102539062,0.0,1.9324742555618286,0.1009739339351654,0.0,0.0,0.0,1.7906663742905948e-06,0.010853350162506104,0.05593591928482056,0.07771403342485428,430.66595458984375,8.799179077148438,1260.5460205078125,0.0,0.38649484515190125,0.02019478753209114,0.0,0.0,1700.5638427734375
61.0,0.0016147453570738435,2.162828423024621e-06,0.048941731452941895,0.1790160834789276,0.231376051902771,1432.310791015625,176.5080108642578,726.550537109375,0.0,1.9324742555618286,0.23116257786750793,0.0,0.0,0.0,1.0814142115123104e-06,0.024470865726470947,0.0895080417394638,0.1156880259513855,429.6932678222656,8.825400352478027,1453.10107421875,0.0,0.38649484515190125,0.046232517808675766,0.0,0.0,1892.2838134765625
62.0,0.0016496063908562064,2.5907697818183806e-06,0.07153713703155518,0.09239992499351501,0.085743747651577,1433.3779296875,177.0315399169922,765.336181640625,0.0,1.9324742555618286,0.13012583553791046,0.0,0.0,0.0,1.2953848909091903e-06,0.03576856851577759,0.04619996249675751,0.0428718738257885,430.0133972167969,8.851576805114746,1530.67236328125,0.0,0.38649484515190125,0.026025166735053062,0.0,0.0,1970.0762939453125
63.0,0.0014533564681187272,7.1561867116543e-06,0.0308721661567688,0.1328558623790741,0.15907585620880127,1434.73193359375,177.5507354736328,808.9094848632812,0.0,1.9324742555618286,0.13631434738636017,0.0,0.0,0.0,3.57809335582715e-06,0.0154360830783844,0.06642793118953705,0.07953792810440063,430.4195861816406,8.87753677368164,1617.8189697265625,0.0,0.38649484515190125,0.027262870222330093,0.0,0.0,2057.692626953125
64.0,0.0014409698778763413,5.020631306251744e-06,0.08929991722106934,0.19325906038284302,0.19653058052062988,1436.0081787109375,178.02748107910156,763.4122314453125,0.0,1.9324742555618286,0.1514655351638794,0.0,0.0,0.0,2.510315653125872e-06,0.04464995861053467,0.09662953019142151,0.09826529026031494,430.8024597167969,8.901373863220215,1526.824462890625,0.0,0.38649484515190125,0.03029310703277588,0.0,0.0,1967.18603515625
